ACT_ID,DESCR,ANALYSIS_YR,STREAM_ID,AREA,SPECIES,SEN_STATUS,ESTIMATE_CLASSIFICATION,ESTIMATE_METHOD,WATERSHED_CDE,ESTIMATE_STAGE,SPL_ID,SEN_PRESENCE_ADULT,SEN_PRESENCE_JACK,NATURAL_ADULT_SPAWNERS,NATURAL_JACK_SPAWNERS,NATURAL_SPAWNERS_TOTAL,ADULT_BROODSTOCK_REMOVALS,JACK_BROODSTOCK_REMOVALS,TOTAL_BROODSTOCK_REMOVALS,OTHER_REMOVALS,TOTAL_RETURN_TO_RIVER,UNSPECIFIED_RETURN,NO_INSPECTIONS_USED,POPULATION,MAX_ESTIMATE,RUN_TYPE,SEN_NUSEDS1_ENUM_METHOD1,SEN_NUSEDS1_ENUM_METHOD2,SEN_NUSEDS1_ENUM_METHOD3,SEN_NUSEDS1_ENUM_METHOD4,SEN_NUSEDS1_ENUM_METHOD5,SEN_NUSEDS1_ENUM_METHOD6,EFFECTIVE_FEMALES,WEIGHTED_PCT_SPAWN,OTHER_ADULT_REMOVALS,OTHER_JACK_REMOVALS,TOT_ADULT_RET_RIVER,TOT_JACK_RET_RIVER,JUV_PRES_TYP,GEOGRAPHICAL_EXTNT_OF_ESTIMATE,POP_ID,CU_NAME,CU_INDEX,CU_TYPE,SPECIES_QUALIFIED,SBJ_ID
833990,Alouette River (Coquitlam) Pink 1991,1991,14,29C,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8406475,PRESENT,UNKNOWN,,,,,,,,,2600,2,Alouette River (Coquitlam) Pink,2600,,Walk,Helicopter,,,,,,,,,,,,ALOUETTE RIVER,47924,FRASER RIVER,1,Current,PKO,7389
834250,Stave River (Mission) Pink 1987,1987,34,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-047100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8406735,PRESENT,UNKNOWN,,,,,,,,,26,,Stave River (Mission) Pink,26,,Dead Pitch,,,,,,,,,,,,,STAVE RIVER,48007,FRASER RIVER,1,Current,PKO,7389
810104,Anderson River (Chilliwack) Pink 1985,1985,124,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-158000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8382589,PRESENT,UNKNOWN,,,,,,,,,1895,,Anderson River (Chilliwack) Pink,1895,,Walk,,,,,,,,,,,,,ANDERSON RIVER,47154,FRASER RIVER,1,Current,PKO,7389
810586,Weaver Creek (Mission) Pink 1985,1985,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383071,PRESENT,UNKNOWN,,,,,,,,,3310,,Weaver Creek (Mission) Pink,3310,,Walk,Dead Pitch,Fence,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
810594,Weaver Creek (Mission) Pink 1987,1987,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383079,PRESENT,UNKNOWN,,,,,,,,,5212,,Weaver Creek (Mission) Pink,5212,,Fence,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
810603,Weaver Creek (Mission) Pink 1989,1989,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383088,PRESENT,UNKNOWN,,,,,,,,,3315,6,Weaver Creek (Mission) Pink,3315,,Walk,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
810611,Weaver Creek (Mission) Pink 1991,1991,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383096,PRESENT,UNKNOWN,,,,,,,,,12419,,Weaver Creek (Mission) Pink,12419,,Walk,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
810892,Big Silver Creek (Mission) Pink 1987,1987,192,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383377,PRESENT,UNKNOWN,,,,,,,,,354,,Big Silver Creek (Mission) Pink,354,,Dead Pitch,,,,,,,,,,,,,BIG SILVER CREEK,46074,FRASER RIVER,1,Current,PKO,7389
810900,Big Silver Creek (Mission) Pink 1991,1991,192,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383385,PRESENT,UNKNOWN,,,,,,,,,211,,Big Silver Creek (Mission) Pink,211,,Walk,Dead Pitch,,,,,,,,,,,,BIG SILVER CREEK,46074,FRASER RIVER,1,Current,PKO,7389
811083,Wahleach Creek (Chilliwack) Pink 1987,1987,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383568,PRESENT,UNKNOWN,,,,,,,,,845,,Wahleach Creek (Chilliwack) Pink,845,,Walk,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
811092,Wahleach Creek (Chilliwack) Pink 1991,1991,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383577,PRESENT,UNKNOWN,,,,,,,,,2085,,Wahleach Creek (Chilliwack) Pink,2085,,Enumeration by Hatchery,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
811172,Lorenzetta Creek (Chilliwack) Pink 1985,1985,107,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-102000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383657,PRESENT,UNKNOWN,,,,,,,,,359,,Lorenzetta Creek (Chilliwack) Pink,359,,Walk,,,,,,,,,,,,,LORENZETTA CREEK,47104,FRASER RIVER,1,Current,PKO,7389
811177,Lorenzetta Creek (Chilliwack) Pink 1987,1987,107,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-102000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383662,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Lorenzetta Creek (Chilliwack) Pink,0,,Walk,,,,,,,,,,,,,LORENZETTA CREEK,47104,FRASER RIVER,1,Current,PKO,7389
811184,Lorenzetta Creek (Chilliwack) Pink 1991,1991,107,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-102000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383669,PRESENT,UNKNOWN,,,,,,,,,1035,3,Lorenzetta Creek (Chilliwack) Pink,1035,,Walk,,,,,,,,,,,,,LORENZETTA CREEK,47104,FRASER RIVER,1,Current,PKO,7389
866954,Slesse Creek (Chilliwack) Pink 1985,1985,77,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8439439,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Slesse Creek (Chilliwack) Pink,0,,Walk,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
866958,Slesse Creek (Chilliwack) Pink 1987,1987,77,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8439443,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Slesse Creek (Chilliwack) Pink,0,,Walk,Spot Checks,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
858500,Borden Creek (Chilliwack) Pink 1985,1985,76,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-35700-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430985,PRESENT,UNKNOWN,,,,,,,,,55,,Borden Creek (Chilliwack) Pink,55,,Walk,,,,,,,,,,,,,BORDEN CREEK,47032,FRASER RIVER,1,Current,PKO,7389
901267,Hopedale Slough (Chilliwack) Pink Run 1 1991,1991,67,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-07400-6150-0000-000-000-000-000-000-000,NEAR FINAL,8473752,PRESENT,UNKNOWN,,,,,,,,,602,11,Hopedale Slough (Chilliwack) Pink Run 1,602,1,Dead Pitch,Enumeration by Hatchery,,,,,,,,,,,,HOPEDALE SLOUGH,47007,FRASER RIVER,1,Current,PKO,7389
901307,Giesbrecht Spawning Channel (Chilliwack) Pink 1991,1991,64,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8473792,PRESENT,UNKNOWN,,,,,,,,,2100,,Giesbrecht Spawning Channel (Chilliwack) Pink,2100,,Dead Pitch,Enumeration by Hatchery,,,,,,,,,,,,GIESBRECHT SPAWNING CHANNEL,46990,FRASER RIVER,1,Current,PKO,7389
875621,Foley Creek (Chilliwack) Pink 1985,1985,78,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-45800-0000-0000-000-000-000-000-000-000,NEAR FINAL,8448106,PRESENT,UNKNOWN,,,,,,,,,3,,Foley Creek (Chilliwack) Pink,3,,Walk,,,,,,,,,,,,,FOLEY CREEK,47037,FRASER RIVER,1,Current,PKO,7389
876314,Paleface Creek (Chilliwack) Pink 1985,1985,84,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-70600-0000-0000-000-000-000-000-000-000,NEAR FINAL,8448799,PRESENT,UNKNOWN,,,,,,,,,16,,Paleface Creek (Chilliwack) Pink,16,,Walk,,,,,,,,,,,,,PALEFACE CREEK,47066,FRASER RIVER,1,Current,PKO,7389
913780,Peach Creek (Chilliwack) Pink 1991,1991,69,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8486265,PRESENT,UNKNOWN,,,,,,,,,3100,13,Peach Creek (Chilliwack) Pink,3100,,Dead Pitch,Enumeration by Hatchery,,,,,,,,,,,,PEACH CREEK,47014,FRASER RIVER,1,Current,PKO,7389
925059,Portage Creek (Lillooet) Pink Run 1 1985,1985,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497544,PRESENT,UNKNOWN,,,,,,,,,4116,,Portage Creek (Lillooet) Pink Run 1,4116,1,Walk,Float,Spot Checks,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
925066,Portage Creek (Lillooet) Pink Run 1 1987,1987,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497551,PRESENT,UNKNOWN,,,,,,,,,21117,,Portage Creek (Lillooet) Pink Run 1,21117,1,Walk,Spot Checks,Strip Counts,Dead Pitch,Tag Recovery,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
925073,Portage Creek (Lillooet) Pink Run 1 1989,1989,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497558,PRESENT,UNKNOWN,,,,,,,,,21096,,Portage Creek (Lillooet) Pink Run 1,21096,1,Walk,Spot Checks,Dead Pitch,Tag Recovery,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
925160,Stein River (Lillooet) Pink Run 1 1985,1985,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497645,PRESENT,UNKNOWN,,,,,,,,,283,,Stein River (Lillooet) Pink Run 1,283,1,Spot Checks,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
925161,Stein River (Lillooet) Pink Run 1 1987,1987,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497646,PRESENT,UNKNOWN,,,,,,,,,36,,Stein River (Lillooet) Pink Run 1,36,1,Walk,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
925163,Stein River (Lillooet) Pink Run 1 1989,1989,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8497648,PRESENT,UNKNOWN,,,,,,,,,169,,Stein River (Lillooet) Pink Run 1,169,1,Walk,Spot Checks,Dead Pitch,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
968807,Thompson River (Lillooet) Pink Run 1 1991,1991,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541292,PRESENT,UNKNOWN,,,,,,,,,763916,,Thompson River (Lillooet) Pink Run 1,763916,1,Walk,Spot Checks,Dead Pitch,Tag Recovery,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
969175,Deadman River (Lillooet) Pink Run 1 1985,1985,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541660,PRESENT,UNKNOWN,,,,,,,,,120,,Deadman River (Lillooet) Pink Run 1,120,1,Float,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
969180,Deadman River (Lillooet) Pink Run 1 1987,1987,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541665,PRESENT,UNKNOWN,,,,,,,,,359,,Deadman River (Lillooet) Pink Run 1,359,1,Fence,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
969185,Deadman River (Lillooet) Pink Run 1 1989,1989,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541670,PRESENT,UNKNOWN,,,,,,,,,565,,Deadman River (Lillooet) Pink Run 1,565,1,Walk,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
969191,Deadman River (Lillooet) Pink Run 1 1991,1991,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541676,PRESENT,UNKNOWN,,,,,,,,,1616,,Deadman River (Lillooet) Pink Run 1,1616,1,Walk,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
969443,North Thompson River (Clearwater) Pink Run 1 1985,1985,256,29J,Pink,RELEASED,UNKNOWN,Not Applicable,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541928,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,North Thompson River (Clearwater) Pink Run 1,0,1,Float,,,,,,,,,,,,,NORTH THOMPSON RIVER,46584,FRASER RIVER,1,Current,PKO,7389
969456,North Thompson River (Clearwater) Pink Run 1 1989,1989,256,29J,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541941,PRESENT,UNKNOWN,,,,,,,,,5,1,North Thompson River (Clearwater) Pink Run 1,5,1,Float,,,,,,,,,,,,,NORTH THOMPSON RIVER,46584,FRASER RIVER,1,Current,PKO,7389
969740,Churn Creek (Lillooet) Pink 1985,1985,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542225,PRESENT,UNKNOWN,,,,,,,,,247,,Churn Creek (Lillooet) Pink,247,,Helicopter,Spot Checks,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
969741,Churn Creek (Lillooet) Pink 1987,1987,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542226,PRESENT,UNKNOWN,,,,,,,,,460,,Churn Creek (Lillooet) Pink,460,,Walk,Spot Checks,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
969742,Churn Creek (Lillooet) Pink 1989,1989,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542227,PRESENT,UNKNOWN,,,,,,,,,2366,1,Churn Creek (Lillooet) Pink,2366,,Walk,Dead Pitch,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
969744,Churn Creek (Lillooet) Pink 1991,1991,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542229,PRESENT,UNKNOWN,,,,,,,,,1979,4,Churn Creek (Lillooet) Pink,1979,,Walk,Spot Checks,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
969876,Thompson River (Lillooet) Pink Run 1 1985,1985,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542361,PRESENT,UNKNOWN,,,,,,,,,192747,,Thompson River (Lillooet) Pink Run 1,192747,1,Helicopter,Spot Checks,Biologist/Working Group,,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
969877,Thompson River (Lillooet) Pink Run 1 1987,1987,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542362,PRESENT,UNKNOWN,,,,,,,,,250270,,Thompson River (Lillooet) Pink Run 1,250270,1,Walk,Spot Checks,Dead Pitch,Tag Recovery,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
969880,Thompson River (Lillooet) Pink Run 1 1989,1989,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542365,PRESENT,UNKNOWN,,,,,,,,,276996,,Thompson River (Lillooet) Pink Run 1,276996,1,Walk,Spot Checks,Dead Pitch,Tag Recovery,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
969986,Quesnel River (Williams Lake Area) Pink Run 1 1987,1987,289,29G,Pink,RELEASED,UNKNOWN,Not Applicable,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542471,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Quesnel River (Williams Lake Area) Pink Run 1,0,1,Spot Checks,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
969990,Quesnel River (Williams Lake Area) Pink Run 1 1989,1989,289,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542475,PRESENT,UNKNOWN,,,,,,,,,4000,,Quesnel River (Williams Lake Area) Pink Run 1,4000,1,Walk,Spot Checks,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
970698,Bridge River (Lillooet) Pink Run 1 1985,1985,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8543183,PRESENT,UNKNOWN,,,,,,,,,61755,,Bridge River (Lillooet) Pink Run 1,61755,1,Spot Checks,,,,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
970705,Bridge River (Lillooet) Pink Run 1 1987,1987,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8543190,PRESENT,UNKNOWN,,,,,,,,,44200,,Bridge River (Lillooet) Pink Run 1,44200,1,Walk,Helicopter,Spot Checks,Dead Pitch,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
970712,Bridge River (Lillooet) Pink Run 1 1989,1989,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8543197,PRESENT,UNKNOWN,,,,,,,,,104000,,Bridge River (Lillooet) Pink Run 1,104000,1,Walk,Helicopter,Spot Checks,Dead Pitch,Tag Recovery,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
974077,Nesakwatch Creek (Chilliwack) Pink 1985,1985,79,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-50700-0000-0000-000-000-000-000-000-000,NEAR FINAL,8546562,PRESENT,UNKNOWN,,,,,,,,,130,,Nesakwatch Creek (Chilliwack) Pink,130,,Walk,Helicopter,,,,,,,,,,,,NESAKWATCH CREEK,47040,FRASER RIVER,1,Current,PKO,7389
974086,Nesakwatch Creek (Chilliwack) Pink 1991,1991,79,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-50700-0000-0000-000-000-000-000-000-000,NEAR FINAL,8546571,PRESENT,UNKNOWN,,,,,,,,,224,,Nesakwatch Creek (Chilliwack) Pink,224,,Dead Pitch,Enumeration by Hatchery,,,,,,,,,,,,NESAKWATCH CREEK,47040,FRASER RIVER,1,Current,PKO,7389
995622,Nahatlatch River (Lillooet) Pink Run 1 1989,1989,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568107,PRESENT,UNKNOWN,,,,,,,,,9334,,Nahatlatch River (Lillooet) Pink Run 1,9334,1,Walk,Float,Dead Pitch,Tag Recovery,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
995610,Nahatlatch River (Lillooet) Pink Run 1 1985,1985,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568095,PRESENT,UNKNOWN,,,,,,,,,1170,,Nahatlatch River (Lillooet) Pink Run 1,1170,1,Float,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
995615,Nahatlatch River (Lillooet) Pink Run 1 1987,1987,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568100,PRESENT,UNKNOWN,,,,,,,,,1170,,Nahatlatch River (Lillooet) Pink Run 1,1170,1,Walk,Float,Dead Pitch,Tag Recovery,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
1021303,Hunter Creek (Chilliwack) Pink 1985,1985,110,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-106400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593788,PRESENT,UNKNOWN,,,,,,,,,1040,,Hunter Creek (Chilliwack) Pink,1040,,Walk,,,,,,,,,,,,,HUNTER CREEK,47115,FRASER RIVER,1,Current,PKO,7389
1021316,Hunter Creek (Chilliwack) Pink 1991,1991,110,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-106400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593801,PRESENT,UNKNOWN,,,,,,,,,354,4,Hunter Creek (Chilliwack) Pink,354,,Walk,,,,,,,,,,,,,HUNTER CREEK,47115,FRASER RIVER,1,Current,PKO,7389
1021405,Trout Lake Creek (Mission) Pink 1991,1991,188,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-259000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593890,PRESENT,UNKNOWN,,,,,,,,,250,2,Trout Lake Creek (Mission) Pink,250,,Walk,,,,,,,,,,,,,TROUT LAKE CREEK,46061,FRASER RIVER,1,Current,PKO,7389
23853384,Adams River (Salmon Arm) Pink Run 1 1997,1997,220,29K,Pink,RELEASED,RELATIVE: VARYING MULTI-YEAR METHODS,Unknown Estimate Method,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,78324019,PRESENT,,1000,,,,,,,,,2,Adams River (Salmon Arm) Pink Run 1,1000,1,Helicopter,,,,,,,,,,,,0,ADAMS RIVER,46242,FRASER RIVER,1,Current,PKO,7389
38239005,Stein River (Lillooet) Pink Run 1 1999,1999,126,29F,Pink,RELEASED,PRESENCE-ABSENCE (TYPE-6),Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,18210466,PRESENT,,,,,,,,,,,1,Stein River (Lillooet) Pink Run 1,,1,Helicopter,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
38605792,Kanaka Creek (Coquitlam) Pink 1997,1997,27,29C,Pink,RELEASED,RELATIVE: CONSTANT MULTI-YEAR METHODS,Unknown Estimate Method,100-037400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,53493790,PRESENT,,100,,,,,,,,,,Kanaka Creek (Coquitlam) Pink,100,,Fence,Other,,,,,,,,,,,,KANAKA CREEK,47962,FRASER RIVER,1,Current,PKO,7389
84270978,Lemieux Creek (Clearwater) Pink Run 1 1999,1999,262,29J,Pink,RELEASED,PRESENCE-ABSENCE (TYPE-6),Unknown Estimate Method,129-281900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,25711776,PRESENT,,,,,,,,,,,2,Lemieux Creek (Clearwater) Pink Run 1,,1,Stream Walk,,,,,,,,,,,,,LEMIEUX CREEK,46644,FRASER RIVER,1,Current,PKO,7389
69439995,Alouette River (Coquitlam) Pink 1997,1997,14,29C,Pink,RELEASED,RELATIVE: VARYING MULTI-YEAR METHODS,Unknown Estimate Method,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,30058604,PRESENT,,150,,,,,,,,,,Alouette River (Coquitlam) Pink,150,,Other,,,,,,,,,,,,1,ALOUETTE RIVER,47924,FRASER RIVER,1,Current,PKO,7389
98295346,Narcosli Creek (Quesnel) Pink Run 1 1999,1999,140,29H,Pink,RELEASED,PRESENCE-ABSENCE (TYPE-6),Unknown Estimate Method,100-446700-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,87316888,PRESENT,,91,,,,,0,,,,2,Narcosli Creek (Quesnel) Pink Run 1,91,1,Bank Walk,Stream Walk,,,,,,,,,,,,NARCOSLI CREEK,47253,FRASER RIVER,1,Current,PKO,7389
969963,Quesnel River (Williams Lake Area) Pink Run 1 1971,1971,289,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542448,PRESENT,UNKNOWN,,,,,,,,,4000,,Quesnel River (Williams Lake Area) Pink Run 1,4000,1,,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
