"CU","SiteName","popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment","EstClassOrig"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1987,"OtherSource","","2643","2643","2294","","","349","18","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1988,"OtherSource","","2496","2496","2163","71","","333","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1989,"OtherSource","","2567","2567","2033","23","","534","94","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1990,"OtherSource","","5662","5662","5324","14","","338","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1991,"OtherSource","","6953","6953","6659","","","294","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1992,"OtherSource","","6659","6659","6659","","","0","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1993,"OtherSource","","3539","3539","3343","","","196","3","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1994,"OtherSource","","5537","5537","5324","","","213","3","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1995,"OtherSource","","4205","4205","4001","","","204","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1996,"OtherSource","","6796","6796","6659","","","137","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1997,"OtherSource","","5188","5188","5059","","","129","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1998,"OtherSource","","6090","6090","5955","","","135","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,1999,"OtherSource","","3401","3401","3265","","","136","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2000,"OtherSource","","3625","3625","3497","","","128","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2001,"OtherSource","","3959","3959","3827","","","132","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2002,"OtherSource","","7829","7829","7700","","","129","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2003,"OtherSource","","6522","6522","6400","","","122","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2004,"OtherSource","","2047","2047","1921","","","126","1","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2005,"OtherSource","","2642","2642","2534","","","108","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2006,"OtherSource","","5235","5235","5120","","","115","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2007,"OtherSource","","1230","1230","1118","","","112","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2008,"OtherSource","","1777","1777","1655","","","122","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2009,"OtherSource","","1799","1799","1717","","","82","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2010,"OtherSource","","5117","5117","5037","","","80","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2011,"OtherSource","","1114","1114","1031","1","","83","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2012,"OtherSource","","358","358","293","19","","65","8","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2013,"OtherSource","","2378","2378","2274","","","104","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2014,"OtherSource","","2267","2267","2170","6","","97","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2015,"OtherSource","","3271","3271","3162","","","109","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2016,"OtherSource","","591","591","499","91","","92","2","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2017,"OtherSource","","894","894","787","","","107","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2018,"OtherSource","","2205","2205","2100","104","","105","","","","","","","","","OtherSource"
"CK-15","SHUSWAP RIVER-MIDDLE",46447,2019,"OtherSource","","2157","2157","2056","63","","101","","","","","","","","","OtherSource"
"CK-15","WAP CREEK",46527,1996,"QualFiltered","","","","30","","","","","","","","","","","","QualFiltered"
"CK-15","WAP CREEK",46527,1997,"RELATIVE ABUNDANCE (TYPE-4)","","80","","80","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,1998,"RELATIVE ABUNDANCE (TYPE-4)","","117","","117","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,1999,"RELATIVE ABUNDANCE (TYPE-4)","","99","","99","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2000,"RELATIVE ABUNDANCE (TYPE-4)","","40","","40","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2001,"RELATIVE ABUNDANCE (TYPE-4)","","191","","191","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2002,"RELATIVE ABUNDANCE (TYPE-4)","","149","","149","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2007,"RELATIVE ABUNDANCE (TYPE-4)","","45","","45","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2009,"RELATIVE ABUNDANCE (TYPE-4)","","5","","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2010,"RELATIVE ABUNDANCE (TYPE-4)","","15","","15","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2011,"RELATIVE ABUNDANCE (TYPE-4)","","2","","2","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2013,"RELATIVE ABUNDANCE (TYPE-4)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2014,"RELATIVE ABUNDANCE (TYPE-4)","","9","","9","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2015,"RELATIVE ABUNDANCE (TYPE-4)","","5","","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2017,"RELATIVE ABUNDANCE (TYPE-4)","","2","","2","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2018,"RELATIVE ABUNDANCE (TYPE-4)","","12","","12","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-15","WAP CREEK",46527,2019,"RELATIVE ABUNDANCE (TYPE-4)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,1975,"QualFiltered","","","","25","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1976,"QualFiltered","","","","0","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1977,"QualFiltered","","","","15","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1978,"QualFiltered","","","","20","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1979,"QualFiltered","","","","50","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1980,"QualFiltered","","","","50","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1981,"QualFiltered","","","","40","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1982,"QualFiltered","","","","10","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1983,"QualFiltered","","","","10","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1984,"QualFiltered","","","","100","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1985,"QualFiltered","","","","200","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1986,"QualFiltered","","","","230","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1987,"QualFiltered","","","","0","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1988,"QualFiltered","","","","50","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1989,"QualFiltered","","","","190","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1990,"QualFiltered","","","","200","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1991,"QualFiltered","","","","180","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1992,"QualFiltered","","","","80","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1993,"QualFiltered","","","","250","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1994,"QualFiltered","","","","200","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1995,"QualFiltered","","","","280","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1996,"QualFiltered","","","","400","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1998,"QualFiltered","","","","150","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,1999,"RELATIVE ABUNDANCE (TYPE-4)","","256","256","256","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,2000,"RELATIVE ABUNDANCE (TYPE-3)","","49","49","49","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2001,"RELATIVE ABUNDANCE (TYPE-3)","","258","258","258","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2002,"INFILL","","","186.145626079187","171","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,2003,"RELATIVE ABUNDANCE (TYPE-3)","","194","194","194","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2004,"INFILL","","","81.2748508233072","126","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,2005,"RELATIVE ABUNDANCE (TYPE-4)","","72","72","72","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,2006,"RELATIVE ABUNDANCE (TYPE-4)","","186","186","186","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,2007,"INFILL","","","0","5","","","","","","","","","","","","QualFiltered"
"CK-16","BESSETTE CREEK",46548,2008,"RELATIVE ABUNDANCE (TYPE-4)","","71","71","71","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,2009,"RELATIVE ABUNDANCE (TYPE-3)","","25","25","25","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2010,"RELATIVE ABUNDANCE (TYPE-3)","","135","135","135","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2011,"RELATIVE ABUNDANCE (TYPE-3)","","8","8","8","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2012,"RELATIVE ABUNDANCE (TYPE-3)","","9","9","9","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2013,"RELATIVE ABUNDANCE (TYPE-3)","","165","165","165","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2014,"RELATIVE ABUNDANCE (TYPE-3)","","82","82","82","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2015,"RELATIVE ABUNDANCE (TYPE-3)","","128","128","128","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2016,"RELATIVE ABUNDANCE (TYPE-4)","","6","6","6","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","BESSETTE CREEK",46548,2017,"RELATIVE ABUNDANCE (TYPE-3)","","9","9","9","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2018,"RELATIVE ABUNDANCE (TYPE-3)","","3","3","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","BESSETTE CREEK",46548,2019,"INFILL","","","0","7","","","","","","","","","","","","QualFiltered"
"CK-16","DUTEAU CREEK",46568,1995,"RELATIVE ABUNDANCE (TYPE-4)","","50","50","50","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","DUTEAU CREEK",46568,1996,"RELATIVE ABUNDANCE (TYPE-3)","","125","125","125","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,1997,"RELATIVE ABUNDANCE (TYPE-3)","","5","5","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,1998,"RELATIVE ABUNDANCE (TYPE-3)","","15","15","15","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,1999,"RELATIVE ABUNDANCE (TYPE-3)","","136","136","136","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2000,"RELATIVE ABUNDANCE (TYPE-3)","","31","31","31","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2001,"RELATIVE ABUNDANCE (TYPE-4)","","118","118","118","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","DUTEAU CREEK",46568,2002,"RELATIVE ABUNDANCE (TYPE-3)","","68","68","68","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2003,"RELATIVE ABUNDANCE (TYPE-3)","","5","5","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2004,"RELATIVE ABUNDANCE (TYPE-3)","","23","23","23","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2005,"RELATIVE ABUNDANCE (TYPE-3)","","91","91","91","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2006,"OtherSource","","68","68","68","","","0","","","","","","","","","OtherSource"
"CK-16","DUTEAU CREEK",46568,2007,"RELATIVE ABUNDANCE (TYPE-3)","","0","0","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2008,"RELATIVE ABUNDANCE (TYPE-3)","","6","6","6","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2009,"RELATIVE ABUNDANCE (TYPE-3)","","3","3","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2010,"RELATIVE ABUNDANCE (TYPE-3)","","49","49","49","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2011,"RELATIVE ABUNDANCE (TYPE-3)","","0","0","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2012,"RELATIVE ABUNDANCE (TYPE-3)","","5","5","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2013,"RELATIVE ABUNDANCE (TYPE-3)","","22","22","22","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2014,"RELATIVE ABUNDANCE (TYPE-3)","","3","3","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2015,"RELATIVE ABUNDANCE (TYPE-3)","","14","14","14","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2016,"INFILL","","","2.2139694041868","","","","","","","","","","","","","QualFiltered"
"CK-16","DUTEAU CREEK",46568,2017,"RELATIVE ABUNDANCE (TYPE-3)","","5","5","5","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","DUTEAU CREEK",46568,2018,"INFILL","","","1.09339716423377","5","","","","","","","","","","","","QualFiltered"
"CK-16","DUTEAU CREEK",46568,2019,"INFILL","","","0","0","","","","","","","","","","","","QualFiltered"
"CK-16","HARRIS CREEK",46578,1996,"RELATIVE ABUNDANCE (TYPE-4)","","15","","15","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-4)"
"CK-16","HARRIS CREEK",46578,1997,"RELATIVE ABUNDANCE (TYPE-3)","","20","","20","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,1998,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,1999,"RELATIVE ABUNDANCE (TYPE-3)","","3","","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2000,"RELATIVE ABUNDANCE (TYPE-3)","","11","","11","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2001,"RELATIVE ABUNDANCE (TYPE-3)","","78","","78","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2002,"RELATIVE ABUNDANCE (TYPE-3)","","3","","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2003,"RELATIVE ABUNDANCE (TYPE-3)","","6","","6","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2004,"RELATIVE ABUNDANCE (TYPE-3)","","18","","18","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2005,"RELATIVE ABUNDANCE (TYPE-3)","","14","","14","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2006,"RELATIVE ABUNDANCE (TYPE-3)","","3","","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2007,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2008,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2009,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2010,"RELATIVE ABUNDANCE (TYPE-3)","","18","","18","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2011,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2012,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2013,"RELATIVE ABUNDANCE (TYPE-3)","","8","","8","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2014,"RELATIVE ABUNDANCE (TYPE-3)","","11","","11","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2015,"RELATIVE ABUNDANCE (TYPE-3)","","0","","0","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2017,"RELATIVE ABUNDANCE (TYPE-3)","","3","","3","","","","","","","","","","","","RELATIVE ABUNDANCE (TYPE-3)"
"CK-16","HARRIS CREEK",46578,2018,"QualFiltered","","","","3","","","","","","","","","","","","QualFiltered"
"CK-16","HARRIS CREEK",46578,2019,"QualFiltered","","","","0","","","","","","","","","","","","QualFiltered"
"CK-19","NORTH THOMPSON RIVER",46588,1975,"QualFiltered","","","","750","","","","","","","","","","","","QualFiltered"
"CK-19","NORTH THOMPSON RIVER",46588,1976,"QualFiltered","","","","2500","","","","","","","","","","","","QualFiltered"
"CK-19","NORTH THOMPSON RIVER",46588,1977,"QualFiltered","","","","2250","","","","","","","","","","","","QualFiltered"
"CK-19","NORTH THOMPSON RIVER",46588,1978,"QualFiltered","","","","2500","","","","","","","","","","","","QualFiltered"
