Pop_UID,Pop_ID,Pop_Name,CU_ID,TimeSeriesData_Pop_Name
PKE-06.3117,3117,AIRPORT SIDE CHANNEL,PKE-06,NA
PKE-06.3131,3131,CLAYTON FALLS CREEK,PKE-06,NA
PKE-06.3133,3133,THORSEN CREEK,PKE-06,NA
PKE-06.3137,3137,NOOHALK CREEK,PKE-06,NA
PKE-06.3142,3142,FISH CREEK,PKE-06,NA
PKE-06.3162,3162,SALLOOMT RIVER,PKE-06,NA
PKE-06.3173,3173,TASTSQUAN CREEK,PKE-06,NA
PKE-06.3431,3431,HEYSHAM CREEK,PKE-06,NA
PKE-06.3449,3449,JENNY BAY EAST CREEK,PKE-06,NA
PKE-06.3451,3451,JENNY BAY SOUTH CREEK,PKE-06,NA
PKE-06.3453,3453,JENNY BAY WEST CREEK,PKE-06,NA
PKE-06.42762,42762,JAMES BAY CREEK,PKE-06,NA
PKE-06.42777,42777,DUTHIE CREEK,PKE-06,NA
PKE-06.42782,42782,WINDY BAY CREEK,PKE-06,NA
PKE-06.42787,42787,CANOONA RIVER,PKE-06,NA
PKE-06.42792,42792,SODA CREEK,PKE-06,NA
PKE-06.43727,43727,JENNY BAY CREEKS,PKE-06,NA
PKE-06.43732,43732,GREEN RIVER,PKE-06,NA
PKE-06.43822,43822,FIFER COVE CREEK,PKE-06,NA
PKE-06.43827,43827,DALLY CREEK,PKE-06,NA
PKE-06.43862,43862,OTTY CREEK,PKE-06,NA
PKE-06.43867,43867,BUIE CREEK,PKE-06,NA
PKE-06.43872,43872,ARNOUP CREEK,PKE-06,NA
PKE-06.43877,43877,RONALD CREEK,PKE-06,NA
PKE-06.43882,43882,NIAS CREEK,PKE-06,NA
PKE-06.43972,43972,WEST ARM CREEK,PKE-06,NA
PKE-06.43977,43977,EAST ARM CREEK,PKE-06,NA
PKE-06.43982,43982,WHALEN LAKE CREEK,PKE-06,NA
PKE-06.44142,44142,GRIBBLE ISLAND CREEK,PKE-06,NA
PKE-06.44147,44147,RIORDAN CREEK,PKE-06,NA
PKE-06.44152,44152,EVELYN CREEK,PKE-06,NA
PKE-06.44157,44157,VERNEY PASSAGE CREEK,PKE-06,NA
PKE-06.44162,44162,FISHTRAP BAY CREEK,PKE-06,NA
PKE-06.44167,44167,LITTLE TILLHORN CREEK,PKE-06,NA
PKE-06.44172,44172,BIG TILLHORN CREEK,PKE-06,NA
PKE-06.44437,44437,WATHLSTO CREEK,PKE-06,NA
PKE-06.45643,45643,ATNARKO SPAWNING CHANNEL,PKE-06,NA
PKE-06.45711,45711,NEKITE SPAWNING CHANNEL,PKE-06,NA
PKE-06.45776,45776,HOME BAY CREEKS,PKE-06,NA
PKE-06.49691,49691,DOCEE RIVER,PKE-06,NA
PKE-06.49706,49706,WALKUM CREEK,PKE-06,NA
PKE-06.49711,49711,NEKITE RIVER,PKE-06,NA
PKE-06.49761,49761,DRANEY CREEK,PKE-06,NA
PKE-06.49766,49766,LOCKHART GORDON CREEK,PKE-06,NA
PKE-06.49771,49771,ALLARD CREEK,PKE-06,NA
PKE-06.49786,49786,SANDELL RIVER,PKE-06,NA
PKE-06.49791,49791,NICKNAQUEET RIVER,PKE-06,NA
PKE-06.50227,50227,AALTANHASH RIVER,PKE-06,NA
PKE-06.50232,50232,MARMOT COVE CREEK,PKE-06,NA
PKE-06.50237,50237,SCOW BAY CREEK,PKE-06,NA
PKE-06.50242,50242,KLEKANE RIVER,PKE-06,NA
PKE-06.50247,50247,ANGLER COVE CREEK,PKE-06,NA
PKE-06.50252,50252,GOAT RIVER,PKE-06,NA
PKE-06.50257,50257,PARIL RIVER,PKE-06,NA
PKE-06.50262,50262,KILTUISH RIVER,PKE-06,NA
PKE-06.50267,50267,KOWESAS RIVER,PKE-06,NA
PKE-06.50272,50272,KITLOPE RIVER,PKE-06,NA
PKE-06.50277,50277,TSAYTIS RIVER,PKE-06,NA
PKE-06.50282,50282,KEMANO RIVER,PKE-06,NA
PKE-06.50287,50287,WAHOO RIVER,PKE-06,NA
PKE-06.50292,50292,BRIM RIVER,PKE-06,NA
PKE-06.50297,50297,HOTSPRING CREEK,PKE-06,NA
PKE-06.50302,50302,CRAB RIVER,PKE-06,NA
PKE-06.50307,50307,PIKE CREEK,PKE-06,NA
PKE-06.50312,50312,WEEWANIE CREEK,PKE-06,NA
PKE-06.50317,50317,HUGH CREEK,PKE-06,NA
PKE-06.50322,50322,EAGLE BAY CREEK,PKE-06,NA
PKE-06.50327,50327,FALLS RIVER,PKE-06,NA
PKE-06.50332,50332,KILDALA RIVER,PKE-06,NA
PKE-06.50337,50337,DALA RIVER,PKE-06,NA
PKE-06.50342,50342,WATHL CREEK,PKE-06,NA
PKE-06.50347,50347,M.E.S.S. CREEK,PKE-06,NA
PKE-06.50357,50357,PINE CREEK,PKE-06,NA
PKE-06.50362,50362,KITIMAT RIVER,PKE-06,NA
PKE-06.50382,50382,HIRSCH CREEK,PKE-06,NA
PKE-06.50397,50397,LITTLE WEDEENE RIVER,PKE-06,NA
PKE-06.50412,50412,WEDEENE RIVER,PKE-06,NA
PKE-06.50447,50447,NALBEELAH CREEK,PKE-06,NA
PKE-06.50452,50452,HUMPHRYS CREEK,PKE-06,NA
PKE-06.50457,50457,WANNOCK RIVER,PKE-06,NA
PKE-06.51227,51227,GREEN RIVER,PKE-06,NA
PKE-06.51232,51232,TAYLOR CREEK,PKE-06,NA
PKE-06.51237,51237,MARSHALL CREEK,PKE-06,NA
PKE-06.51242,51242,KHUTZE RIVER,PKE-06,NA
PKE-06.51247,51247,DOME CREEK,PKE-06,NA
PKE-06.51612,51612,AMBACK CREEK,PKE-06,NA
PKE-06.51617,51617,DALLERY CREEK,PKE-06,NA
PKE-06.51622,51622,ASHLULM CREEK,PKE-06,NA
PKE-06.51632,51632,NEECHANZ RIVER,PKE-06,NA
PKE-06.51637,51637,GENESEE CREEK,PKE-06,NA
PKE-06.51642,51642,SHEEMAHANT RIVER,PKE-06,NA
PKE-06.51647,51647,INZIANA RIVER,PKE-06,NA
PKE-06.51652,51652,WASHWASH RIVER,PKE-06,NA
PKE-06.51657,51657,TZEO RIVER,PKE-06,NA
PKE-06.51662,51662,KILBELLA RIVER,PKE-06,NA
PKE-06.51667,51667,CHUCKWALLA RIVER,PKE-06,NA
PKE-06.51672,51672,CLYAK RIVER,PKE-06,NA
PKE-06.51677,51677,YOUNG RIVER,PKE-06,NA
PKE-06.51682,51682,NIEL CREEK,PKE-06,NA
PKE-06.51687,51687,MILTON RIVER,PKE-06,NA
PKE-06.51732,51732,QUATLENA RIVER,PKE-06,NA
PKE-06.51737,51737,KWATNA RIVER,PKE-06,NA
PKE-06.51742,51742,THORWALD CREEK,PKE-06,NA
PKE-06.51747,51747,ASSEEK RIVER,PKE-06,NA
PKE-06.51752,51752,TALEOMEY RIVER,PKE-06,NA
PKE-06.51757,51757,NOEICK RIVER,PKE-06,NA
PKE-06.51762,51762,CAMP CREEK,PKE-06,NA
PKE-06.51769,51769,BELLA COOLA RIVER,PKE-06,NA
PKE-06.51777,51777,SNOOTLI CREEK,PKE-06,NA
PKE-06.51782,51782,ATNARKO RIVER,PKE-06,NA
PKE-06.51787,51787,NECLEETSCONNAY RIVER,PKE-06,NA
PKE-06.51792,51792,NIEUMIAMUS CREEK,PKE-06,NA
PKE-06.51797,51797,NOOSESECK RIVER,PKE-06,NA
PKE-06.51802,51802,NUSASH CREEK,PKE-06,NA
PKE-06.51807,51807,DEAN RIVER,PKE-06,NA
PKE-06.51817,51817,KIMSQUIT RIVER,PKE-06,NA
PKE-06.51822,51822,SKOWQUILTZ RIVER,PKE-06,NA
PKE-06.51827,51827,DEEP BAY CREEK,PKE-06,NA
PKE-06.51832,51832,STEELHEAD CREEK,PKE-06,NA
PKE-06.51837,51837,NASCALL CREEK,PKE-06,NA
PKE-06.51842,51842,WORAN CREEK,PKE-06,NA
PKE-06.51847,51847,CASCADE RIVER,PKE-06,NA
PKE-06.51852,51852,ELCHO CREEK,PKE-06,NA
PKE-06.51857,51857,FRENCHMAN CREEK,PKE-06,NA
PKE-06.51862,51862,MARTIN RIVER,PKE-06,NA
PKE-06.51887,51887,ROSCOE CREEK,PKE-06,NA
PKE-06.51892,51892,LEE CREEK,PKE-06,NA
PKE-06.51897,51897,QUARTCHA CREEK,PKE-06,NA
PKE-06.51917,51917,PINE RIVER,PKE-06,NA
PKE-06.51977,51977,LARD CREEK,PKE-06,NA
PKE-06.51982,51982,KAINET CREEK,PKE-06,NA
PKE-06.51987,51987,BIG CREEK,PKE-06,NA
PKE-06.51992,51992,BIG BAY CREEK,PKE-06,NA
PKE-06.51997,51997,KORICH CREEK,PKE-06,NA
PKE-06.52002,52002,POISON COVE CREEK,PKE-06,NA
PKE-06.52007,52007,MUSSEL RIVER,PKE-06,NA
PKE-06.52012,52012,BOLIN BAY CREEK,PKE-06,NA
PKE-06.52017,52017,CARTER RIVER,PKE-06,NA
PKE-06.52367,52367,CECIL CREEK,PKE-06,NA
PKE-06.52372,52372,CHIST CREEK,PKE-06,NA
PKE-06.52397,52397,ANDERSON CREEK,PKE-06,NA
PKE-06.52412,52412,BISH CREEK,PKE-06,NA
PKE-06.52417,52417,EMSLEY CREEK,PKE-06,NA
PKE-06.52422,52422,GILTTOYEES CREEK,PKE-06,NA
PKE-06.52427,52427,FOCH RIVER,PKE-06,NA
PKE-06.52432,52432,KIHESS CREEK,PKE-06,NA
PKE-06.52437,52437,KITKIATA CREEK,PKE-06,NA
PKE-06.52442,52442,QUAAL RIVER,PKE-06,NA
PKE-07.26025521,26025521,SKENE COVE CREEK,PKE-07,NA
PKE-07.3021,3021,TALAHAAT CREEK,PKE-07,NA
PKE-07.3056,3056,KUBAS CREEK,PKE-07,NA
PKE-07.3242,3242,DOG TAG CREEK,PKE-07,NA
PKE-07.3430,3430,GRANBY BAY CREEK,PKE-07,NA
PKE-07.43387,43387,HAYS CREEK,PKE-07,NA
PKE-07.43392,43392,OLDFIELD CREEK,PKE-07,NA
PKE-07.43397,43397,KLOIYA RIVER,PKE-07,NA
PKE-07.43402,43402,DIANA LAKE CREEK,PKE-07,NA
PKE-07.43407,43407,PRUDHOMME CREEK,PKE-07,NA
PKE-07.43412,43412,DENISE CREEK,PKE-07,NA
PKE-07.43417,43417,SHAWATLAN RIVER,PKE-07,NA
PKE-07.43422,43422,SILVER CREEK,PKE-07,NA
PKE-07.43427,43427,MCNICHOL CREEK,PKE-07,NA
PKE-07.43432,43432,LA HOU CREEK,PKE-07,NA
PKE-07.43437,43437,BOAT HARBOUR CREEK,PKE-07,NA
PKE-07.43442,43442,BRUNDIGE CREEK,PKE-07,NA
PKE-07.43447,43447,SANDY BAY CREEK,PKE-07,NA
PKE-07.43452,43452,WHITLY POINT CREEK,PKE-07,NA
PKE-07.43457,43457,STUMAUN CREEK,PKE-07,NA
PKE-07.43467,43467,TRAIL BAY CREEK,PKE-07,NA
PKE-07.43477,43477,LACHMACH RIVER,PKE-07,NA
PKE-07.43482,43482,LEVERSON CREEK,PKE-07,NA
PKE-07.43487,43487,TOON RIVER,PKE-07,NA
PKE-07.43492,43492,ENSHESHESE RIVER,PKE-07,NA
PKE-07.43497,43497,SAM BAY CREEK,PKE-07,NA
PKE-07.43502,43502,LARCH CREEK,PKE-07,NA
PKE-07.43507,43507,KHUTZEYMATEEN RIVER,PKE-07,NA
PKE-07.43512,43512,MOUSE CREEK,PKE-07,NA
PKE-07.43517,43517,KWINAMASS RIVER,PKE-07,NA
PKE-07.43522,43522,NASOGA GULF CREEK,PKE-07,NA
PKE-07.43527,43527,STAGOO CREEK,PKE-07,NA
PKE-07.43532,43532,PERRY BAY CREEK,PKE-07,NA
PKE-07.43537,43537,ILLIANCE RIVER,PKE-07,NA
PKE-07.43542,43542,WILAUKS CREEK,PKE-07,NA
PKE-07.43547,43547,KITSAULT RIVER,PKE-07,NA
PKE-07.43552,43552,OLH CREEK,PKE-07,NA
PKE-07.43557,43557,KSHWAN RIVER,PKE-07,NA
PKE-07.43567,43567,CASCADE CREEK,PKE-07,NA
PKE-07.43572,43572,SALMON COVE CREEK,PKE-07,NA
PKE-07.43577,43577,DOGFISH CREEK,PKE-07,NA
PKE-07.43582,43582,LIZARD CREEK,PKE-07,NA
PKE-07.43587,43587,PEARSE CANAL CREEK,PKE-07,NA
PKE-07.43592,43592,MANZANITA COVE CREEK,PKE-07,NA
PKE-07.43597,43597,TRACY BAY CREEK,PKE-07,NA
PKE-07.43602,43602,TURK CREEK,PKE-07,NA
PKE-07.43607,43607,BELLE BAY CREEK,PKE-07,NA
PKE-07.43612,43612,ROBERSON CREEK,PKE-07,NA
PKE-07.43617,43617,DONAHUE CREEK,PKE-07,NA
PKE-07.43627,43627,GEORGIE RIVER,PKE-07,NA
PKE-07.43637,43637,BEAR RIVER,PKE-07,NA
PKE-07.43642,43642,RAINY CREEK,PKE-07,NA
PKE-07.43832,43832,SNASS CREEK,PKE-07,NA
PKE-07.43837,43837,KITKATLA CREEK,PKE-07,NA
PKE-07.43842,43842,LITTLE USELESS CREEK,PKE-07,NA
PKE-07.43847,43847,USELESS CREEK,PKE-07,NA
PKE-07.43852,43852,HUNT INLET CREEK,PKE-07,NA
PKE-07.44282,44282,ALPHA CREEK,PKE-07,NA
PKE-07.44382,44382,HUMPBACK CREEK,PKE-07,NA
PKE-07.44387,44387,CHISMORE CREEK,PKE-07,NA
PKE-07.44392,44392,SPILLER RIVER,PKE-07,NA
PKE-07.44397,44397,OONA RIVER,PKE-07,NA
PKE-07.44402,44402,BILLY CREEK,PKE-07,NA
PKE-07.44407,44407,WEST CREEK,PKE-07,NA
PKE-07.44412,44412,WOLF CREEK,PKE-07,NA
PKE-07.44417,44417,HEAD CREEK,PKE-07,NA
PKE-07.44422,44422,FOOTE CREEK,PKE-07,NA
PKE-07.44427,44427,PORCHER CREEK,PKE-07,NA
PKE-07.44432,44432,PHOENIX CREEK,PKE-07,NA
PKE-07.44487,44487,SALT LAGOON CREEK,PKE-07,NA
PKE-07.44684,44684,HARDSCRABBLE CREEK,PKE-07,NA
PKE-07.44821,44821,CROW LAGOON CREEK,PKE-07,NA
PKE-07.44826,44826,CEDAR CREEK,PKE-07,NA
PKE-07.44831,44831,TRACY BAY #2 CREEK,PKE-07,NA
PKE-07.44836,44836,PIRATE COVE CREEK,PKE-07,NA
PKE-07.44841,44841,CRAG CREEK,PKE-07,NA
PKE-07.44846,44846,BRUNDIGE CREEK WEST,PKE-07,NA
PKE-07.45429,45429,LEGATE CREEK,PKE-07,NA
PKE-07.45638,45638,AMERICAN BAY CREEK,PKE-07,NA
PKE-07.45648,45648,LILMAC CREEK,PKE-07,NA
PKE-07.45746,45746,ROBERT CREEK,PKE-07,NA
PKE-07.45751,45751,CLIFF CREEK,PKE-07,NA
PKE-07.45955,45955,HAIDA BAY CREEK,PKE-07,NA
PKE-07.47562,47562,FIDDLER CREEK,PKE-07,NA
PKE-07.47567,47567,LORNE CREEK,PKE-07,NA
PKE-07.47572,47572,WILSON CREEK,PKE-07,NA
PKE-07.47672,47672,EXCHAMSIKS RIVER,PKE-07,NA
PKE-07.47677,47677,LAKELSE RIVER,PKE-07,NA
PKE-07.47682,47682,WHITE CREEK,PKE-07,NA
PKE-07.47687,47687,COLDWATER CREEK,PKE-07,NA
PKE-07.47692,47692,HERMAN CREEK,PKE-07,NA
PKE-07.47702,47702,CLEARWATER CREEK,PKE-07,NA
PKE-07.47707,47707,SCHULBUCKHAND CREEK,PKE-07,NA
PKE-07.47717,47717,HATCHERY CREEK,PKE-07,NA
PKE-07.47722,47722,NORTH GRANITE CREEK,PKE-07,NA
PKE-07.47727,47727,NORTH HATCHERY CREEK,PKE-07,NA
PKE-07.47737,47737,WILLIAMS CREEK,PKE-07,NA
PKE-07.47752,47752,KITSUMKALUM RIVER - UPPER,PKE-07,NA
PKE-07.47757,47757,KITSUMKALUM RIVER - LOWER,PKE-07,NA
PKE-07.47762,47762,SPRING CREEK,PKE-07,NA
PKE-07.47767,47767,DEEP CREEK,PKE-07,NA
PKE-07.47772,47772,LEAN-TO CREEK,PKE-07,NA
PKE-07.47782,47782,STAR CREEK,PKE-07,NA
PKE-07.47802,47802,CLEAR CREEK,PKE-07,NA
PKE-07.47807,47807,CEDAR RIVER,PKE-07,NA
PKE-07.47817,47817,ZYMOETZ RIVER - LOWER,PKE-07,NA
PKE-07.48046,48046,MOLYBDENUM CREEK,PKE-07,NA
PKE-07.48051,48051,THORNHILL CREEK,PKE-07,NA
PKE-07.48056,48056,KLEANZA CREEK,PKE-07,NA
PKE-07.48061,48061,SINGLEHURST CREEK,PKE-07,NA
PKE-07.48081,48081,LOWRIE CREEK,PKE-07,NA
PKE-07.48086,48086,CHIMDEMASH CREEK,PKE-07,NA
PKE-07.48091,48091,SHANNON CREEK,PKE-07,NA
PKE-07.48151,48151,NASS RIVER,PKE-07,NA
PKE-07.48156,48156,KINCOLITH RIVER,PKE-07,NA
PKE-07.48161,48161,CHAMBERS CREEK,PKE-07,NA
PKE-07.48166,48166,FLEWIN CREEK,PKE-07,NA
PKE-07.48171,48171,WELDA CREEK,PKE-07,NA
PKE-07.48176,48176,BURTON CREEK,PKE-07,NA
PKE-07.48181,48181,IKNOUK RIVER,PKE-07,NA
PKE-07.48196,48196,DISKANGIEQ CREEK,PKE-07,NA
PKE-07.48201,48201,GINLULAK CREEK,PKE-07,NA
PKE-07.48211,48211,KWINYIAK RIVER,PKE-07,NA
PKE-07.48216,48216,KSEDIN CREEK,PKE-07,NA
PKE-07.48221,48221,ANSEDAGAN CREEK,PKE-07,NA
PKE-07.48226,48226,WEGILADAP CREEK,PKE-07,NA
PKE-07.48236,48236,WILYAYAANOOTH CREEK,PKE-07,NA
PKE-07.48241,48241,ZOLZAP CREEK,PKE-07,NA
PKE-07.48246,48246,ZOLZAP SLOUGH,PKE-07,NA
PKE-07.48251,48251,VETTER CREEK,PKE-07,NA
PKE-07.48256,48256,SHUMAL CREEK,PKE-07,NA
PKE-07.48261,48261,TSEAX RIVER,PKE-07,NA
PKE-07.48266,48266,TSEAX SLOUGH,PKE-07,NA
PKE-07.48271,48271,GINGIT CREEK,PKE-07,NA
PKE-07.48276,48276,GITZYON CREEK,PKE-07,NA
PKE-07.48281,48281,SEASKINNISH CREEK,PKE-07,NA
PKE-07.48311,48311,ISHKHEENICKH RIVER,PKE-07,NA
PKE-07.48446,48446,SKEENA RIVER,PKE-07,NA
PKE-07.48451,48451,EXSTEW SLOUGH,PKE-07,NA
PKE-07.48456,48456,SHAMES SLOUGH,PKE-07,NA
PKE-07.48461,48461,MCNEIL RIVER,PKE-07,NA
PKE-07.48466,48466,ECSTALL RIVER,PKE-07,NA
PKE-07.48471,48471,HAYWARD CREEK,PKE-07,NA
PKE-07.48476,48476,MADELINE CREEK,PKE-07,NA
PKE-07.48481,48481,BIG FALLS CREEK,PKE-07,NA
PKE-07.48486,48486,LOCKERBY CREEK,PKE-07,NA
PKE-07.48491,48491,MUDDY CREEK,PKE-07,NA
PKE-07.48496,48496,SPARKLING CREEK,PKE-07,NA
PKE-07.48501,48501,JOHNSTON CREEK,PKE-07,NA
PKE-07.48511,48511,KHYEX RIVER,PKE-07,NA
PKE-07.48516,48516,SCOTIA RIVER,PKE-07,NA
PKE-07.48521,48521,KWINITSA CREEK,PKE-07,NA
PKE-07.48526,48526,KASIKS RIVER,PKE-07,NA
PKE-07.48531,48531,GITNADOIX RIVER,PKE-07,NA
PKE-07.48541,48541,CLAY CREEK,PKE-07,NA
PKE-07.48546,48546,MAGAR CREEK,PKE-07,NA
PKE-07.48566,48566,ANDESITE CREEK,PKE-07,NA
PKE-07.48571,48571,EXSTEW RIVER,PKE-07,NA
PKE-07.48576,48576,SHAMES RIVER,PKE-07,NA
PKE-07.48581,48581,MIDDLE CREEK,PKE-07,NA
PKE-07.48591,48591,ZYMAGOTITZ RIVER,PKE-07,NA
PKE-07.48596,48596,ERLANDSEN CREEK,PKE-07,NA
PKE-07.52502,52502,NORTH KUMEALON CREEK,PKE-07,NA
PKE-07.52507,52507,MOORE COVE CREEK,PKE-07,NA
PKE-08.3243,3243,FULTON RIVER,PKE-08,NA
PKE-08.3244,3244,PINKUT CREEK,PKE-08,NA
PKE-08.3259,3259,SHILAHOU CREEK,PKE-08,NA
PKE-08.3276,3276,BABINE RIVER - SECTION 1-3,PKE-08,NA
PKE-08.45459,45459,BABINE RIVER - SECTION 5,PKE-08,NA
PKE-08.45469,45469,FULTON RIVER - ABOVE WEIR,PKE-08,NA
PKE-08.45479,45479,PINKUT CREEK - ABOVE WEIR,PKE-08,NA
PKE-08.47582,47582,PRICE CREEK,PKE-08,NA
PKE-08.47592,47592,KITWANGA RIVER,PKE-08,NA
PKE-08.47597,47597,MOONLIT CREEK,PKE-08,NA
PKE-08.47602,47602,SHANDILLA CREEK,PKE-08,NA
PKE-08.47607,47607,COMEAU CREEK,PKE-08,NA
PKE-08.47612,47612,BURDICK CREEK,PKE-08,NA
PKE-08.47617,47617,CHICAGO CREEK,PKE-08,NA
PKE-08.47622,47622,HAZELTON CREEK,PKE-08,NA
PKE-08.47627,47627,GLEN VOWELL CREEK,PKE-08,NA
PKE-08.47632,47632,SHEGUNIA RIVER,PKE-08,NA
PKE-08.47637,47637,DEEP CANOE CREEK,PKE-08,NA
PKE-08.47642,47642,SLAMGEESH RIVER,PKE-08,NA
PKE-08.47647,47647,DAMSHILGWIT CREEK,PKE-08,NA
PKE-08.47837,47837,KITSEGUECLA RIVER,PKE-08,NA
PKE-08.47842,47842,DEEP CANYON CREEK,PKE-08,NA
PKE-08.47852,47852,BULKLEY RIVER - LOWER,PKE-08,NA
PKE-08.47857,47857,BULKLEY RIVER - UPPER,PKE-08,NA
PKE-08.47862,47862,STATION CREEK,PKE-08,NA
PKE-08.47867,47867,SUSKWA RIVER,PKE-08,NA
PKE-08.47872,47872,HAROLD PRICE CREEK,PKE-08,NA
PKE-08.47877,47877,PORPHYRY CREEK,PKE-08,NA
PKE-08.47887,47887,CAUSQUA CREEK,PKE-08,NA
PKE-08.48111,48111,BEAR RIVER,PKE-08,NA
PKE-08.48371,48371,TROUT CREEK,PKE-08,NA
PKE-08.48601,48601,PIERRE CREEK,PKE-08,NA
PKE-08.48676,48676,TWAIN CREEK,PKE-08,NA
PKE-08.49156,49156,TOBOGGAN CREEK,PKE-08,NA
PKE-08.49176,49176,KATHLYN CREEK,PKE-08,NA
PKE-08.49186,49186,MORICE RIVER,PKE-08,NA
PKE-08.49196,49196,OWEN CREEK,PKE-08,NA
PKE-08.49206,49206,GOSNELL CREEK,PKE-08,NA
PKE-08.49211,49211,NANIKA RIVER,PKE-08,NA
PKE-08.49236,49236,KISPIOX RIVER,PKE-08,NA
PKE-08.49241,49241,DATE CREEK,PKE-08,NA
PKE-08.49246,49246,MCQUEEN CREEK,PKE-08,NA
PKE-08.49251,49251,MCCULLY CREEK,PKE-08,NA
PKE-08.49256,49256,MURDER CREEK,PKE-08,NA
PKE-08.49261,49261,CULLON CREEK,PKE-08,NA
PKE-08.49266,49266,IRONSIDE CREEK,PKE-08,NA
PKE-08.49271,49271,TWIN LAKE CREEK,PKE-08,NA
PKE-08.49286,49286,SKUNSNAT CREEK,PKE-08,NA
PKE-08.49291,49291,CLIFFORD CREEK,PKE-08,NA
PKE-08.49301,49301,SWEETIN RIVER,PKE-08,NA
PKE-08.49311,49311,NANGEESE RIVER,PKE-08,NA
PKE-08.49366,49366,BABINE RIVER - SECTION 4,PKE-08,NA
PKE-08.49376,49376,NICHYESKWA CREEK,PKE-08,NA
PKE-08.49381,49381,BOUCHER CREEK,PKE-08,NA
PKE-08.49386,49386,TSEZAKWA CREEK,PKE-08,NA
PKE-08.49396,49396,NINE MILE CREEK,PKE-08,NA
PKE-08.49406,49406,MORRISON CREEK,PKE-08,NA
PKE-09.40947,40947,JALUN RIVER,PKE-09,NA
PKE-09.40952,40952,STANLEY CREEK,PKE-09,NA
PKE-09.40957,40957,DAVIDSON CREEK,PKE-09,NA
PKE-09.40962,40962,NADEN RIVER,PKE-09,NA
PKE-09.40967,40967,LIGNITE CREEK,PKE-09,NA
PKE-09.40977,40977,BILL CREEK,PKE-09,NA
PKE-09.40982,40982,AIN RIVER,PKE-09,NA
PKE-09.40992,40992,DINAN CREEK,PKE-09,NA
PKE-09.40997,40997,MCCLINTON CREEK,PKE-09,NA
PKE-09.41002,41002,AWUN RIVER,PKE-09,NA
PKE-09.41007,41007,DATLAMEN CREEK,PKE-09,NA
PKE-09.41012,41012,STILIQUE CREEK,PKE-09,NA
PKE-09.41017,41017,MAMIN RIVER,PKE-09,NA
PKE-09.41022,41022,YAKOUN RIVER,PKE-09,NA
PKE-09.41037,41037,KUMDIS CREEK,PKE-09,NA
PKE-09.41042,41042,SANGAN RIVER,PKE-09,NA
PKE-09.41047,41047,HIELLEN RIVER,PKE-09,NA
PKE-10.3048,3048,SLEEPING BEAUTY CREEK,PKE-10,NA
PKE-10.41057,41057,MACINTYRE CREEK,PKE-10,NA
PKE-10.41062,41062,COPPER CREEK,PKE-10,NA
PKE-10.41067,41067,SHELDON'S BAY CREEK,PKE-10,NA
PKE-10.41072,41072,GRAY BAY CREEK,PKE-10,NA
PKE-10.41967,41967,DEENA CREEK,PKE-10,NA
PKE-10.41972,41972,CAMERON CREEK,PKE-10,NA
PKE-10.41977,41977,SOUTH BAY CULVERT CREEK,PKE-10,NA
PKE-10.41982,41982,SOUTH BAY DUMP CREEK,PKE-10,NA
PKE-10.41987,41987,MACMILLAN CREEK,PKE-10,NA
PKE-10.41992,41992,SACHS CREEK,PKE-10,NA
PKE-10.41997,41997,PIPER CREEK,PKE-10,NA
PKE-10.42002,42002,HAANS CREEK,PKE-10,NA
PKE-10.42012,42012,SKEDANS CREEK,PKE-10,NA
PKE-10.42017,42017,BREAKER BAY CREEK,PKE-10,NA
PKE-10.42022,42022,TRAYNOR CREEK,PKE-10,NA
PKE-10.42027,42027,MATHERS CREEK,PKE-10,NA
PKE-10.42032,42032,IRON DUKE CREEK,PKE-10,NA
PKE-10.42037,42037,WASTE CREEK,PKE-10,NA
PKE-10.42047,42047,THURSTON HARBOUR CREEK,PKE-10,NA
PKE-10.42052,42052,TALUNKWAN CREEK,PKE-10,NA
PKE-10.42067,42067,MOORE CREEK,PKE-10,NA
PKE-10.42077,42077,BELJAY BAY CREEK,PKE-10,NA
PKE-10.42457,42457,TLELL RIVER,PKE-10,NA
PKE-10.42482,42482,MILLER CREEK,PKE-10,NA
PKE-10.42507,42507,CHARLIE HARTIE CREEK,PKE-10,NA
PKE-10.42512,42512,GORE BROOK,PKE-10,NA
PKE-10.42517,42517,CRABAPPLE BROOK,PKE-10,NA
PKE-10.42527,42527,HONNA RIVER,PKE-10,NA
PKE-10.42532,42532,TARUNDL CREEK,PKE-10,NA
PKE-10.42537,42537,OUTLOOK CREEK,PKE-10,NA
PKE-10.42542,42542,SLATECHUCK CREEK,PKE-10,NA
PKE-10.42547,42547,MUD BAY CREEK,PKE-10,NA
PKE-10.42552,42552,LAGINS RIGHT HAND CREEK,PKE-10,NA
PKE-10.42557,42557,LAGINS CREEK,PKE-10,NA
PKE-10.42562,42562,INDIAN CABIN CREEK RIGHT HAND,PKE-10,NA
PKE-10.42567,42567,INDIAN CABIN CREEK,PKE-10,NA
PKE-10.42572,42572,SALTSPRING BAY CREEK,PKE-10,NA
PKE-10.42577,42577,SALTSPRING BAY L.H. CREEK,PKE-10,NA
PKE-10.42582,42582,TWO TORRENT CREEK,PKE-10,NA
PKE-10.42797,42797,SANDY CREEK,PKE-10,NA
PKE-10.42802,42802,AERO CREEK,PKE-10,NA
PKE-10.42807,42807,PALLANT CREEK,PKE-10,NA
