"Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","STK_ID","STK_NAME","TotalER","Recruits_Total","sr_spn","Recruits_Wild","Trends_StartYr","Abd_StartYr","FirstYrUse"
"Sockeye",1962,21586.8425,21586.8425,21586.8425,21586.8425,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.511665025684494,165296.2563,21586.8425,165296.2563,1950,1950,1950
"Sockeye",1963,77001.76097,77001.76097,77001.76097,77001.76097,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.314009649484418,264644.3952,77001.76097,264644.3952,1950,1950,1950
"Sockeye",1964,68408.8136,68408.8136,68408.8136,68408.8136,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.49483117148094,83444.22686,68408.8136,83444.22686,1950,1950,1950
"Sockeye",1965,29888.49784,29888.49784,29888.49784,29888.49784,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.420410634300672,139048.2003,29888.49784,139048.2003,1950,1950,1950
"Sockeye",1966,31977.04506,31977.04506,31977.04506,31977.04506,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.583087628295737,139911.2248,31977.04506,139911.2248,1950,1950,1950
"Sockeye",1967,95241.71482,95241.71482,95241.71482,95241.71482,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.640152475487008,127886.6412,95241.71482,127886.6412,1950,1950,1950
"Sockeye",1968,62457.16289,62457.16289,62457.16289,62457.16289,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.566506758233075,172464.7764,62457.16289,172464.7764,1950,1950,1950
"Sockeye",1969,89904.93818,89904.93818,89904.93818,89904.93818,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.465478638868709,351956.6675,89904.93818,351956.6675,1950,1950,1950
"Sockeye",1970,82163.63349,82163.63349,82163.63349,82163.63349,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.468988585057198,141688.4285,82163.63349,141688.4285,1950,1950,1950
"Sockeye",1971,34049.06011,34049.06011,34049.06011,34049.06011,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.508476299344261,111843.3592,34049.06011,111843.3592,1950,1950,1950
"Sockeye",1972,52692.14185,52692.14185,52692.14185,52692.14185,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.521166150754541,79173.68148,52692.14185,79173.68148,1950,1950,1950
"Sockeye",1973,140252.6508,140252.6508,140252.6508,140252.6508,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.580863174451608,102300.5441,140252.6508,102300.5441,1950,1950,1950
"Sockeye",1974,109850.7509,109850.7509,109850.7509,109850.7509,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.629272392464251,25292.61125,109850.7509,25292.61125,1950,1950,1950
"Sockeye",1975,60352.60041,60352.60041,60352.60041,60352.60041,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.391647039409845,139208.3962,60352.60041,139208.3962,1950,1950,1950
"Sockeye",1976,13335.83037,13335.83037,13335.83037,13335.83037,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.531338632302542,26268.46881,13335.83037,26268.46881,1950,1950,1950
"Sockeye",1977,54679.10412,54679.10412,54679.10412,54679.10412,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.537062272931166,293905.77,54679.10412,293905.77,1950,1950,1950
"Sockeye",1978,32031.53105,32031.53105,32031.53105,32031.53105,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.558605641944605,71962.30883,32031.53105,71962.30883,1950,1950,1950
"Sockeye",1979,42454.92924,42454.92924,42454.92924,42454.92924,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.521411030308795,36633.42421,42454.92924,36633.42421,1950,1950,1950
"Sockeye",1980,31679.46519,31679.46519,31679.46519,31679.46519,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.550706983155283,133627.3178,31679.46519,133627.3178,1950,1950,1950
"Sockeye",1981,46466.07316,46466.07316,46466.07316,46466.07316,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.532790389033898,86474.91629,46466.07316,86474.91629,1950,1950,1950
"Sockeye",1982,93630.30261,93630.30261,93630.30261,93630.30261,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.616355691692423,46970.77424,93630.30261,46970.77424,1950,1950,1950
"Sockeye",1983,26965.08859,26965.08859,26965.08859,26965.08859,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.468304401708146,51689.06849,26965.08859,51689.06849,1950,1950,1950
"Sockeye",1984,26503.0687,26503.0687,26503.0687,26503.0687,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.472199389296228,106018.6515,26503.0687,106018.6515,1950,1950,1950
"Sockeye",1985,75649.39542,75649.39542,75649.39542,75649.39542,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.482880438475394,43053.57984,75649.39542,43053.57984,1950,1950,1950
"Sockeye",1986,26864.92035,26864.92035,26864.92035,26864.92035,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.519945536992286,104388.0445,26864.92035,104388.0445,1950,1950,1950
"Sockeye",1987,38205.99781,38205.99781,38205.99781,38205.99781,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.355574482757672,100327.7294,38205.99781,100327.7294,1950,1950,1950
"Sockeye",1988,42434.7788,42434.7788,42434.7788,42434.7788,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.581613216606372,96952.44955,42434.7788,96952.44955,1950,1950,1950
"Sockeye",1989,18412.34583,18412.34583,18412.34583,18412.34583,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.495219112675493,58784.22768,18412.34583,58784.22768,1950,1950,1950
"Sockeye",1990,21328.18518,21328.18518,21328.18518,21328.18518,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.525605885106485,101989.8373,21328.18518,101989.8373,1950,1950,1950
"Sockeye",1991,58719.05892,58719.05892,58719.05892,58719.05892,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.56502683235952,174661.7063,58719.05892,174661.7063,1950,1950,1950
"Sockeye",1992,52358.40232,52358.40232,52358.40232,52358.40232,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.603858130080004,347176.9206,52358.40232,347176.9206,1950,1950,1950
"Sockeye",1993,16646.26196,16646.26196,16646.26196,16646.26196,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.5928012911993,142778.9588,16646.26196,142778.9588,1950,1950,1950
"Sockeye",1994,25124.28503,25124.28503,25124.28503,25124.28503,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.534551807497298,13435.15054,25124.28503,13435.15054,1950,1950,1950
"Sockeye",1995,79679.07233,79679.07233,79679.07233,79679.07233,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.609874689650001,91832.00215,79679.07233,91832.00215,1950,1950,1950
"Sockeye",1996,60908.54906,60908.54906,60908.54906,60908.54906,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.645117698691595,620729.8522,60908.54906,620729.8522,1950,1950,1950
"Sockeye",1997,92244.94577,92244.94577,92244.94577,92244.94577,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.695299420959125,64701.38496,92244.94577,64701.38496,1950,1950,1950
"Sockeye",1998,43130.46314,43130.46314,43130.46314,43130.46314,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.446793111735065,97535.2298,43130.46314,97535.2298,1950,1950,1950
"Sockeye",1999,63692.09022,63692.09022,63692.09022,63692.09022,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.28681993433311,33960.49637,63692.09022,33960.49637,1950,1950,1950
"Sockeye",2000,84557.61981,84557.61981,84557.61981,84557.61981,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.581114740366597,67699.73876,84557.61981,67699.73876,1950,1950,1950
"Sockeye",2001,232802.4918,232802.4918,232802.4918,232802.4918,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.50548874996505,38980.46317,232802.4918,38980.46317,1950,1950,1950
"Sockeye",2002,29323.9913,29323.9913,29323.9913,29323.9913,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.501443161639463,144205.7245,29323.9913,144205.7245,1950,1950,1950
"Sockeye",2003,55028.42071,55028.42071,55028.42071,55028.42071,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.339810172053268,17681.17659,55028.42071,17681.17659,1950,1950,1950
"Sockeye",2004,39546.46709,39546.46709,39546.46709,39546.46709,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.365903129069409,65662.60283,39546.46709,65662.60283,1950,1950,1950
"Sockeye",2005,25140.85209,25140.85209,25140.85209,25140.85209,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.347302913351083,17736.15175,25140.85209,17736.15175,1950,1950,1950
"Sockeye",2006,40873.873,40873.873,40873.873,40873.873,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.464255818889326,70895.95033,40873.873,70895.95033,1950,1950,1950
"Sockeye",2007,52862.30583,52862.30583,52862.30583,52862.30583,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.417495760736756,133252.986,52862.30583,133252.986,1950,1950,1950
"Sockeye",2008,28667.49528,28667.49528,28667.49528,28667.49528,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.474702185389854,19765.99959,28667.49528,19765.99959,1950,1950,1950
"Sockeye",2009,20503.14886,20503.14886,20503.14886,20503.14886,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.268369166807803,7687.065287,20503.14886,7687.065287,1950,1950,1950
"Sockeye",2010,20454.52714,20454.52714,20454.52714,20454.52714,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.303838541617246,64942.1424,20454.52714,64942.1424,1950,1950,1950
"Sockeye",2011,64621.8148,64621.8148,64621.8148,64621.8148,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.38502459274878,93944.62685,64621.8148,93944.62685,1950,1950,1950
"Sockeye",2012,60983.03607,60983.03607,60983.03607,60983.03607,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.369166305540201,45137.32884,60983.03607,45137.32884,1950,1950,1950
"Sockeye",2013,8759.596648,8759.596648,8759.596648,8759.596648,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.212158450757334,2108.989849,8759.596648,2108.989849,1950,1950,1950
"Sockeye",2014,20322,20322,20322,20322,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.311298103206564,25789.93566,20322,25789.93566,1950,1950,1950
"Sockeye",2015,52238.52758,52238.52758,52238.52758,52238.52758,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.251706746341704,10543.85976,52238.52758,10543.85976,1950,1950,1950
"Sockeye",2016,41607.04671,41607.04671,41607.04671,41607.04671,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.449070522787506,26627.29268,41607.04671,26627.29268,1950,1950,1950
"Sockeye",2017,28035.6678,28035.6678,28035.6678,28035.6678,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.112901087994776,NA,28035.6678,NA,1950,1950,1950
"Sockeye",2018,11857.25732,11857.25732,11857.25732,11857.25732,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.188404440974782,NA,11857.25732,NA,1950,1950,1950
"Sockeye",2019,6980.180826,6980.180826,6980.180826,6980.180826,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.295669005386423,NA,6980.180826,NA,1950,1950,1950
"Sockeye",2020,14327.66975,14327.66975,14327.66975,14327.66975,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.2011723542051,NA,14327.66975,NA,1950,1950,1950
"Sockeye",2021,26668.4375,26668.4375,26668.4375,26668.4375,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.342707950593711,NA,26668.4375,NA,1950,1950,1950
"Sockeye",2022,34342.57473,34342.57473,34342.57473,34342.57473,"SEL-21-02-1","Babine Early Wild",NA,"SEL-21-02-1","Babine Early Wild",0.249109524382757,NA,34342.57473,NA,1950,1950,1950
"Sockeye",1953,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1954,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1955,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1956,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,NA,NA,NA,1950,1950,1950
"Sockeye",1957,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,1390240.575,NA,1390240.575,1950,1950,1950
"Sockeye",1958,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,473769.0225,NA,473769.0225,1950,1950,1950
"Sockeye",1959,NA,NA,NA,NA,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",NA,923428.0492,NA,923428.0492,1950,1950,1950
"Sockeye",1960,112920.2955,112920.2955,112920.2955,112920.2955,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.601138124375398,524066.7123,112920.2955,524066.7123,1950,1950,1950
"Sockeye",1961,467456.7196,467456.7196,467456.7196,467456.7196,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.56800799535888,767581.8869,467456.7196,767581.8869,1950,1950,1950
"Sockeye",1962,354596.5483,354596.5483,354596.5483,354596.5483,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.620736146117444,1052781.689,354596.5483,1052781.689,1950,1950,1950
"Sockeye",1963,193635.9131,193635.9131,193635.9131,193635.9131,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.380946771990466,1510842.961,193635.9131,1510842.961,1950,1950,1950
"Sockeye",1964,396889.3866,396889.3866,396889.3866,396889.3866,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.600313836167619,417757.4007,396889.3866,417757.4007,1950,1950,1950
"Sockeye",1965,313241.8987,313241.8987,313241.8987,313241.8987,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.510029147642483,671734.1024,313241.8987,671734.1024,1950,1950,1950
"Sockeye",1966,243131.2517,243131.2517,243131.2517,243131.2517,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.707383833282099,996075.5114,243131.2517,996075.5114,1950,1950,1950
"Sockeye",1967,296654.5216,296654.5216,296654.5216,296654.5216,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.776613136705809,1287700.732,296654.5216,1287700.732,1950,1950,1950
"Sockeye",1968,267415.4322,267415.4322,267415.4322,267415.4322,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.687268435969798,566784.4103,267415.4322,566784.4103,1950,1950,1950
"Sockeye",1969,345341.7574,345341.7574,345341.7574,345341.7574,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.564704253589742,1232899.459,345341.7574,1232899.459,1950,1950,1950
"Sockeye",1970,327829.8049,327829.8049,327829.8049,327829.8049,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.568962411277715,496416.2522,327829.8049,496416.2522,1950,1950,1950
"Sockeye",1971,436875.6328,436875.6328,436875.6328,436875.6328,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.616867682210736,517898.2625,436875.6328,517898.2625,1950,1950,1950
"Sockeye",1972,309503.8948,309503.8948,309503.8948,309503.8948,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.632262616597298,464330.9561,309503.8948,464330.9561,1950,1950,1950
"Sockeye",1973,236140.2913,236140.2913,236140.2913,236140.2913,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.704685194979395,438499.6228,236140.2913,438499.6228,1950,1950,1950
"Sockeye",1974,291444.2836,291444.2836,291444.2836,291444.2836,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.763413757278392,149086.4724,291444.2836,149086.4724,1950,1950,1950
"Sockeye",1975,118485.163,118485.163,118485.163,118485.163,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.475134046176968,1276425.578,118485.163,1276425.578,1950,1950,1950
"Sockeye",1976,163137.0625,163137.0625,163137.0625,163137.0625,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.644603555716742,171432.724,163137.0625,171432.724,1950,1950,1950
"Sockeye",1977,199710.9783,199710.9783,199710.9783,199710.9783,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.651547299177074,764584.379,199710.9783,764584.379,1950,1950,1950
"Sockeye",1978,57401.78244,57401.78244,57401.78244,57401.78244,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.677683046507189,238360.7546,57401.78244,238360.7546,1950,1950,1950
"Sockeye",1979,357449.2278,357449.2278,357449.2278,357449.2278,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.632559696778861,266419.613,357449.2278,266419.613,1950,1950,1950
"Sockeye",1980,197030.5175,197030.5175,197030.5175,197030.5175,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.668100638502299,1342215.666,197030.5175,1342215.666,1950,1950,1950
"Sockeye",1981,113331.8857,113331.8857,113331.8857,113331.8857,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.646364782171412,812387.2887,113331.8857,812387.2887,1950,1950,1950
"Sockeye",1982,159594.8001,159594.8001,159594.8001,159594.8001,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.679597236580915,374095.352,159594.8001,374095.352,1950,1950,1950
"Sockeye",1983,103026.9894,103026.9894,103026.9894,103026.9894,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.612433203983245,369108.8123,103026.9894,369108.8123,1950,1950,1950
"Sockeye",1984,204447.1039,204447.1039,204447.1039,204447.1039,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.610408269394521,774292.3382,204447.1039,774292.3382,1950,1950,1950
"Sockeye",1985,623637.3576,623637.3576,623637.3576,623637.3576,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.586210526124,521973.2076,623637.3576,521973.2076,1950,1950,1950
"Sockeye",1986,167437.178,167437.178,167437.178,167437.178,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.626540396163257,1147830.949,167437.178,1147830.949,1950,1950,1950
"Sockeye",1987,237400.0832,237400.0832,237400.0832,237400.0832,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.484474913945837,1414301.088,237400.0832,1414301.088,1950,1950,1950
"Sockeye",1988,241974.29,241974.29,241974.29,241974.29,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.639656533362774,2134039.221,241974.29,2134039.221,1950,1950,1950
"Sockeye",1989,132562.83,132562.83,132562.83,132562.83,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.603761496462598,1016464.007,132562.83,1016464.007,1950,1950,1950
"Sockeye",1990,198864.1975,198864.1975,198864.1975,198864.1975,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.678312619346668,230693.0575,198864.1975,230693.0575,1950,1950,1950
"Sockeye",1991,432582.0934,432582.0934,432582.0934,432582.0934,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.697021231636282,357915.9611,432582.0934,357915.9611,1950,1950,1950
"Sockeye",1992,582914.3116,582914.3116,582914.3116,582914.3116,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.721153649888582,654966.8691,582914.3116,654966.8691,1950,1950,1950
"Sockeye",1993,595377.2527,595377.2527,595377.2527,595377.2527,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.653690887452483,312852.8001,595377.2527,312852.8001,1950,1950,1950
"Sockeye",1994,132299.3946,132299.3946,132299.3946,132299.3946,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.682235036475529,35174.36808,132299.3946,35174.36808,1950,1950,1950
"Sockeye",1995,69505.93146,69505.93146,69505.93146,69505.93146,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.697830241446535,230946.5835,69505.93146,230946.5835,1950,1950,1950
"Sockeye",1996,143305.4368,143305.4368,143305.4368,143305.4368,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.7013962091229,1923429.55,143305.4368,1923429.55,1950,1950,1950
"Sockeye",1997,129974.7626,129974.7626,129974.7626,129974.7626,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.725230666026882,257036.0747,129974.7626,257036.0747,1950,1950,1950
"Sockeye",1998,97880.26042,97880.26042,97880.26042,97880.26042,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.55799400690961,289938.1036,97880.26042,289938.1036,1950,1950,1950
"Sockeye",1999,155039.5077,155039.5077,155039.5077,155039.5077,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.321140681319773,149033.3961,155039.5077,149033.3961,1950,1950,1950
"Sockeye",2000,185019.5173,185019.5173,185019.5173,185019.5173,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.606196554586363,474662.3807,185019.5173,474662.3807,1950,1950,1950
"Sockeye",2001,617400.8519,617400.8519,617400.8519,617400.8519,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.619022977963034,198411.8572,617400.8519,198411.8572,1950,1950,1950
"Sockeye",2002,130726.3807,130726.3807,130726.3807,130726.3807,"SEL-21-02-3","Babine Late Wild",NA,"SEL-21-02-3","Babine Late Wild",0.528207574443758,487578.4493,130726.3807,487578.4493,1950,1950,1950
