"Year","Watershed.Group.Name","Pop_Name","Timing.Group","CU_Name","SpnForTrend_Total","adults","eff_fem","EstClass","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","MapPOP_ID","CU_ID","CU_Name.Check","DU_ID","CU_ID_Alt2_CULookup"
1948,"Late South Thompson","Tsuius Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46529,46529,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1948,"Late South Thompson","Wap Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46519,46519,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1948,"Late Stuart","Kazchek Creek","t3","Takla-Trembleur-Stuart - Summer",149,0,0,"RELATIVE ABUNDANCE (TYPE-4)",149,149,149,NA,NA,45560,45560,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Late Stuart","Kuzkwa Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45554,45554,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Late Stuart","Middle River","t3","Takla-Trembleur-Stuart - Summer",820,0,0,"RELATIVE ABUNDANCE (TYPE-4)",820,820,820,NA,NA,45552,45552,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Late Stuart","Pinchi Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45539,45539,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Late Stuart","Sakeniche River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45578,45578,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Late Stuart","Tachie River","t3","Takla-Trembleur-Stuart - Summer",80,0,0,"RELATIVE ABUNDANCE (TYPE-4)",80,80,80,NA,NA,45549,45549,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1948,"Lower Fraser","Chilliwack Lake","t2","Chilliwack - Early Summer",0,0,0,"",0,0,0,NA,NA,45092,45092,"L-03-01","CHILLIWACK-EARLY SUMMER TIMING",NA,"SEL-03-01"
1948,"Lower Fraser","Cultus Lake","t4","Cultus - Late",13086,12746,0,"TRUE ABUNDANCE (TYPE-1)",13086,13086,13086,NA,NA,45093,45093,"L-03-02","CULTUS-LATE TIMING",NA,"SEL-03-02"
1948,"Lower Fraser","Nahatlatch Lake","t2","Nahatlatch - Early Summer",0,0,0,"",0,0,0,NA,NA,45094,45094,"L-05-02","NAHATLATCH-EARLY SUMMER TIMING",NA,"SEL-05-02"
1948,"Lower Fraser","Upper Pitt River","t2","Pitt - Early Summer",55380,55380,20340,"TRUE ABUNDANCE (TYPE-2)",55380,55380,55380,NA,NA,47917,47917,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
1948,"Lower Fraser","Widgeon Slough","t3","Widgeon - Summer",0,0,0,"",0,0,0,NA,NA,47954,47954,"R-02","WIDGEON",NA,"SER-02"
1948,"Mid Fraser","Bridge River","t3","Middle Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,47221,NA,NA,NA,NA,NA
1948,"Nechako","Endako River","t2","Fraser - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45502,NA,NA,NA,NA,NA
1948,"Nechako","Nithi River","t3","Francois-Fraser - Summer",2,2,1,"RELATIVE ABUNDANCE (TYPE-4)",2,2,2,NA,NA,45522,45522,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
1948,"Nechako","Ormond Creek","t3","Francois-Fraser - Summer",239,239,103,"RELATIVE ABUNDANCE (TYPE-4)",239,239,239,NA,NA,46023,NA,NA,NA,NA,NA
1948,"Nechako","Stellako River","t3","Francois-Fraser - Summer",16213,15763,9242,"TRUE ABUNDANCE (TYPE-2)",16213,16213,16213,NA,NA,46013,46013,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
1948,"Nechako","Uncha Creek","t3","Francois-Fraser - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45523,45523,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
1948,"North Thompson","Barriere River","t3","Kamloops - Summer",0,0,0,"",0,0,0,NA,NA,46600,46600,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1948,"North Thompson","Barriere River, upper","t2","North Barriere - Early Summer",0,0,0,"",0,0,0,NA,NA,3416,3416,"L-10-03","NORTH BARRIERE-EARLY SUMMER TIMING",NA,"SEL-10-03"
1948,"North Thompson","Clearwater River","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46680,46680,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1948,"North Thompson","Lemieux Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46640,46640,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1948,"North Thompson","North Thompson River","t3","Kamloops - Summer",0,0,0,"",0,0,0,NA,NA,46580,46580,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1948,"North Thompson","Raft River","t3","Kamloops - Summer",10359,10359,5524,"TRUE ABUNDANCE (TYPE-2)",10359,10359,10359,NA,NA,46710,46710,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1948,"Quesnel","Cameron Creek","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45061,45061,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1948,"Quesnel","Horsefly River","t3","Quesnel - Summer",100,100,48,"RELATIVE ABUNDANCE (TYPE-4)",100,100,100,NA,NA,46893,46893,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1948,"Quesnel","Little Horsefly River","t3","Quesnel - Summer",0,0,0,"",0,0,0,NA,NA,46903,46903,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1948,"Quesnel","McKinley Creek","t3","Quesnel - Summer",0,0,0,"",0,0,0,NA,NA,45043,45043,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1948,"Quesnel","Mitchell River","t3","Quesnel - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46913,46913,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1948,"Seton-Anderson","Cayoosh Creek","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,47201,NA,NA,NA,NA,NA
1948,"Seton-Anderson","Gates River","t2","Anderson-Seton - Early Summer",0,0,0,"",0,0,0,NA,NA,47211,47211,"L-06-01","ANDERSON/SETON-EARLY SUMMER TIMING",NA,"SEL-06-01"
1948,"Seton-Anderson","Portage Creek","t4","Seton - Late",0,0,0,"",0,0,0,NA,NA,47181,47181,"L-06-11","SETON-LATE TIMING",NA,"SEL-06-11"
1948,"Seton-Anderson","Seton Creek","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1948,"Upper Fraser","Antler Creek","t2","CU not identified",0,0,0,"",0,0,0,NA,NA,47449,47449,"L-07-01","BOWRON-EARLY SUMMER TIMING",NA,"SEL-07-01"
1948,"Upper Fraser","Bowron River, upper","t2","Bowron - Early Summer",25218,25205,12826,"TRUE ABUNDANCE (TYPE-1)",25218,25218,25218,NA,NA,47419,47419,"L-07-01","BOWRON-EARLY SUMMER TIMING",NA,"SEL-07-01"
1949,"Chilcotin","Chilko River","t3","Chilko - Summer",58310,58247,33029,"TRUE ABUNDANCE (TYPE-2)",58310,58310,58310,NA,NA,46843,46843,"L-06-03","CHILKO-SUMMER TIMING",NA,"SEL-06-03/SEL-06-02"
1949,"Chilcotin","S. End Chilko Lake","t2","Chilko - Early Summer",0,0,0,"",0,0,0,NA,NA,45081,45081,"L-06-02","CHILKO-EARLY SUMMER TIMING",NA,"SEL-06-02"
1949,"Chilcotin","Taseko Lake","t2","Taseko - Early Summer",100,100,38,"",100,100,100,NA,NA,46853,46853,"L-06-16","TASEKO-EARLY SUMMER TIMING",NA,"SEL-06-16"
1949,"Early South Thompson","Adams River, upper","t2","Shuswap - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46248,NA,NA,NA,NA,NA
1949,"Early South Thompson","Anstey River","t2","Shuswap - Early Summer",4,4,2,"RELATIVE ABUNDANCE (TYPE-4)",4,4,4,NA,NA,46348,46348,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1949,"Early South Thompson","Crazy Creek","t2","Shuswap - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,810,810,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1949,"Early South Thompson","Eagle River","t2","Shuswap - Early Summer",11,11,6,"RELATIVE ABUNDANCE (TYPE-4)",11,11,11,NA,NA,46358,46358,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1949,"Early South Thompson","Momich River, lower","t2","Shuswap - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46268,NA,NA,NA,NA,NA
1949,"Early South Thompson","Scotch Creek","t2","Shuswap - Early Summer",1764,1764,1003,"RELATIVE ABUNDANCE (TYPE-3)",1764,1764,1764,NA,NA,46288,46288,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1949,"Early South Thompson","Seymour River","t2","Shuswap - Early Summer",10772,10772,3476,"TRUE ABUNDANCE (TYPE-2)",10772,10772,10772,NA,NA,46328,46328,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1949,"Early Stuart","15 Mile Creek","t1","Takla-Trembleur - Early Stuart",178,178,57,"RELATIVE ABUNDANCE (TYPE-4)",178,178,178,NA,NA,45590,45590,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","25 Mile Creek","t1","Takla-Trembleur - Early Stuart",3110,3110,991,"RELATIVE ABUNDANCE (TYPE-4)",3110,3110,3110,NA,NA,45587,45587,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Ankwill Creek","t1","Takla-Trembleur - Early Stuart",715,715,320,"RELATIVE ABUNDANCE (TYPE-4)",715,715,715,NA,NA,45596,45596,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Bates Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45597,45597,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Bivouac Creek","t1","Takla-Trembleur - Early Stuart",12204,12204,3158,"RELATIVE ABUNDANCE (TYPE-4)",12204,12204,12204,NA,NA,45574,45574,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Blanchet Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45589,45589,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Casamir Creek","t1","Takla-Trembleur - Early Stuart",279,279,72,"",279,279,279,NA,NA,45573,45573,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Crow Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45583,45583,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Driftwood River","t1","Takla-Trembleur - Early Stuart",407,407,182,"RELATIVE ABUNDANCE (TYPE-3)",407,407,407,NA,NA,45598,45598,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Dust Creek","t1","Takla-Trembleur - Early Stuart",7436,7436,2549,"RELATIVE ABUNDANCE (TYPE-4)",7436,7436,7436,NA,NA,45581,45581,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Fleming Creek","t1","Takla-Trembleur - Early Stuart",11,11,4,"RELATIVE ABUNDANCE (TYPE-4)",11,11,11,NA,NA,45556,45556,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Forfar Creek","t1","Takla-Trembleur - Early Stuart",80484,80484,25650,"TRUE ABUNDANCE (TYPE-1)",80484,80484,80484,NA,NA,45571,45571,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","French Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45595,45595,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Frypan Creek","t1","Takla-Trembleur - Early Stuart",711,711,227,"RELATIVE ABUNDANCE (TYPE-4)",711,711,711,NA,NA,45593,45593,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Gluske Creek","t1","Takla-Trembleur - Early Stuart",103483,103483,28716,"TRUE ABUNDANCE (TYPE-2)",103483,103483,103483,NA,NA,45572,45572,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Hudson Bay Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45592,45592,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Kotsine River","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45603,45603,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Leo Creek","t1","Takla-Trembleur - Early Stuart",1579,1579,503,"RELATIVE ABUNDANCE (TYPE-4)",1579,1579,1579,NA,NA,45575,45575,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Lion Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45601,45601,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Lovell Creek","t1","Takla-Trembleur - Early Stuart",1123,1123,358,"RELATIVE ABUNDANCE (TYPE-4)",1123,1123,1123,NA,NA,45594,45594,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Maclaing Creek","t1","Takla-Trembleur - Early Stuart",590,590,188,"RELATIVE ABUNDANCE (TYPE-4)",590,590,590,NA,NA,45591,45591,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","McDougall Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45579,45579,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Narrows Creek","t1","Takla-Trembleur - Early Stuart",19577,19577,5318,"RELATIVE ABUNDANCE (TYPE-4)",19577,19577,19577,NA,NA,45586,45586,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","O'Ne-ell Creek","t1","Takla-Trembleur - Early Stuart",185850,185850,59045,"TRUE ABUNDANCE (TYPE-2)",185850,185850,185850,NA,NA,45570,45570,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Paula Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45557,45557,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Point Creek","t1","Takla-Trembleur - Early Stuart",94,94,30,"RELATIVE ABUNDANCE (TYPE-4)",94,94,94,NA,NA,45585,45585,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Sakeniche River","t1","Takla-Trembleur - Early Stuart",144,144,46,"RELATIVE ABUNDANCE (TYPE-4)",144,144,144,NA,NA,45577,45577,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Sandpoint Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45576,45576,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Shale Creek","t1","Takla-Trembleur - Early Stuart",2799,2799,892,"RELATIVE ABUNDANCE (TYPE-4)",2799,2799,2799,NA,NA,45588,45588,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Sidney Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45558,45558,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Sinta Creek","t1","Takla-Trembleur - Early Stuart",684,684,218,"RELATIVE ABUNDANCE (TYPE-4)",684,684,684,NA,NA,45580,45580,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Early Stuart","Van Decar Creek","t1","Takla-Trembleur - Early Stuart",160770,160770,39934,"TRUE ABUNDANCE (TYPE-2)",160770,160770,160770,NA,NA,45569,45569,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1949,"Harrison-Lillooet","Bear Creek","t4","Harrison (D/S) - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1949,"Harrison-Lillooet","Big Silver Creek","t4","Harrison (D/S) - Late",2100,2100,919,"TRUE ABUNDANCE (TYPE-2)",2100,2100,2100,NA,NA,46072,46072,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1949,"Harrison-Lillooet","Birkenhead River","t4","Lillooet-Harrison - Late",74085,70504,43328,"TRUE ABUNDANCE (TYPE-2)",74085,74085,74085,NA,NA,46098,46098,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1949,"Harrison-Lillooet","Douglas Creek","t4","Harrison (D/S) - Late",225,225,169,"RELATIVE ABUNDANCE (TYPE-4)",225,225,225,NA,NA,46083,46083,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1949,"Harrison-Lillooet","East Creek","t4","Harrison (U/S) - Late",121,121,61,"RELATIVE ABUNDANCE (TYPE-4)",121,121,121,NA,NA,46055,46055,"L-03-04","HARRISON-UPSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-04"
1949,"Harrison-Lillooet","Green River","t4","Lillooet-Harrison - Late",54,54,27,"RELATIVE ABUNDANCE (TYPE-4)",54,54,54,NA,NA,46107,46107,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1949,"Harrison-Lillooet","Harrison River","t3","Harrison River - Summer",8000,8000,4372,"",8000,8000,8000,NA,NA,46030,46030,"R-03","HARRISON RIVER",NA,"SER-03"
1949,"Harrison-Lillooet","Lillooet Slough","t4","Lillooet-Harrison - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46025,46025,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1949,"Harrison-Lillooet","Miller Creek","t4","Lillooet-Harrison - Late",23,23,12,"RELATIVE ABUNDANCE (TYPE-4)",23,23,23,NA,NA,46117,46117,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1949,"Harrison-Lillooet","Ryan River","t4","Lillooet-Harrison - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46122,46122,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1949,"Harrison-Lillooet","Trout Lake Creek","t4","Harrison (D/S) - Late",11,11,5,"RELATIVE ABUNDANCE (TYPE-3)",11,11,11,NA,NA,46059,46059,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1949,"Harrison-Lillooet","Weaver Creek","t4","Harrison (U/S) - Late",12751,12725,7930,"TRUE ABUNDANCE (TYPE-2)",12751,12751,12751,NA,NA,46044,46044,"L-03-04","HARRISON-UPSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-04"
1949,"Late South Thompson","Adams River, lower","t4","Shuswap Complex - Late",11742,1979,1199,"TRUE ABUNDANCE (TYPE-2)",11742,11742,11742,NA,NA,46239,46239,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Adams River, upper","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46249,46249,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Anstey River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46349,46349,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Bessette Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,431,431,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Eagle River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46359,46359,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Hunakwa Creek","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46339,46339,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Little River","t4","Shuswap Complex - Late",9571,1612,803,"RELATIVE ABUNDANCE (TYPE-4)",9571,9571,9571,NA,NA,46228,46228,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Lower Shuswap River","t4","Shuswap Complex - Late",13,13,7,"RELATIVE ABUNDANCE (TYPE-4)",13,13,13,NA,NA,46429,46429,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Middle Shuswap River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46440,46440,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Momich River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46269,46269,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Salmon River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46400,46400,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Scotch Creek","t4","Shuswap Complex - Late",7,2,2,"RELATIVE ABUNDANCE (TYPE-4)",7,7,7,NA,NA,46289,46289,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Seymour River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46329,46329,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Shuswap Lake","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,45764,45764,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Sinmax Creek","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46259,46259,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","South Thompson River","t4","Shuswap Complex - Late",9,0,0,"RELATIVE ABUNDANCE (TYPE-4)",9,9,9,NA,NA,46218,46218,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Tsuius Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46529,46529,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late South Thompson","Wap Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46519,46519,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1949,"Late Stuart","Kazchek Creek","t3","Takla-Trembleur-Stuart - Summer",1379,1379,500,"RELATIVE ABUNDANCE (TYPE-4)",1379,1379,1379,NA,NA,45560,45560,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1949,"Late Stuart","Kuzkwa Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45554,45554,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1949,"Late Stuart","Middle River","t3","Takla-Trembleur-Stuart - Summer",86373,86373,31330,"TRUE ABUNDANCE (TYPE-2)",86373,86373,86373,NA,NA,45552,45552,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1949,"Late Stuart","Pinchi Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45539,45539,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1949,"Late Stuart","Sakeniche River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45578,45578,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1949,"Late Stuart","Tachie River","t3","Takla-Trembleur-Stuart - Summer",20000,20000,7255,"",20000,20000,20000,NA,NA,45549,45549,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
