"DataSet","Year","Pop_Name","CU_Name","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Sk_Fraser",1987,"Eagle River","Shuswap Complex - Late",1532,1532,1532,1532,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1987,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",711,711,711,711,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1987,"Middle River","Takla-Trembleur-Stuart - Summer",2441,2441,2441,2441,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1987,"Chilliwack Lake","Chilliwack - Early Summer",1716,1716,1716,1716,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1987,"Horsefly River, upper","Quesnel - Summer",14544,14544,14544,14544,NA,NA,45097,"L-06-10",NA
"Sk_Fraser",1987,"McKinley Creek, lower","Quesnel - Summer",63,63,63,63,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1987,"Nithi River","Francois-Fraser - Summer",0,0,0,0,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1987,"Nahatlatch Lake","Nahatlatch - Early Summer",4877,4877,4877,4877,NA,NA,45094,"L-05-02",NA
"Sk_Fraser",1987,"Chilko River","Chilko - Summer",241703,241703,241703,241703,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1987,"S. End Chilko Lake","Chilko - Early Summer",188789,188789,188789,188789,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1987,"Taseko Lake","Taseko - Early Summer",3592,3592,3592,3592,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1987,"Anstey River","Shuswap - Early Summer",2257,2257,2257,2257,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1987,"Eagle River","Shuswap - Early Summer",879,879,879,879,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1987,"Momich River, lower","Shuswap - Early Summer",25,25,25,25,NA,NA,46268,NA,NA
"Sk_Fraser",1987,"Scotch Creek","Shuswap - Early Summer",2097,2097,2097,2097,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1987,"Seymour River","Shuswap - Early Summer",84409,84409,84409,84409,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1987,"Adams River, upper","Shuswap - Early Summer",2,2,2,2,NA,NA,46248,NA,NA
"Sk_Fraser",1987,"15 Mile Creek","Takla-Trembleur - Early Stuart",234,234,234,234,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1987,"25 Mile Creek","Takla-Trembleur - Early Stuart",1461,1461,1461,1461,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1987,"Ankwill Creek","Takla-Trembleur - Early Stuart",1427,1427,1427,1427,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1987,"Bivouac Creek","Takla-Trembleur - Early Stuart",855,855,855,855,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1987,"Blanchet Creek","Takla-Trembleur - Early Stuart",243,243,243,243,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1987,"Crow Creek","Takla-Trembleur - Early Stuart",884,884,884,884,NA,NA,45583,"L-06-14",NA
"Sk_Fraser",1987,"Dust Creek","Takla-Trembleur - Early Stuart",1535,1535,1535,1535,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1987,"Sidney Creek","Takla-Trembleur - Early Stuart",8628,8628,8628,8628,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",1987,"Fleming Creek","Takla-Trembleur - Early Stuart",5311,5311,5311,5311,NA,NA,45556,"L-06-14",NA
"Sk_Fraser",1987,"Forfar Creek","Takla-Trembleur - Early Stuart",23395,23395,23395,23395,NA,NA,45571,"L-06-14",NA
"Sk_Fraser",1987,"Lovell Creek","Takla-Trembleur - Early Stuart",585,585,585,585,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1987,"French Creek","Takla-Trembleur - Early Stuart",51,51,51,51,NA,NA,45595,"L-06-14",NA
"Sk_Fraser",1987,"Frypan Creek","Takla-Trembleur - Early Stuart",901,901,901,901,NA,NA,45593,"L-06-14",NA
"Sk_Fraser",1987,"Gluske Creek","Takla-Trembleur - Early Stuart",19973,19973,19973,19973,NA,NA,45572,"L-06-14",NA
"Sk_Fraser",1987,"Hooker Creek","Takla-Trembleur - Early Stuart",401,401,401,401,NA,NA,45584,"L-06-14",NA
"Sk_Fraser",1987,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",41424,41424,41424,41424,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",1987,"Middle River (Rossette Bar)","Takla-Trembleur - Early Stuart",1330,1330,1330,1330,NA,NA,45551,"L-06-14",NA
"Sk_Fraser",1987,"Narrows Creek","Takla-Trembleur - Early Stuart",11296,11296,11296,11296,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",1987,"Paula Creek","Takla-Trembleur - Early Stuart",4642,4642,4642,4642,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",1987,"Point Creek","Takla-Trembleur - Early Stuart",975,975,975,975,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",1987,"Van Decar Creek","Takla-Trembleur - Early Stuart",16036,16036,16036,16036,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",1987,"Sandpoint Creek","Takla-Trembleur - Early Stuart",3547,3547,3547,3547,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",1987,"Birkenhead River","Lillooet-Harrison - Late",168841,168841,168841,168841,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",1987,"Harrison River","Harrison River - Summer",5297,5297,5297,5297,NA,NA,46030,"R-03",NA
"Sk_Fraser",1987,"Railroad Creek","Lillooet-Harrison - Late",110,110,110,110,NA,NA,46147,"L-04-01",NA
"Sk_Fraser",1987,"Weaver Channel","Harrison (U/S) - Late",35357,35357,35357,35357,NA,NA,45087,"L-03-04",NA
"Sk_Fraser",1987,"Weaver Creek","Harrison (U/S) - Late",27827,27827,27827,27827,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",1987,"Adams Lake","Shuswap Complex - Late",47,47,47,47,NA,NA,45089,"L-09-03",NA
"Sk_Fraser",1987,"Little River","Shuswap Complex - Late",18000,18000,18000,18000,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1987,"Adams River, lower","Shuswap Complex - Late",568060,568060,568060,568060,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",1987,"Lower Shuswap River","Shuswap Complex - Late",10343,10343,10343,10343,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1987,"Middle Shuswap River","Shuswap Complex - Late",787,787,787,787,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",1987,"Sinmax Creek","Shuswap Complex - Late",14,14,14,14,NA,NA,46259,"L-09-03",NA
"Sk_Fraser",1987,"Scotch Creek","Shuswap Complex - Late",317,317,317,317,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1987,"Seymour River","Shuswap Complex - Late",43,43,43,43,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1987,"Shuswap Lake - Anstey Arm","Shuswap Complex - Late",799,799,799,799,NA,NA,7421,"L-09-03",NA
"Sk_Fraser",1987,"Shuswap Lake - Main Arm","Shuswap Complex - Late",2540,2540,2540,2540,NA,NA,7424,"L-09-03",NA
"Sk_Fraser",1987,"Shuswap Lake - Salmon Arm","Shuswap Complex - Late",227,227,227,227,NA,NA,7423,"L-09-03",NA
"Sk_Fraser",1987,"South Thompson River","Shuswap Complex - Late",18,18,18,18,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1987,"Thompson River","CU not identified",14235,14235,14235,14235,NA,NA,46157,NA,NA
"Sk_Fraser",1987,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",137,137,137,137,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1987,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",785,785,785,785,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1987,"Tachie River","Takla-Trembleur-Stuart - Summer",2450,2450,2450,2450,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1987,"Cultus Lake","Cultus - Late",32336,32336,32336,32336,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1987,"Nahatlatch River","Nahatlatch - Early Summer",8910,8910,8910,8910,NA,NA,47157,"L-05-02",NA
"Sk_Fraser",1987,"Upper Pitt River","Pitt - Early Summer",13662,13662,13662,13662,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1987,"Widgeon Slough","Widgeon - Summer",1557,1557,1557,1557,NA,NA,47954,"R-02",NA
"Sk_Fraser",1987,"Endako River","Fraser - Early Summer",1000,1000,1000,1000,NA,NA,45502,NA,NA
"Sk_Fraser",1987,"Late Nadina Channel","Nadina-Francois - Early Summer",29734,29734,29734,29734,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1987,"Stellako River","Francois-Fraser - Summer",211111,211111,211111,211111,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1987,"Barriere River, upper","North Barriere - Early Summer",16871,16871,16871,16871,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1987,"Raft River","Kamloops - Summer",1512,1512,1512,1512,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1987,"Bowron River, upper","Bowron - Early Summer",11079,11079,11079,11079,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1987,"Horsefly River, lower","Quesnel - Summer",2201,2201,2201,2201,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1987,"Mitchell River","Quesnel - Summer",3751,3751,3751,3751,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1987,"Bridge River","Middle Fraser - Summer",40,40,40,40,NA,NA,47221,NA,NA
"Sk_Fraser",1987,"Gates Channel","Anderson-Seton - Early Summer",8065,8065,8065,8065,NA,NA,45102,"L-06-01",NA
"Sk_Fraser",1987,"Gates River","Anderson-Seton - Early Summer",1757,1757,1757,1757,NA,NA,47211,"L-06-01",NA
"Sk_Fraser",1987,"Portage Creek","Seton - Late",7042,7042,7042,7042,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1987,"Nikwikwaia Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,45009,"L-09-03",NA
"Sk_Fraser",1987,"Bush Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,45012,"L-09-03",NA
"Sk_Fraser",1987,"Momich River","Shuswap Complex - Late",0,0,0,0,NA,NA,46269,"L-09-03",NA
"Sk_Fraser",1987,"Shuswap Lake - Seymour Arm","Shuswap Complex - Late",0,0,0,0,NA,NA,7422,"L-09-03",NA
"Sk_Fraser",1987,"Hunakwa Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1987,"Salmon River","Shuswap Complex - Late",0,0,0,0,NA,NA,46400,"L-09-03",NA
"Sk_Fraser",1987,"Canoe Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46419,"L-09-03",NA
"Sk_Fraser",1987,"Tappen Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46389,"L-09-03",NA
"Sk_Fraser",1987,"Barriere River","Kamloops - Summer",0,0,0,0,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1987,"McKinley Creek, upper","Quesnel - Summer",0,0,0,0,NA,NA,45098,"L-06-10",NA
"Sk_Fraser",1987,"Little Horsefly River","Quesnel - Summer",0,0,0,0,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1987,"Driftwood River","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45598,"L-06-14",NA
"Sk_Fraser",1987,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",1987,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",1987,"Maclaing Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1987,"Blackwater Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45600,"L-06-14",NA
"Sk_Fraser",1987,"Sakeniche River","Takla-Trembleur - Early Stuart",604,604,604,604,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1987,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45592,"L-06-14",NA
"Sk_Fraser",1987,"McDougall Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",1988,"Chilko Channel","Chilko - Summer",4687,4687,4687,4687,NA,NA,45079,"L-06-03",NA
"Sk_Fraser",1988,"Shale Creek","Takla-Trembleur - Early Stuart",600,600,600,600,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",1988,"Big Silver Creek","Harrison (D/S) - Late",263,263,263,263,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",1988,"Eagle River","Shuswap Complex - Late",6,6,6,6,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1988,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",3456,3456,3456,3456,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1988,"Middle River","Takla-Trembleur-Stuart - Summer",1805,1805,1805,1805,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1988,"Chilliwack Lake","Chilliwack - Early Summer",6612,6612,6612,6612,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1988,"Horsefly River, upper","Quesnel - Summer",17186,17186,17186,17186,NA,NA,45097,"L-06-10",NA
"Sk_Fraser",1988,"Little Horsefly River","Quesnel - Summer",401,401,401,401,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1988,"McKinley Creek, lower","Quesnel - Summer",3440,3440,3440,3440,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1988,"McKinley Creek, upper","Quesnel - Summer",36,36,36,36,NA,NA,45098,"L-06-10",NA
"Sk_Fraser",1988,"Nahatlatch Lake","Nahatlatch - Early Summer",5373,5373,5373,5373,NA,NA,45094,"L-05-02",NA
"Sk_Fraser",1988,"Chilko River","Chilko - Summer",250495,250495,250495,250495,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1988,"S. End Chilko Lake","Chilko - Early Summer",110608,110608,110608,110608,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1988,"Taseko Lake","Taseko - Early Summer",11138,11138,11138,11138,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1988,"Anstey River","Shuswap - Early Summer",45,45,45,45,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1988,"Eagle River","Shuswap - Early Summer",31,31,31,31,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1988,"Momich River, lower","Shuswap - Early Summer",5912,5912,5912,5912,NA,NA,46268,NA,NA
"Sk_Fraser",1988,"Scotch Creek","Shuswap - Early Summer",2093,2093,2093,2093,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1988,"Seymour River","Shuswap - Early Summer",17014,17014,17014,17014,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1988,"Adams River, upper","Shuswap - Early Summer",7169,7169,7169,7169,NA,NA,46248,NA,NA
"Sk_Fraser",1988,"15 Mile Creek","Takla-Trembleur - Early Stuart",105,105,105,105,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1988,"25 Mile Creek","Takla-Trembleur - Early Stuart",78,78,78,78,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1988,"Maclaing Creek","Takla-Trembleur - Early Stuart",2,2,2,2,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1988,"Ankwill Creek","Takla-Trembleur - Early Stuart",462,462,462,462,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1988,"Bivouac Creek","Takla-Trembleur - Early Stuart",4279,4279,4279,4279,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1988,"Blanchet Creek","Takla-Trembleur - Early Stuart",27,27,27,27,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1988,"Crow Creek","Takla-Trembleur - Early Stuart",770,770,770,770,NA,NA,45583,"L-06-14",NA
"Sk_Fraser",1988,"Driftwood River","Takla-Trembleur - Early Stuart",418,418,418,418,NA,NA,45598,"L-06-14",NA
"Sk_Fraser",1988,"Dust Creek","Takla-Trembleur - Early Stuart",4609,4609,4609,4609,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1988,"Sidney Creek","Takla-Trembleur - Early Stuart",13880,13880,13880,13880,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",1988,"Fleming Creek","Takla-Trembleur - Early Stuart",5396,5396,5396,5396,NA,NA,45556,"L-06-14",NA
"Sk_Fraser",1988,"Forfar Creek","Takla-Trembleur - Early Stuart",24640,24640,24640,24640,NA,NA,45571,"L-06-14",NA
"Sk_Fraser",1988,"Lovell Creek","Takla-Trembleur - Early Stuart",296,296,296,296,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1988,"Frypan Creek","Takla-Trembleur - Early Stuart",602,602,602,602,NA,NA,45593,"L-06-14",NA
"Sk_Fraser",1988,"Gluske Creek","Takla-Trembleur - Early Stuart",17700,17700,17700,17700,NA,NA,45572,"L-06-14",NA
"Sk_Fraser",1988,"Hooker Creek","Takla-Trembleur - Early Stuart",452,452,452,452,NA,NA,45584,"L-06-14",NA
"Sk_Fraser",1988,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",53447,53447,53447,53447,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",1988,"McDougall Creek","Takla-Trembleur - Early Stuart",15,15,15,15,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",1988,"Middle River (Rossette Bar)","Takla-Trembleur - Early Stuart",15000,15000,15000,15000,NA,NA,45551,"L-06-14",NA
"Sk_Fraser",1988,"Narrows Creek","Takla-Trembleur - Early Stuart",6743,6743,6743,6743,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",1988,"Paula Creek","Takla-Trembleur - Early Stuart",8318,8318,8318,8318,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",1988,"Point Creek","Takla-Trembleur - Early Stuart",245,245,245,245,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",1988,"Van Decar Creek","Takla-Trembleur - Early Stuart",18877,18877,18877,18877,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",1988,"Sandpoint Creek","Takla-Trembleur - Early Stuart",5147,5147,5147,5147,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",1988,"Birkenhead River","Lillooet-Harrison - Late",177327,177327,177327,177327,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",1988,"Harrison River","Harrison River - Summer",1544,1544,1544,1544,NA,NA,46030,"R-03",NA
"Sk_Fraser",1988,"Railroad Creek","Lillooet-Harrison - Late",776,776,776,776,NA,NA,46147,"L-04-01",NA
"Sk_Fraser",1988,"Weaver Channel","Harrison (U/S) - Late",25434,25434,25434,25434,NA,NA,45087,"L-03-04",NA
"Sk_Fraser",1988,"Weaver Creek","Harrison (U/S) - Late",24172,24172,24172,24172,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",1988,"Little River","Shuswap Complex - Late",225,225,225,225,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1988,"Adams River, lower","Shuswap Complex - Late",4630,4630,4630,4630,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",1988,"Lower Shuswap River","Shuswap Complex - Late",194,194,194,194,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1988,"South Thompson River","Shuswap Complex - Late",4,4,4,4,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1988,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",180,180,180,180,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1988,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",614,614,614,614,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1988,"Tachie River","Takla-Trembleur-Stuart - Summer",5404,5404,5404,5404,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1988,"Cultus Lake","Cultus - Late",964,964,964,964,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1988,"Chilliwack River, upper","Chilliwack - Early Summer",263,263,263,263,NA,NA,46986,"L-03-01",NA
"Sk_Fraser",1988,"Nahatlatch River","Nahatlatch - Early Summer",11234,11234,11234,11234,NA,NA,47157,"L-05-02",NA
"Sk_Fraser",1988,"Upper Pitt River","Pitt - Early Summer",37769,37769,37769,37769,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1988,"Widgeon Slough","Widgeon - Summer",2133,2133,2133,2133,NA,NA,47954,"R-02",NA
"Sk_Fraser",1988,"Late Nadina Channel","Nadina-Francois - Early Summer",7950,7950,7950,7950,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1988,"Nithi River","Francois-Fraser - Summer",34,34,34,34,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1988,"Stellako River","Francois-Fraser - Summer",367751,367751,367751,367751,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1988,"Barriere River","Kamloops - Summer",277,277,277,277,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1988,"Barriere River, upper","North Barriere - Early Summer",26932,26932,26932,26932,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1988,"Harper Creek","North Barriere - Early Summer",175,175,175,175,NA,NA,45028,"L-10-03",NA
"Sk_Fraser",1988,"North Thompson River","Kamloops - Summer",550,550,550,550,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",1988,"Raft River","Kamloops - Summer",19857,19857,19857,19857,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1988,"Bowron River, upper","Bowron - Early Summer",12780,12780,12780,12780,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1988,"Horsefly River, lower","Quesnel - Summer",2589,2589,2589,2589,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1988,"Mitchell River","Quesnel - Summer",3371,3371,3371,3371,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1988,"Quesnel Lake","Quesnel - Summer",11,11,11,11,NA,NA,45099,"L-06-10",NA
"Sk_Fraser",1988,"Gates Channel","Anderson-Seton - Early Summer",31100,31100,31100,31100,NA,NA,45102,"L-06-01",NA
"Sk_Fraser",1988,"Gates River","Anderson-Seton - Early Summer",19257,19257,19257,19257,NA,NA,47211,"L-06-01",NA
"Sk_Fraser",1988,"Hatchery Creek","Middle Fraser - Summer",103,103,103,103,NA,NA,NA,NA,NA
"Sk_Fraser",1988,"Portage Creek","Seton - Late",1411,1411,1411,1411,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1988,"Bridge River","Middle Fraser - Summer",0,0,0,0,NA,NA,47221,NA,NA
"Sk_Fraser",1988,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",1988,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",1988,"Sakeniche River","Takla-Trembleur - Early Stuart",21,21,21,21,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1988,"Cameron Creek","Quesnel - Summer",0,0,0,0,NA,NA,45061,"L-06-10",NA
"Sk_Fraser",1988,"Penfold Creek","Quesnel - Summer",0,0,0,0,NA,NA,45060,"L-06-10",NA
"Sk_Fraser",1988,"Blanchet North Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,3089,"L-06-14",NA
"Sk_Fraser",1989,"Chilko Channel","Chilko - Summer",1525,1525,1525,1525,NA,NA,45079,"L-06-03",NA
"Sk_Fraser",1989,"Shale Creek","Takla-Trembleur - Early Stuart",2258,2258,2258,2258,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",1989,"Big Silver Creek","Harrison (D/S) - Late",65,65,65,65,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",1989,"Eagle River","Shuswap Complex - Late",621,621,621,621,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1989,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",4122,4122,4122,4122,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1989,"Middle River","Takla-Trembleur-Stuart - Summer",276162,276162,276162,276162,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1989,"Chilliwack Lake","Chilliwack - Early Summer",100,100,100,100,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1989,"Killdog Creek","Quesnel - Summer",47,47,47,47,NA,NA,45072,"L-06-10",NA
"Sk_Fraser",1989,"Lynx Creek","Quesnel - Summer",95,95,95,95,NA,NA,45069,"L-06-10",NA
"Sk_Fraser",1989,"McKinley Creek, lower","Quesnel - Summer",113330,113330,113330,113330,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1989,"Bouldery Creek","Quesnel - Summer",0,0,0,0,NA,NA,45066,"L-06-10",NA
"Sk_Fraser",1989,"Buckingham Creek","Quesnel - Summer",0,0,0,0,NA,NA,45067,"L-06-10",NA
"Sk_Fraser",1989,"Franks Creek","Quesnel - Summer",0,0,0,0,NA,NA,45068,"L-06-10",NA
"Sk_Fraser",1989,"Grain Creek","Quesnel - Summer",0,0,0,0,NA,NA,45055,"L-06-10",NA
"Sk_Fraser",1989,"Isaiah Creek","Quesnel - Summer",0,0,0,0,NA,NA,45064,"L-06-10",NA
"Sk_Fraser",1989,"Long Creek","Quesnel - Summer",0,0,0,0,NA,NA,45058,"L-06-10",NA
"Sk_Fraser",1989,"Niagara Creek","Quesnel - Summer",0,0,0,0,NA,NA,45071,"L-06-10",NA
"Sk_Fraser",1989,"Raft Creek","Quesnel - Summer",0,0,0,0,NA,NA,45038,NA,NA
"Sk_Fraser",1989,"Chilko River","Chilko - Summer",56994,56994,56994,56994,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1989,"S. End Chilko Lake","Chilko - Early Summer",20128,20128,20128,20128,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1989,"Taseko Lake","Taseko - Early Summer",65,65,65,65,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1989,"Eagle River","Shuswap - Early Summer",175,175,175,175,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1989,"Momich River, lower","Shuswap - Early Summer",99,99,99,99,NA,NA,46268,NA,NA
"Sk_Fraser",1989,"Scotch Creek","Shuswap - Early Summer",7236,7236,7236,7236,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1989,"Seymour River","Shuswap - Early Summer",5692,5692,5692,5692,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1989,"Adams River, upper","Shuswap - Early Summer",11,11,11,11,NA,NA,46248,NA,NA
"Sk_Fraser",1989,"15 Mile Creek","Takla-Trembleur - Early Stuart",1212,1212,1212,1212,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1989,"25 Mile Creek","Takla-Trembleur - Early Stuart",978,978,978,978,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1989,"Maclaing Creek","Takla-Trembleur - Early Stuart",604,604,604,604,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1989,"Ankwill Creek","Takla-Trembleur - Early Stuart",10454,10454,10454,10454,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1989,"Bivouac Creek","Takla-Trembleur - Early Stuart",2150,2150,2150,2150,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1989,"Blackwater Creek","Takla-Trembleur - Early Stuart",912,912,912,912,NA,NA,45600,"L-06-14",NA
"Sk_Fraser",1989,"Blanchet Creek","Takla-Trembleur - Early Stuart",314,314,314,314,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1989,"Crow Creek","Takla-Trembleur - Early Stuart",1412,1412,1412,1412,NA,NA,45583,"L-06-14",NA
