DataSet,Species,Year,CU_ID,CU_Name,DU_ID,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr,UseYear
Sk_Fraser,Sockeye,1972,CU-21,Takla_Trem_S_S,TBD,7341,3375,7341,3375,18766,18766,1953,TRUE
Sk_Fraser,Sockeye,1973,CU-21,Takla_Trem_S_S,TBD,206307.4798,115565,206307.4798,115565,663965,663965,1953,TRUE
Sk_Fraser,Sockeye,1974,CU-21,Takla_Trem_S_S,TBD,13877.82,7371,13877.82,7371,49861,49861,1953,TRUE
Sk_Fraser,Sockeye,1975,CU-21,Takla_Trem_S_S,TBD,11263.6764,5679,11263.6764,5679,214575,214575,1953,TRUE
Sk_Fraser,Sockeye,1976,CU-21,Takla_Trem_S_S,TBD,2816.5662,1674,2816.5662,1674,3339,3339,1953,TRUE
Sk_Fraser,Sockeye,1977,CU-21,Takla_Trem_S_S,TBD,143746.351,74722,143746.351,74722,1357637,1357637,1953,TRUE
Sk_Fraser,Sockeye,1978,CU-21,Takla_Trem_S_S,TBD,12738,7075,12738,7075,78748,78748,1953,TRUE
Sk_Fraser,Sockeye,1979,CU-21,Takla_Trem_S_S,TBD,31918,16357,31918,16357,6854,6854,1953,TRUE
Sk_Fraser,Sockeye,1980,CU-21,Takla_Trem_S_S,TBD,551.8018,287,551.8018,287,21440,21440,1953,TRUE
Sk_Fraser,Sockeye,1981,CU-21,Takla_Trem_S_S,TBD,229524.2273,118846,229524.2273,118846,2033901,2033901,1953,TRUE
Sk_Fraser,Sockeye,1982,CU-21,Takla_Trem_S_S,TBD,16758,8612,16758,8612,60796,60796,1953,TRUE
Sk_Fraser,Sockeye,1983,CU-21,Takla_Trem_S_S,TBD,2246,1423,2246,1423,17912,17912,1953,TRUE
Sk_Fraser,Sockeye,1984,CU-21,Takla_Trem_S_S,TBD,1228,658.5954,1228,658.5954,14522,14522,1953,TRUE
Sk_Fraser,Sockeye,1985,CU-21,Takla_Trem_S_S,TBD,265383.7004,158893,265383.7004,158893,3499874,3499874,1953,TRUE
Sk_Fraser,Sockeye,1986,CU-21,Takla_Trem_S_S,TBD,26805.4525,14775,26805.4525,14775,816297,816297,1953,TRUE
Sk_Fraser,Sockeye,1987,CU-21,Takla_Trem_S_S,TBD,5315.2722,2138,5315.2722,2138,379087,379087,1953,TRUE
Sk_Fraser,Sockeye,1988,CU-21,Takla_Trem_S_S,TBD,7074.6866,3433,7074.6866,3433,207234,207234,1953,TRUE
Sk_Fraser,Sockeye,1989,CU-21,Takla_Trem_S_S,TBD,572040.4323,323118,572040.4323,323118,5306868,5306868,1953,TRUE
Sk_Fraser,Sockeye,1990,CU-21,Takla_Trem_S_S,TBD,188806.6289,109845,188806.6289,109845,389339,389339,1953,TRUE
Sk_Fraser,Sockeye,1991,CU-21,Takla_Trem_S_S,TBD,76860,38598,76860,38598,109227,109227,1953,TRUE
Sk_Fraser,Sockeye,1992,CU-21,Takla_Trem_S_S,TBD,19513,11454,19513,11454,135399,135399,1953,TRUE
Sk_Fraser,Sockeye,1993,CU-21,Takla_Trem_S_S,TBD,1799182.291,1173510,1799182.291,1173510,3760174,3760174,1953,TRUE
Sk_Fraser,Sockeye,1994,CU-21,Takla_Trem_S_S,TBD,74890.6374,39638,74890.6374,39638,115440,115440,1953,TRUE
Sk_Fraser,Sockeye,1995,CU-21,Takla_Trem_S_S,TBD,34362,16610,34362,16610,132088,132088,1953,TRUE
Sk_Fraser,Sockeye,1996,CU-21,Takla_Trem_S_S,TBD,53425.299,27069,53425.299,27069,1022393,1022393,1953,TRUE
Sk_Fraser,Sockeye,1997,CU-21,Takla_Trem_S_S,TBD,795952.7364,406868,795952.7364,406868,430814,430814,1953,TRUE
Sk_Fraser,Sockeye,1998,CU-21,Takla_Trem_S_S,TBD,136116.8757,67035,136116.8757,67035,276950,276950,1953,TRUE
Sk_Fraser,Sockeye,1999,CU-21,Takla_Trem_S_S,TBD,59398.5622,31925,59398.5622,31925,133599,133599,1953,TRUE
Sk_Fraser,Sockeye,2000,CU-21,Takla_Trem_S_S,TBD,441006.0838,216738,441006.0838,216738,911116,911116,1953,TRUE
Sk_Fraser,Sockeye,2001,CU-21,Takla_Trem_S_S,TBD,338434.2462,173757,338434.2462,173757,505314,505314,1953,TRUE
Sk_Fraser,Sockeye,2002,CU-21,Takla_Trem_S_S,TBD,34367.9609,15521,34367.9609,15521,125932,125932,1953,TRUE
Sk_Fraser,Sockeye,2003,CU-21,Takla_Trem_S_S,TBD,36558.7948,16592,36558.7948,16592,21772,21772,1953,TRUE
Sk_Fraser,Sockeye,2004,CU-21,Takla_Trem_S_S,TBD,83286.0633,46524,83286.0633,46524,282698,282698,1953,TRUE
Sk_Fraser,Sockeye,2005,CU-21,Takla_Trem_S_S,TBD,292825.7285,151169,292825.7285,151169,119496,119496,1953,TRUE
Sk_Fraser,Sockeye,2006,CU-21,Takla_Trem_S_S,TBD,27101.5262,12913,27101.5262,12913,173596,173596,1953,TRUE
Sk_Fraser,Sockeye,2007,CU-21,Takla_Trem_S_S,TBD,8071.4073,3200,8071.4073,3200,13720,13720,1953,TRUE
Sk_Fraser,Sockeye,2008,CU-21,Takla_Trem_S_S,TBD,115311.4282,53207,115311.4282,53207,190246,190246,1953,TRUE
Sk_Fraser,Sockeye,2009,CU-21,Takla_Trem_S_S,TBD,85847.053,40186,85847.053,40186,247185,247185,1953,TRUE
Sk_Fraser,Sockeye,2010,CU-21,Takla_Trem_S_S,TBD,73728.6559,43261,73728.6559,43261,319951,319951,1953,TRUE
Sk_Fraser,Sockeye,2011,CU-21,Takla_Trem_S_S,TBD,2027.4782,714,2027.4782,714,3937,3937,1953,TRUE
Sk_Fraser,Sockeye,2012,CU-21,Takla_Trem_S_S,TBD,57778.2409,29414,57778.2409,29414,33669,33669,1953,TRUE
Sk_Fraser,Sockeye,2013,CU-21,Takla_Trem_S_S,TBD,130426.8585,68730,130426.8585,68730,234216,234216,1953,TRUE
Sk_Fraser,Sockeye,2014,CU-21,Takla_Trem_S_S,TBD,48116.7449,27304,48116.7449,27304,326843,326843,1953,TRUE
Sk_Fraser,Sockeye,2015,CU-21,Takla_Trem_S_S,TBD,10942.6788,4286,10942.6788,4286,9565,9565,1953,TRUE
Sk_Fraser,Sockeye,2016,CU-21,Takla_Trem_S_S,TBD,9375.0162,4200,9375.0162,4200,11511,11511,1953,TRUE
Sk_Fraser,Sockeye,2017,CU-21,Takla_Trem_S_S,TBD,142409.0804,78391,142409.0804,78391,496766,496766,1953,TRUE
Sk_Fraser,Sockeye,2018,CU-21,Takla_Trem_S_S,TBD,111455.4798,66987,111455.4798,66987,211004,211004,1953,TRUE
Sk_Fraser,Sockeye,2019,CU-21,Takla_Trem_S_S,TBD,5801,2985,5801,2985,NA,NA,1953,TRUE
Sk_Fraser,Sockeye,2020,CU-21,Takla_Trem_S_S,TBD,4684.4033,2097,4684.4033,2097,NA,NA,1953,TRUE
Sk_Fraser,Sockeye,2021,CU-21,Takla_Trem_S_S,TBD,379351.1715,188067,379351.1715,188067,NA,NA,1953,TRUE
Sk_Fraser,Sockeye,2022,CU-21,Takla_Trem_S_S,TBD,87161.9754,40739,87161.9754,40739,NA,NA,1953,TRUE
Sk_Fraser,Sockeye,2023,CU-21,Takla_Trem_S_S,TBD,NA,NA,NA,NA,NA,NA,1953,TRUE
Sk_Fraser,Sockeye,1950,CU-22,Quesnel_S,TBD,378.75,264,378.75,264,2014,2014,1950,TRUE
Sk_Fraser,Sockeye,1951,CU-22,Quesnel_S,TBD,19.6,9,19.6,9,413,413,1950,TRUE
Sk_Fraser,Sockeye,1952,CU-22,Quesnel_S,TBD,102.7272,51,102.7272,51,562,562,1950,TRUE
Sk_Fraser,Sockeye,1953,CU-22,Quesnel_S,TBD,83171.2019,47564,83171.2019,47564,604343,604343,1950,TRUE
Sk_Fraser,Sockeye,1954,CU-22,Quesnel_S,TBD,291.602,146,291.602,146,10692,10692,1950,TRUE
Sk_Fraser,Sockeye,1955,CU-22,Quesnel_S,TBD,59.85,30,59.85,30,180,180,1950,TRUE
Sk_Fraser,Sockeye,1956,CU-22,Quesnel_S,TBD,77.3,39,77.3,39,1115,1115,1950,TRUE
Sk_Fraser,Sockeye,1957,CU-22,Quesnel_S,TBD,212483.65,132852,212483.65,132852,989724,989724,1950,TRUE
Sk_Fraser,Sockeye,1958,CU-22,Quesnel_S,TBD,1834.456,1269,1834.456,1269,3385,3385,1950,TRUE
Sk_Fraser,Sockeye,1959,CU-22,Quesnel_S,TBD,62.55,29,62.55,29,165,165,1950,TRUE
Sk_Fraser,Sockeye,1960,CU-22,Quesnel_S,TBD,218.659,123,218.659,123,1469,1469,1950,TRUE
Sk_Fraser,Sockeye,1961,CU-22,Quesnel_S,TBD,115055.5166,69950,115055.5166,69950,1196316,1196316,1950,TRUE
Sk_Fraser,Sockeye,1962,CU-22,Quesnel_S,TBD,1018.95,566,1018.95,566,7257,7257,1950,TRUE
Sk_Fraser,Sockeye,1963,CU-22,Quesnel_S,TBD,70.384,40,70.384,40,956,956,1950,TRUE
Sk_Fraser,Sockeye,1964,CU-22,Quesnel_S,TBD,349.582,159,349.582,159,2812,2812,1950,TRUE
Sk_Fraser,Sockeye,1965,CU-22,Quesnel_S,TBD,194335.7885,105342,194335.7885,105342,1652928,1652928,1950,TRUE
Sk_Fraser,Sockeye,1966,CU-22,Quesnel_S,TBD,1605.0346,1040,1605.0346,1040,7434,7434,1950,TRUE
Sk_Fraser,Sockeye,1967,CU-22,Quesnel_S,TBD,47.6,24,47.6,24,1750,1750,1950,TRUE
Sk_Fraser,Sockeye,1968,CU-22,Quesnel_S,TBD,664.5,462.0616,664.5,462.0616,428,428,1950,TRUE
Sk_Fraser,Sockeye,1969,CU-22,Quesnel_S,TBD,131203.0413,76565,131203.0413,76565,1634350,1634350,1950,TRUE
Sk_Fraser,Sockeye,1970,CU-22,Quesnel_S,TBD,585.3445,388,585.3445,388,20339,20339,1950,TRUE
Sk_Fraser,Sockeye,1971,CU-22,Quesnel_S,TBD,26.334,16,26.334,16,747,747,1950,TRUE
Sk_Fraser,Sockeye,1972,CU-22,Quesnel_S,TBD,72.426,46,72.426,46,856,856,1950,TRUE
Sk_Fraser,Sockeye,1973,CU-22,Quesnel_S,TBD,203710.5506,112414,203710.5506,112414,2330793,2330793,1950,TRUE
Sk_Fraser,Sockeye,1974,CU-22,Quesnel_S,TBD,4415.3018,2587,4415.3018,2587,30874,30874,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-22,Quesnel_S,TBD,193,105,193,105,1865,1865,1950,TRUE
Sk_Fraser,Sockeye,1976,CU-22,Quesnel_S,TBD,305,209,305,209,1233,1233,1950,TRUE
Sk_Fraser,Sockeye,1977,CU-22,Quesnel_S,TBD,310513.5797,160497,310513.5797,160497,3864815,3864815,1950,TRUE
Sk_Fraser,Sockeye,1978,CU-22,Quesnel_S,TBD,8476.256,4349,8476.256,4349,196546,196546,1950,TRUE
Sk_Fraser,Sockeye,1979,CU-22,Quesnel_S,TBD,452.9504,238,452.9504,238,6011,6011,1950,TRUE
Sk_Fraser,Sockeye,1980,CU-22,Quesnel_S,TBD,195.5678,98,195.5678,98,2446,2446,1950,TRUE
Sk_Fraser,Sockeye,1981,CU-22,Quesnel_S,TBD,619079.2221,329583,619079.2221,329583,9767044,9767044,1950,TRUE
Sk_Fraser,Sockeye,1982,CU-22,Quesnel_S,TBD,38865.9837,20035,38865.9837,20035,555386,555386,1950,TRUE
Sk_Fraser,Sockeye,1983,CU-22,Quesnel_S,TBD,1627.887,1098,1627.887,1098,40379,40379,1950,TRUE
Sk_Fraser,Sockeye,1984,CU-22,Quesnel_S,TBD,852.267,551,852.267,551,6868,6868,1950,TRUE
Sk_Fraser,Sockeye,1985,CU-22,Quesnel_S,TBD,1277338.843,691861,1277338.843,691861,12471835,12471835,1950,TRUE
Sk_Fraser,Sockeye,1986,CU-22,Quesnel_S,TBD,169502.3059,94649,169502.3059,94649,2532743,2532743,1950,TRUE
Sk_Fraser,Sockeye,1987,CU-22,Quesnel_S,TBD,17753.7538,11238,17753.7538,11238,176581,176581,1950,TRUE
Sk_Fraser,Sockeye,1988,CU-22,Quesnel_S,TBD,6078.578,4185,6078.578,4185,26342,26342,1950,TRUE
Sk_Fraser,Sockeye,1989,CU-22,Quesnel_S,TBD,1838421.565,941793.0912,1838421.565,941793.0912,10619497,10619497,1950,TRUE
Sk_Fraser,Sockeye,1990,CU-22,Quesnel_S,TBD,481524.9885,258984.7812,481524.9885,258984.7812,3283049,3283049,1950,TRUE
Sk_Fraser,Sockeye,1991,CU-22,Quesnel_S,TBD,45431.14,25149.2473,45431.14,25149.2473,150867,150867,1950,TRUE
Sk_Fraser,Sockeye,1992,CU-22,Quesnel_S,TBD,5862,4250.8872,5862,4250.8872,29213,29213,1950,TRUE
Sk_Fraser,Sockeye,1993,CU-22,Quesnel_S,TBD,2556111.156,1489050,2556111.156,1489050,6844587,6844587,1950,TRUE
Sk_Fraser,Sockeye,1994,CU-22,Quesnel_S,TBD,651422.5094,353264,651422.5094,353264,2476373,2476373,1950,TRUE
Sk_Fraser,Sockeye,1995,CU-22,Quesnel_S,TBD,210319.507,116867,210319.507,116867,167306,167306,1950,TRUE
Sk_Fraser,Sockeye,1996,CU-22,Quesnel_S,TBD,39372.227,21719,39372.227,21719,87515,87515,1950,TRUE
Sk_Fraser,Sockeye,1997,CU-22,Quesnel_S,TBD,1651326.746,885434,1651326.746,885434,4677208,4677208,1950,TRUE
Sk_Fraser,Sockeye,1998,CU-22,Quesnel_S,TBD,1041775.807,527427,1041775.807,527427,4739819,4739819,1950,TRUE
Sk_Fraser,Sockeye,1999,CU-22,Quesnel_S,TBD,174110.2856,106100,174110.2856,106100,810586,810586,1950,TRUE
Sk_Fraser,Sockeye,2000,CU-22,Quesnel_S,TBD,62836.048,36957,62836.048,36957,53810,53810,1950,TRUE
Sk_Fraser,Sockeye,2001,CU-22,Quesnel_S,TBD,3204416.669,1671869,3204416.669,1671869,3691871,3691871,1950,TRUE
Sk_Fraser,Sockeye,2002,CU-22,Quesnel_S,TBD,953836.281,1582235.756,953836.281,1582235.756,639790,639790,1950,TRUE
Sk_Fraser,Sockeye,2003,CU-22,Quesnel_S,TBD,276328.2833,146407,276328.2833,146407,143028,143028,1950,TRUE
Sk_Fraser,Sockeye,2004,CU-22,Quesnel_S,TBD,10167.8234,6534,10167.8234,6534,12531,12531,1950,TRUE
Sk_Fraser,Sockeye,2005,CU-22,Quesnel_S,TBD,881111.1862,819589.8381,881111.1862,819589.8381,206072,206072,1950,TRUE
Sk_Fraser,Sockeye,2006,CU-22,Quesnel_S,TBD,160035.5874,87614,160035.5874,87614,646033,646033,1950,TRUE
Sk_Fraser,Sockeye,2007,CU-22,Quesnel_S,TBD,69945.1033,33004,69945.1033,33004,73586,73586,1950,TRUE
Sk_Fraser,Sockeye,2008,CU-22,Quesnel_S,TBD,4214.8904,2459,4214.8904,2459,7263,7263,1950,TRUE
Sk_Fraser,Sockeye,2009,CU-22,Quesnel_S,TBD,148132.3219,79915,148132.3219,79915,318351,318351,1950,TRUE
Sk_Fraser,Sockeye,2010,CU-22,Quesnel_S,TBD,235061.8741,127647,235061.8741,127647,2528589,2528589,1950,TRUE
Sk_Fraser,Sockeye,2011,CU-22,Quesnel_S,TBD,31358.8763,16690,31358.8763,16690,39917,39917,1950,TRUE
Sk_Fraser,Sockeye,2012,CU-22,Quesnel_S,TBD,198.077,95,198.077,95,2643,2643,1950,TRUE
Sk_Fraser,Sockeye,2013,CU-22,Quesnel_S,TBD,172393.4752,91714,172393.4752,91714,149897,149897,1950,TRUE
Sk_Fraser,Sockeye,2014,CU-22,Quesnel_S,TBD,817192.8572,419775,817192.8572,419775,2170798,2170798,1950,TRUE
Sk_Fraser,Sockeye,2015,CU-22,Quesnel_S,TBD,43538.5765,25088,43538.5765,25088,6297,6297,1950,TRUE
Sk_Fraser,Sockeye,2016,CU-22,Quesnel_S,TBD,369.5234,202,369.5234,202,758,758,1950,TRUE
Sk_Fraser,Sockeye,2017,CU-22,Quesnel_S,TBD,105880.2722,58459,105880.2722,58459,136254,136254,1950,TRUE
Sk_Fraser,Sockeye,2018,CU-22,Quesnel_S,TBD,667254.9188,324363,667254.9188,324363,1766657,1766657,1950,TRUE
Sk_Fraser,Sockeye,2019,CU-22,Quesnel_S,TBD,20552.5632,14085,20552.5632,14085,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2020,CU-22,Quesnel_S,TBD,738.2853,505,738.2853,505,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2021,CU-22,Quesnel_S,TBD,100565.5158,53048,100565.5158,53048,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2022,CU-22,Quesnel_S,TBD,763010.3134,400353,763010.3134,400353,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2023,CU-22,Quesnel_S,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1950,CU-23,Shuswap_L,TBD,1203318.676,583028,1203318.676,583028,9316321,9316321,1950,TRUE
Sk_Fraser,Sockeye,1951,CU-23,Shuswap_L,TBD,137565.8,84622.2421,137565.8,84622.2421,522030,522030,1950,TRUE
Sk_Fraser,Sockeye,1952,CU-23,Shuswap_L,TBD,7090.8353,4211,7090.8353,4211,16451,16451,1950,TRUE
Sk_Fraser,Sockeye,1953,CU-23,Shuswap_L,TBD,3272.0128,1623,3272.0128,1623,29571,29571,1950,TRUE
Sk_Fraser,Sockeye,1954,CU-23,Shuswap_L,TBD,1814228.746,1067594,1814228.746,1067594,15107801,15107801,1950,TRUE
Sk_Fraser,Sockeye,1955,CU-23,Shuswap_L,TBD,63315.5571,44949.7496,63315.5571,44949.7496,853876,853876,1950,TRUE
Sk_Fraser,Sockeye,1956,CU-23,Shuswap_L,TBD,3173.2155,2103,3173.2155,2103,7419,7419,1950,TRUE
Sk_Fraser,Sockeye,1957,CU-23,Shuswap_L,TBD,2596.18,1648,2596.18,1648,2206,2206,1950,TRUE
Sk_Fraser,Sockeye,1958,CU-23,Shuswap_L,TBD,2232629.907,1128898,2232629.907,1128898,2080873,2080873,1950,TRUE
Sk_Fraser,Sockeye,1959,CU-23,Shuswap_L,TBD,134515.9002,89888.6144,134515.9002,89888.6144,374607,374607,1950,TRUE
Sk_Fraser,Sockeye,1960,CU-23,Shuswap_L,TBD,1849.79,1322,1849.79,1322,2333,2333,1950,TRUE
Sk_Fraser,Sockeye,1961,CU-23,Shuswap_L,TBD,1093.846,854,1093.846,854,6996,6996,1950,TRUE
Sk_Fraser,Sockeye,1962,CU-23,Shuswap_L,TBD,1120138.606,652027,1120138.606,652027,2751141,2751141,1950,TRUE
Sk_Fraser,Sockeye,1963,CU-23,Shuswap_L,TBD,157163.536,80802.0807,157163.536,80802.0807,3051092,3051092,1950,TRUE
Sk_Fraser,Sockeye,1964,CU-23,Shuswap_L,TBD,600.376,345,600.376,345,17280,17280,1950,TRUE
Sk_Fraser,Sockeye,1965,CU-23,Shuswap_L,TBD,2058.995,1332,2058.995,1332,24312,24312,1950,TRUE
Sk_Fraser,Sockeye,1966,CU-23,Shuswap_L,TBD,1197282.382,661828.35,1197282.382,661828.35,3937025,3937025,1950,TRUE
Sk_Fraser,Sockeye,1967,CU-23,Shuswap_L,TBD,737687.9241,402457.9276,737687.9241,402457.9276,3116378,3116378,1950,TRUE
Sk_Fraser,Sockeye,1968,CU-23,Shuswap_L,TBD,3476.753,2713,3476.753,2713,20783,20783,1950,TRUE
Sk_Fraser,Sockeye,1969,CU-23,Shuswap_L,TBD,5756.7977,3166,5756.7977,3166,27967,27967,1950,TRUE
Sk_Fraser,Sockeye,1970,CU-23,Shuswap_L,TBD,1407279.629,787238,1407279.629,787238,5376623,5376623,1950,TRUE
Sk_Fraser,Sockeye,1971,CU-23,Shuswap_L,TBD,288890.156,159183.2429,288890.156,159183.2429,680439,680439,1950,TRUE
Sk_Fraser,Sockeye,1972,CU-23,Shuswap_L,TBD,4183.694,2155,4183.694,2155,40407,40407,1950,TRUE
Sk_Fraser,Sockeye,1973,CU-23,Shuswap_L,TBD,3781.6168,2467,3781.6168,2467,64051,64051,1950,TRUE
Sk_Fraser,Sockeye,1974,CU-23,Shuswap_L,TBD,1089424.867,618842,1089424.867,618842,6898196,6898196,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-23,Shuswap_L,TBD,163004.8054,85540.8541,163004.8054,85540.8541,1023083,1023083,1950,TRUE
Sk_Fraser,Sockeye,1976,CU-23,Shuswap_L,TBD,4780,3072,4780,3072,13049,13049,1950,TRUE
Sk_Fraser,Sockeye,1977,CU-23,Shuswap_L,TBD,12365.7236,6027,12365.7236,6027,93025,93025,1950,TRUE
Sk_Fraser,Sockeye,1978,CU-23,Shuswap_L,TBD,1887280.088,1013562,1887280.088,1013562,9474629,9474629,1950,TRUE
Sk_Fraser,Sockeye,1979,CU-23,Shuswap_L,TBD,293159.3891,161997,293159.3891,161997,1491217,1491217,1950,TRUE
Sk_Fraser,Sockeye,1980,CU-23,Shuswap_L,TBD,2500,1817,2500,1817,21794,21794,1950,TRUE
Sk_Fraser,Sockeye,1981,CU-23,Shuswap_L,TBD,10210.1897,5950,10210.1897,5950,9466,9466,1950,TRUE
Sk_Fraser,Sockeye,1982,CU-23,Shuswap_L,TBD,3010270.877,1562756,3010270.877,1562756,9312105,9312105,1950,TRUE
Sk_Fraser,Sockeye,1983,CU-23,Shuswap_L,TBD,210780.331,100273.1569,210780.331,100273.1569,1963829,1963829,1950,TRUE
Sk_Fraser,Sockeye,1984,CU-23,Shuswap_L,TBD,4335,2403,4335,2403,33071,33071,1950,TRUE
Sk_Fraser,Sockeye,1985,CU-23,Shuswap_L,TBD,1484,813,1484,813,4319,4319,1950,TRUE
Sk_Fraser,Sockeye,1986,CU-23,Shuswap_L,TBD,2318244.846,1064429,2318244.846,1064429,10814466,10814466,1950,TRUE
Sk_Fraser,Sockeye,1987,CU-23,Shuswap_L,TBD,594054.1628,310403,594054.1628,310403,3895414,3895414,1950,TRUE
Sk_Fraser,Sockeye,1988,CU-23,Shuswap_L,TBD,5007,3556,5007,3556,8219,8219,1950,TRUE
Sk_Fraser,Sockeye,1989,CU-23,Shuswap_L,TBD,565,381,565,381,12858,12858,1950,TRUE
Sk_Fraser,Sockeye,1990,CU-23,Shuswap_L,TBD,3674665.865,1732456,3674665.865,1732456,7728193,7728193,1950,TRUE
Sk_Fraser,Sockeye,1991,CU-23,Shuswap_L,TBD,1242772.148,612776,1242772.148,612776,865206,865206,1950,TRUE
Sk_Fraser,Sockeye,1992,CU-23,Shuswap_L,TBD,12716.244,6640,12716.244,6640,19909,19909,1950,TRUE
Sk_Fraser,Sockeye,1993,CU-23,Shuswap_L,TBD,1313.6093,751,1313.6093,751,15343,15343,1950,TRUE
Sk_Fraser,Sockeye,1994,CU-23,Shuswap_L,TBD,1361672.539,662249,1361672.539,662249,2607292,2607292,1950,TRUE
Sk_Fraser,Sockeye,1995,CU-23,Shuswap_L,TBD,411380.1269,209540,411380.1269,209540,771116,771116,1950,TRUE
Sk_Fraser,Sockeye,1996,CU-23,Shuswap_L,TBD,11371.6907,5493,11371.6907,5493,61102,61102,1950,TRUE
Sk_Fraser,Sockeye,1997,CU-23,Shuswap_L,TBD,977.3496,597,977.3496,597,34429,34429,1950,TRUE
Sk_Fraser,Sockeye,1998,CU-23,Shuswap_L,TBD,1321774.131,677870,1321774.131,677870,7162244,7162244,1950,TRUE
Sk_Fraser,Sockeye,1999,CU-23,Shuswap_L,TBD,256499.3308,138196,256499.3308,138196,698802,698802,1950,TRUE
Sk_Fraser,Sockeye,2000,CU-23,Shuswap_L,TBD,461.0638,164,461.0638,164,1388,1388,1950,TRUE
Sk_Fraser,Sockeye,2001,CU-23,Shuswap_L,TBD,3728.9404,2137,3728.9404,2137,7698,7698,1950,TRUE
Sk_Fraser,Sockeye,2002,CU-23,Shuswap_L,TBD,5334542.957,2818621,5334542.957,2818621,7441039,7441039,1950,TRUE
Sk_Fraser,Sockeye,2003,CU-23,Shuswap_L,TBD,364281.3697,189352,364281.3697,189352,132424,132424,1950,TRUE
Sk_Fraser,Sockeye,2004,CU-23,Shuswap_L,TBD,2994,2234,2994,2234,1935,1935,1950,TRUE
Sk_Fraser,Sockeye,2005,CU-23,Shuswap_L,TBD,20853.109,11758,20853.109,11758,32714,32714,1950,TRUE
Sk_Fraser,Sockeye,2006,CU-23,Shuswap_L,TBD,2224510.789,1163018,2224510.789,1163018,17496985,17496985,1950,TRUE
Sk_Fraser,Sockeye,2007,CU-23,Shuswap_L,TBD,56904.8157,32205,56904.8157,32205,214390,214390,1950,TRUE
Sk_Fraser,Sockeye,2008,CU-23,Shuswap_L,TBD,164,83,164,83,9300,9300,1950,TRUE
Sk_Fraser,Sockeye,2009,CU-23,Shuswap_L,TBD,31897.691,20133,31897.691,20133,384008,384008,1950,TRUE
Sk_Fraser,Sockeye,2010,CU-23,Shuswap_L,TBD,5522595.018,3047498,5522595.018,3047498,8166165,8166165,1950,TRUE
Sk_Fraser,Sockeye,2011,CU-23,Shuswap_L,TBD,90589.5824,45986,90589.5824,45986,19944,19944,1950,TRUE
Sk_Fraser,Sockeye,2012,CU-23,Shuswap_L,TBD,11,6,11,6,1,1,1950,TRUE
Sk_Fraser,Sockeye,2013,CU-23,Shuswap_L,TBD,148781.0981,87796,148781.0981,87796,27943,27943,1950,TRUE
Sk_Fraser,Sockeye,2014,CU-23,Shuswap_L,TBD,2109576.025,1036940,2109576.025,1036940,4301501,4301501,1950,TRUE
Sk_Fraser,Sockeye,2015,CU-23,Shuswap_L,TBD,6322.2706,3173,6322.2706,3173,1689,1689,1950,TRUE
Sk_Fraser,Sockeye,2016,CU-23,Shuswap_L,TBD,49,25,49,25,200,200,1950,TRUE
Sk_Fraser,Sockeye,2017,CU-23,Shuswap_L,TBD,13767.474,8443,13767.474,8443,57690,57690,1950,TRUE
Sk_Fraser,Sockeye,2018,CU-23,Shuswap_L,TBD,1502077.039,788430,1502077.039,788430,1470164,1470164,1950,TRUE
Sk_Fraser,Sockeye,2019,CU-23,Shuswap_L,TBD,5220.7185,3334,5220.7185,3334,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2020,CU-23,Shuswap_L,TBD,24,12,24,12,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2021,CU-23,Shuswap_L,TBD,29606.0366,19668,29606.0366,19668,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2022,CU-23,Shuswap_L,TBD,703128.3648,374945,703128.3648,374945,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2023,CU-23,Shuswap_L,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1973,CU-3,Nadina_Francois_ES,TBD,18368.0011,10726,18368.0011,10726,73208,73208,1973,TRUE
Sk_Fraser,Sockeye,1974,CU-3,Nadina_Francois_ES,TBD,3634.7577,2072,3634.7577,2072,20017,20017,1973,TRUE
Sk_Fraser,Sockeye,1975,CU-3,Nadina_Francois_ES,TBD,13974.3808,8655,13974.3808,8655,158536,158536,1973,TRUE
Sk_Fraser,Sockeye,1976,CU-3,Nadina_Francois_ES,TBD,1685.3588,898,1685.3588,898,7247,7247,1973,TRUE
Sk_Fraser,Sockeye,1977,CU-3,Nadina_Francois_ES,TBD,17647.8804,10085,17647.8804,10085,131877,131877,1973,TRUE
Sk_Fraser,Sockeye,1978,CU-3,Nadina_Francois_ES,TBD,2559.7954,1527,2559.7954,1527,31164,31164,1973,TRUE
