"","DataSet","Year","Pop_Name","CU_Name","Escapement_Wild","Escapement_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"3898","Sk_Fraser",2002,"Finn Creek","Kamloops - Summer",81,81,NA,NA,46782,"L-10-01",NA
"3899","Sk_Fraser",2002,"Harper Creek","North Barriere - Early Summer",133,133,NA,NA,45028,"L-10-03",NA
"3900","Sk_Fraser",2002,"Lemieux Creek","Kamloops - Summer",0,0,NA,NA,46640,"L-10-01",NA
"3901","Sk_Fraser",2002,"Lion Creek","Kamloops - Summer",0,0,NA,NA,46772,"L-10-01",NA
"3902","Sk_Fraser",2002,"Mann Creek","Kamloops - Summer",0,0,NA,NA,46670,"L-10-01",NA
"3903","Sk_Fraser",2002,"North Thompson River","Kamloops - Summer",4862,4862,NA,NA,46580,"L-10-01",NA
"3904","Sk_Fraser",2002,"Raft River","Kamloops - Summer",18461,18461,NA,NA,46710,"L-10-01",NA
"3905","Sk_Fraser",2002,"Cameron Creek","Quesnel - Summer",29430,29430,NA,NA,45061,"L-06-10",NA
"3906","Sk_Fraser",2002,"Mitchell River","Quesnel - Summer",969571,969571,NA,NA,46913,"L-06-10",NA
"3907","Sk_Fraser",2002,"Penfold Creek","Quesnel - Summer",23191,23191,NA,NA,45060,"L-06-10",NA
"3908","Sk_Fraser",2002,"Gates Channel","Anderson-Seton - Early Summer",3574,3574,NA,NA,45102,"L-06-01",NA
"3909","Sk_Fraser",2002,"Gates River","Anderson-Seton - Early Summer",1107,1107,NA,NA,47211,"L-06-01",NA
"3910","Sk_Fraser",2002,"Portage Creek","Seton - Late",14965,14965,NA,NA,47181,"L-06-11",NA
"3911","Sk_Fraser",2002,"Bowron River, upper","Bowron - Early Summer",8770,8770,NA,NA,47419,"L-07-01",NA
"3912","Sk_Fraser",2001,"Chilko River","Chilko - Summer",669920,669920,NA,NA,46843,"L-06-03",NA
"3913","Sk_Fraser",2001,"Taseko Lake","Taseko - Early Summer",1000,1000,NA,NA,46853,"L-06-16",NA
"3914","Sk_Fraser",2001,"Adams River, upper","Shuswap - Early Summer",605,605,NA,NA,46248,NA,NA
"3915","Sk_Fraser",2001,"Anstey River","Shuswap - Early Summer",740,740,NA,NA,46348,"L-09-02",NA
"3916","Sk_Fraser",2001,"Burton Creek","Shuswap - Early Summer",0,0,NA,NA,45013,NA,NA
"3917","Sk_Fraser",2001,"Cayenne Creek","Shuswap - Early Summer",286,286,NA,NA,46278,NA,NA
"3918","Sk_Fraser",2001,"Celista Creek","Shuswap - Early Summer",0,0,NA,NA,46319,"L-09-02",NA
"3919","Sk_Fraser",2001,"Eagle River","Shuswap - Early Summer",2101,2101,NA,NA,46358,"L-09-02",NA
"3920","Sk_Fraser",2001,"Hiuihill Creek","Shuswap - Early Summer",0,0,NA,NA,44983,"L-09-02",NA
"3921","Sk_Fraser",2001,"Hunakwa Creek","Shuswap - Early Summer",0,0,NA,NA,46338,"L-09-02",NA
"3922","Sk_Fraser",2001,"Loftus Creek","Shuswap - Early Summer",0,0,NA,NA,45085,"L-09-02",NA
"3923","Sk_Fraser",2001,"McNomee Creek","Shuswap - Early Summer",563,563,NA,NA,45014,"L-09-02",NA
"3924","Sk_Fraser",2001,"Momich River, lower","Shuswap - Early Summer",68,68,NA,NA,46268,NA,NA
"3925","Sk_Fraser",2001,"Momich River, upper","Shuswap - Early Summer",4,4,NA,NA,45084,NA,NA
"3926","Sk_Fraser",2001,"Nikwikwaia Creek","Shuswap - Early Summer",0,0,NA,NA,45008,"L-09-02",NA
"3927","Sk_Fraser",2001,"Onyx Creek","Shuswap - Early Summer",0,0,NA,NA,46298,"L-09-02",NA
"3928","Sk_Fraser",2001,"Perry River","Shuswap - Early Summer",0,0,NA,NA,45026,"L-09-02",NA
"3929","Sk_Fraser",2001,"Ross Creek","Shuswap - Early Summer",0,0,NA,NA,46308,NA,NA
"3930","Sk_Fraser",2001,"Scotch Creek","Shuswap - Early Summer",2597,2597,NA,NA,46288,"L-09-02",NA
"3931","Sk_Fraser",2001,"Seymour River","Shuswap - Early Summer",6511,6511,NA,NA,46328,"L-09-02",NA
"3932","Sk_Fraser",2001,"Yard Creek","Shuswap - Early Summer",68,68,NA,NA,45024,"L-09-02",NA
"3933","Sk_Fraser",2001,"15 Mile Creek","Takla-Trembleur - Early Stuart",492,492,NA,NA,45590,"L-06-14",NA
"3934","Sk_Fraser",2001,"25 Mile Creek","Takla-Trembleur - Early Stuart",775,775,NA,NA,45587,"L-06-14",NA
"3935","Sk_Fraser",2001,"Ankwill Creek","Takla-Trembleur - Early Stuart",4005,4005,NA,NA,45596,"L-06-14",NA
"3936","Sk_Fraser",2001,"Bates Creek","Takla-Trembleur - Early Stuart",325,325,NA,NA,45597,"L-06-14",NA
"3937","Sk_Fraser",2001,"Bivouac Creek","Takla-Trembleur - Early Stuart",3593,3593,NA,NA,45574,"L-06-14",NA
"3938","Sk_Fraser",2001,"Blackwater Creek","Takla-Trembleur - Early Stuart",751,751,NA,NA,45600,"L-06-14",NA
"3939","Sk_Fraser",2001,"Blanchet Creek","Takla-Trembleur - Early Stuart",296,296,NA,NA,45589,"L-06-14",NA
"3940","Sk_Fraser",2001,"Blanchet North Creek","Takla-Trembleur - Early Stuart",4,4,NA,NA,3089,"L-06-14",NA
"3941","Sk_Fraser",2001,"Butterfield Creek","CU not identified",0,0,NA,NA,3077,NA,NA
"3942","Sk_Fraser",2001,"Crow Creek","Takla-Trembleur - Early Stuart",2375,2375,NA,NA,45583,"L-06-14",NA
"3943","Sk_Fraser",2001,"Driftwood River","Takla-Trembleur - Early Stuart",8729,8729,NA,NA,45598,"L-06-14",NA
"3944","Sk_Fraser",2001,"Dust Creek","Takla-Trembleur - Early Stuart",23718,23718,NA,NA,45581,"L-06-14",NA
"3945","Sk_Fraser",2001,"Fleming Creek","Takla-Trembleur - Early Stuart",6264,6264,NA,NA,45556,"L-06-14",NA
"3946","Sk_Fraser",2001,"Forfar Creek","Takla-Trembleur - Early Stuart",13501,13501,NA,NA,45571,"L-06-14",NA
"3947","Sk_Fraser",2001,"French Creek","Takla-Trembleur - Early Stuart",604,604,NA,NA,45595,"L-06-14",NA
"3948","Sk_Fraser",2001,"Frypan Creek","Takla-Trembleur - Early Stuart",4091,4091,NA,NA,45593,"L-06-14",NA
"3949","Sk_Fraser",2001,"Gluske Creek","Takla-Trembleur - Early Stuart",11347,11347,NA,NA,45572,"L-06-14",NA
"3950","Sk_Fraser",2001,"Hooker Creek","Takla-Trembleur - Early Stuart",334,334,NA,NA,45584,"L-06-14",NA
"3951","Sk_Fraser",2001,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",523,523,NA,NA,45592,"L-06-14",NA
"3952","Sk_Fraser",2001,"Kastberg Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45605,"L-06-14",NA
"3953","Sk_Fraser",2001,"Kazchek Creek","Takla-Trembleur - Early Stuart",1710,1710,NA,NA,45559,"L-06-14",NA
"3954","Sk_Fraser",2001,"Kotsine River","Takla-Trembleur - Early Stuart",228,228,NA,NA,45603,"L-06-14",NA
"3955","Sk_Fraser",2001,"Leo Creek","Takla-Trembleur - Early Stuart",914,914,NA,NA,45575,"L-06-14",NA
"3956","Sk_Fraser",2001,"Lion Creek","Takla-Trembleur - Early Stuart",2151,2151,NA,NA,45601,"L-06-14",NA
"3957","Sk_Fraser",2001,"Lovell Creek","Takla-Trembleur - Early Stuart",2048,2048,NA,NA,45594,"L-06-14",NA
"3958","Sk_Fraser",2001,"Maclaing Creek","Takla-Trembleur - Early Stuart",1560,1560,NA,NA,45591,"L-06-14",NA
"3959","Sk_Fraser",2001,"McDougall Creek","Takla-Trembleur - Early Stuart",116,116,NA,NA,45579,"L-06-14",NA
"3960","Sk_Fraser",2001,"Middle River (Rossette Bar)","Takla-Trembleur - Early Stuart",13,13,NA,NA,45551,"L-06-14",NA
"3961","Sk_Fraser",2001,"Nancut Creek","CU not identified",0,0,NA,NA,3092,NA,NA
"3962","Sk_Fraser",2001,"Narrows Creek","Takla-Trembleur - Early Stuart",10414,10414,NA,NA,45586,"L-06-14",NA
"3963","Sk_Fraser",2001,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",15705,15705,NA,NA,45570,"L-06-14",NA
"3964","Sk_Fraser",2001,"Paula Creek","Takla-Trembleur - Early Stuart",12694,12694,NA,NA,45557,"L-06-14",NA
"3965","Sk_Fraser",2001,"Point Creek","Takla-Trembleur - Early Stuart",749,749,NA,NA,45585,"L-06-14",NA
"3966","Sk_Fraser",2001,"Porter Creek","Takla-Trembleur - Early Stuart",3825,3825,NA,NA,45602,"L-06-14",NA
"3967","Sk_Fraser",2001,"Sakeniche River","Takla-Trembleur - Early Stuart",1030,1030,NA,NA,45577,"L-06-14",NA
"3968","Sk_Fraser",2001,"Sandpoint Creek","Takla-Trembleur - Early Stuart",4423,4423,NA,NA,45576,"L-06-14",NA
"3969","Sk_Fraser",2001,"Shale Creek","Takla-Trembleur - Early Stuart",1245,1245,NA,NA,45588,"L-06-14",NA
"3970","Sk_Fraser",2001,"Sidney Creek","Takla-Trembleur - Early Stuart",16826,16826,NA,NA,45558,"L-06-14",NA
"3971","Sk_Fraser",2001,"Sinta Creek","Takla-Trembleur - Early Stuart",2709,2709,NA,NA,45580,"L-06-14",NA
"3972","Sk_Fraser",2001,"Sowchea Creek","Takla-Trembleur - Early Stuart",247,247,NA,NA,45538,NA,NA
"3973","Sk_Fraser",2001,"Tarnezell Creek","CU not identified",0,0,NA,NA,3085,NA,NA
"3974","Sk_Fraser",2001,"Tildesley Creek","Takla-Trembleur - Early Stuart",2303,2303,NA,NA,45078,"L-06-14",NA
"3975","Sk_Fraser",2001,"Tliti Creek","Takla-Trembleur - Early Stuart",13,13,NA,NA,45076,"L-06-14",NA
"3976","Sk_Fraser",2001,"Van Decar Creek","Takla-Trembleur - Early Stuart",8333,8333,NA,NA,45569,"L-06-14",NA
"3977","Sk_Fraser",2001,"Big Silver Creek","Harrison (D/S) - Late",11470,11470,NA,NA,46072,"L-03-03",NA
"3978","Sk_Fraser",2001,"Birkenhead River","Lillooet-Harrison - Late",44727,44727,NA,NA,46098,"L-04-01",NA
"3979","Sk_Fraser",2001,"Cogburn Creek","Harrison (D/S) - Late",922,922,NA,NA,46065,"L-03-03",NA
"3980","Sk_Fraser",2001,"Harrison River","Harrison River - Summer",15309,15309,NA,NA,46030,"R-03",NA
"3981","Sk_Fraser",2001,"Weaver Channel","Harrison (U/S) - Late",15812,15812,NA,NA,45087,"L-03-04",NA
"3982","Sk_Fraser",2001,"Weaver Creek","Harrison (U/S) - Late",4279,4279,NA,NA,46044,"L-03-04",NA
"3983","Sk_Fraser",2001,"Adams Lake","Shuswap Complex - Late",0,0,NA,NA,45089,"L-09-03",NA
"3984","Sk_Fraser",2001,"Adams River, lower","Shuswap Complex - Late",16796,16796,NA,NA,46239,"L-09-03",NA
"3985","Sk_Fraser",2001,"Anstey River","Shuswap Complex - Late",0,0,NA,NA,46349,"L-09-03",NA
"3986","Sk_Fraser",2001,"Bush Creek","Shuswap Complex - Late",0,0,NA,NA,45012,"L-09-03",NA
"3987","Sk_Fraser",2001,"Canoe Creek","Shuswap Complex - Late",0,0,NA,NA,46419,"L-09-03",NA
"3988","Sk_Fraser",2001,"Cayenne Creek","Shuswap Complex - Late",0,0,NA,NA,46279,NA,NA
"3989","Sk_Fraser",2001,"Eagle River","Shuswap Complex - Late",108,108,NA,NA,46359,"L-09-03",NA
"3990","Sk_Fraser",2001,"Hiuihill Creek","Shuswap Complex - Late",0,0,NA,NA,44984,"L-09-03",NA
"3991","Sk_Fraser",2001,"Hunakwa Creek","Shuswap Complex - Late",0,0,NA,NA,46339,"L-09-03",NA
"3992","Sk_Fraser",2001,"Little River","Shuswap Complex - Late",2038,2038,NA,NA,46228,"L-09-03",NA
"3993","Sk_Fraser",2001,"Lower Shuswap River","Shuswap Complex - Late",1071,1071,NA,NA,46429,"L-09-03",NA
"3994","Sk_Fraser",2001,"Middle Shuswap River","Shuswap Complex - Late",60,60,NA,NA,46440,"L-09-03",NA
"3995","Sk_Fraser",2001,"Momich River","Shuswap Complex - Late",0,0,NA,NA,46269,"L-09-03",NA
"3996","Sk_Fraser",2001,"Nikwikwaia Creek","Shuswap Complex - Late",0,0,NA,NA,45009,"L-09-03",NA
"3997","Sk_Fraser",2001,"Noisy Creek","Shuswap Complex - Late",0,0,NA,NA,46509,"L-09-03",NA
"3998","Sk_Fraser",2001,"Perry River","Shuswap Complex - Late",0,0,NA,NA,45027,"L-09-03",NA
"3999","Sk_Fraser",2001,"Salmon River","Shuswap Complex - Late",10,10,NA,NA,46400,"L-09-03",NA
"4000","Sk_Fraser",2001,"Scotch Creek","Shuswap Complex - Late",101,101,NA,NA,46289,"L-09-03",NA
"4001","Sk_Fraser",2001,"Seymour River","Shuswap Complex - Late",2,2,NA,NA,46329,"L-09-03",NA
"4002","Sk_Fraser",2001,"Shuswap Lake - Main Arm","Shuswap Complex - Late",2921,2921,NA,NA,7424,"L-09-03",NA
"4003","Sk_Fraser",2001,"Sinmax Creek","Shuswap Complex - Late",23,23,NA,NA,46259,"L-09-03",NA
"4004","Sk_Fraser",2001,"South Thompson River","Shuswap Complex - Late",0,0,NA,NA,46218,"L-09-03",NA
"4005","Sk_Fraser",2001,"Tappen Creek","Shuswap Complex - Late",0,0,NA,NA,46389,"L-09-03",NA
"4006","Sk_Fraser",2001,"Tsuius Creek","Shuswap Complex - Late",0,0,NA,NA,46529,"L-09-03",NA
"4007","Sk_Fraser",2001,"Wap Creek","Shuswap Complex - Late",0,0,NA,NA,46519,"L-09-03",NA
"4008","Sk_Fraser",2001,"Yard Creek","Shuswap Complex - Late",0,0,NA,NA,45025,"L-09-03",NA
"4009","Sk_Fraser",2001,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",5607,5607,NA,NA,45560,"L-06-13",NA
"4010","Sk_Fraser",2001,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",15926,15926,NA,NA,45554,"L-06-13",NA
"4011","Sk_Fraser",2001,"Middle River","Takla-Trembleur-Stuart - Summer",131505,131505,NA,NA,45552,"L-06-13",NA
"4012","Sk_Fraser",2001,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",10638,10638,NA,NA,45539,"L-06-13",NA
"4013","Sk_Fraser",2001,"Sakeniche River","Takla-Trembleur-Stuart - Summer",178,178,NA,NA,45578,"L-06-13",NA
"4014","Sk_Fraser",2001,"Sowchea Creek","Takla-Trembleur-Stuart - Summer",70,70,NA,NA,3218,"L-06-13",NA
"4015","Sk_Fraser",2001,"Tachie River","Takla-Trembleur-Stuart - Summer",187957,187957,NA,NA,45549,"L-06-13",NA
"4016","Sk_Fraser",2001,"Chilliwack Lake","Chilliwack - Early Summer",2913,2913,NA,NA,45092,"L-03-01",NA
"4017","Sk_Fraser",2001,"Chilliwack River, upper","Chilliwack - Early Summer",27598,27598,NA,NA,46986,"L-03-01",NA
"4018","Sk_Fraser",2001,"Cultus Lake","Cultus - Late",675,675,NA,NA,45093,"L-03-02",NA
"4019","Sk_Fraser",2001,"Nahatlatch Lake","Nahatlatch - Early Summer",352,352,NA,NA,45094,"L-05-02",NA
"4020","Sk_Fraser",2001,"Nahatlatch River","Nahatlatch - Early Summer",5089,5089,NA,NA,47157,"L-05-02",NA
"4021","Sk_Fraser",2001,"Upper Pitt River","Pitt - Early Summer",131500,131500,NA,NA,47917,"L-03-05",NA
"4022","Sk_Fraser",2001,"Widgeon Slough","Widgeon - Summer",85,85,NA,NA,47954,"R-02",NA
"4023","Sk_Fraser",2001,"Francois Lake","Francois-Fraser - Summer",274,274,NA,NA,45806,"L-06-07",NA
"4024","Sk_Fraser",2001,"Glacier Creek","Nadina-Francois - Early Summer",31,31,NA,NA,44732,NA,NA
"4025","Sk_Fraser",2001,"Nechako River","Upper Fraser - Summer",558,558,NA,NA,45993,NA,NA
"4026","Sk_Fraser",2001,"Nithi River","Francois-Fraser - Summer",99,99,NA,NA,45522,"L-06-07",NA
"4027","Sk_Fraser",2001,"Stellako River","Francois-Fraser - Summer",151482,151482,NA,NA,46013,"L-06-07",NA
"4028","Sk_Fraser",2001,"Barriere River","Kamloops - Summer",758,758,NA,NA,46600,"L-10-01",NA
"4029","Sk_Fraser",2001,"Barriere River, upper","North Barriere - Early Summer",5746,5746,NA,NA,3416,"L-10-03",NA
"4030","Sk_Fraser",2001,"Clearwater River","Kamloops - Summer",0,0,NA,NA,46680,"L-10-01",NA
"4031","Sk_Fraser",2001,"Finn Creek","Kamloops - Summer",0,0,NA,NA,46782,"L-10-01",NA
"4032","Sk_Fraser",2001,"Harper Creek","North Barriere - Early Summer",139,139,NA,NA,45028,"L-10-03",NA
"4033","Sk_Fraser",2001,"Lemieux Creek","Kamloops - Summer",227,227,NA,NA,46640,"L-10-01",NA
"4034","Sk_Fraser",2001,"Lion Creek","Kamloops - Summer",135,135,NA,NA,46772,"L-10-01",NA
"4035","Sk_Fraser",2001,"North Thompson River","Kamloops - Summer",7535,7535,NA,NA,46580,"L-10-01",NA
"4036","Sk_Fraser",2001,"Raft River","Kamloops - Summer",32506,32506,NA,NA,46710,"L-10-01",NA
"4037","Sk_Fraser",2001,"Abbott Creek","Quesnel - Summer",790,790,NA,NA,45054,"L-06-10",NA
"4038","Sk_Fraser",2001,"Baxter Beach","Quesnel - Summer",180,180,NA,NA,3363,"L-06-10",NA
"4039","Sk_Fraser",2001,"Bear Beach - Shore","Quesnel - Summer",8797,8797,NA,NA,3364,"L-06-10",NA
"4040","Sk_Fraser",2001,"Betty Frank's - Shore","Quesnel - Summer",2686,2686,NA,NA,3365,"L-06-10",NA
"4041","Sk_Fraser",2001,"Big Slide - Shore","Quesnel - Summer",2835,2835,NA,NA,3342,"L-06-10",NA
"4042","Sk_Fraser",2001,"Big Slide, 1 km. West - shore","Quesnel - Summer",36,36,NA,NA,3343,"L-06-10",NA
"4043","Sk_Fraser",2001,"Bill Miner Cr. - Shore","Quesnel - Summer",583,583,NA,NA,3344,"L-06-10",NA
"4044","Sk_Fraser",2001,"Bill Miner Cr. - Shore 3 km west","Quesnel - Summer",589,589,NA,NA,3345,"L-06-10",NA
"4045","Sk_Fraser",2001,"Bill Miner Creek","Quesnel - Summer",1030,1030,NA,NA,45070,"L-06-10",NA
"4046","Sk_Fraser",2001,"Blue Lead Cr. - Shore","Quesnel - Summer",11173,11173,NA,NA,3346,"L-06-10",NA
"4047","Sk_Fraser",2001,"Blue Lead Creek","Quesnel - Summer",3260,3260,NA,NA,45073,"L-06-10",NA
"4048","Sk_Fraser",2001,"Bouldery Cr. - Shore","Quesnel - Summer",7324,7324,NA,NA,3347,"L-06-10",NA
"4049","Sk_Fraser",2001,"Bouldery Cr. - Shore 2 km east","Quesnel - Summer",632,632,NA,NA,3348,"L-06-10",NA
"4050","Sk_Fraser",2001,"Bouldery Creek","Quesnel - Summer",508,508,NA,NA,45066,"L-06-10",NA
"4051","Sk_Fraser",2001,"Bowling Point","Quesnel - Summer",11160,11160,NA,NA,3366,"L-06-10",NA
"4052","Sk_Fraser",2001,"Buckingham Creek","Quesnel - Summer",184,184,NA,NA,45067,"L-06-10",NA
"4053","Sk_Fraser",2001,"Cameron Creek","Quesnel - Summer",69462,69462,NA,NA,45061,"L-06-10",NA
"4054","Sk_Fraser",2001,"Deception Point","Quesnel - Summer",123709,123709,NA,NA,45077,"L-06-10",NA
"4055","Sk_Fraser",2001,"Devoe Creek","Quesnel - Summer",41,41,NA,NA,45057,"L-06-10",NA
"4056","Sk_Fraser",2001,"Devoe Creek - Shore","Quesnel - Summer",952,952,NA,NA,3367,"L-06-10",NA
"4057","Sk_Fraser",2001,"Double T - Shore","Quesnel - Summer",567,567,NA,NA,3349,"L-06-10",NA
"4058","Sk_Fraser",2001,"East Arm - unnamed creek 1","Quesnel - Summer",598,598,NA,NA,3080,"L-06-10",NA
"4059","Sk_Fraser",2001,"East Arm - unnamed creek 2 - shore","Quesnel - Summer",61,61,NA,NA,3361,"L-06-10",NA
"4060","Sk_Fraser",2001,"East Arm - unnamed point","Quesnel - Summer",1678,1678,NA,NA,3362,"L-06-10",NA
"4061","Sk_Fraser",2001,"Elysia - Shore","Quesnel - Summer",128,128,NA,NA,3350,"L-06-10",NA
"4062","Sk_Fraser",2001,"Elysia shore - 1 km west","Quesnel - Summer",585,585,NA,NA,3413,"L-06-10",NA
"4063","Sk_Fraser",2001,"Franks Creek","Quesnel - Summer",27,27,NA,NA,45068,"L-06-10",NA
"4064","Sk_Fraser",2001,"Franks Creek - shore","Quesnel - Summer",551,551,NA,NA,3351,"L-06-10",NA
"4065","Sk_Fraser",2001,"Goose Creek","Quesnel - Summer",2894,2894,NA,NA,3078,"L-06-10",NA
"4066","Sk_Fraser",2001,"Goose Point - Shore","Quesnel - Summer",16202,16202,NA,NA,3368,"L-06-10",NA
"4067","Sk_Fraser",2001,"Goose Pt., .8 km south - shore","Quesnel - Summer",612,612,NA,NA,3369,"L-06-10",NA
"4068","Sk_Fraser",2001,"Goose Pt., 5 km south - shore","Quesnel - Summer",574,574,NA,NA,3370,"L-06-10",NA
"4069","Sk_Fraser",2001,"Grain Cr. - Shore","Quesnel - Summer",7371,7371,NA,NA,3371,"L-06-10",NA
"4070","Sk_Fraser",2001,"Grain Creek","Quesnel - Summer",7456,7456,NA,NA,45055,"L-06-10",NA
"4071","Sk_Fraser",2001,"Hazeltine Creek","Quesnel - Summer",1033,1033,NA,NA,45039,"L-06-10",NA
"4072","Sk_Fraser",2001,"Horsefly River","Quesnel - Summer",1816766,1816766,NA,NA,46893,"L-06-10",NA
"4073","Sk_Fraser",2001,"Hurricane Point","Quesnel - Summer",157,157,NA,NA,3352,"L-06-10",NA
"4074","Sk_Fraser",2001,"Isaiah Creek","Quesnel - Summer",3836,3836,NA,NA,45064,"L-06-10",NA
"4075","Sk_Fraser",2001,"Junction Creek","Quesnel - Summer",1625,1625,NA,NA,3079,"L-06-10",NA
"4076","Sk_Fraser",2001,"Junction Shore","Quesnel - Summer",3715,3715,NA,NA,3353,"L-06-10",NA
"4077","Sk_Fraser",2001,"Killdog Creek","Quesnel - Summer",418,418,NA,NA,45072,"L-06-10",NA
"4078","Sk_Fraser",2001,"Killdog Creek - Shore","Quesnel - Summer",54,54,NA,NA,3354,"L-06-10",NA
"4079","Sk_Fraser",2001,"Lester Shore","Quesnel - Summer",1332,1332,NA,NA,3372,"L-06-10",NA
"4080","Sk_Fraser",2001,"Limestone Creek","Quesnel - Summer",754,754,NA,NA,3262,"L-06-10",NA
"4081","Sk_Fraser",2001,"Limestone Point - Shore","Quesnel - Summer",661,661,NA,NA,3373,"L-06-10",NA
"4082","Sk_Fraser",2001,"Limestone Pt, .5 km south - shore","Quesnel - Summer",1150,1150,NA,NA,3374,"L-06-10",NA
"4083","Sk_Fraser",2001,"Little Horsefly River","Quesnel - Summer",9776,9776,NA,NA,46903,"L-06-10",NA
"4084","Sk_Fraser",2001,"Logger Landing","Quesnel - Summer",117,117,NA,NA,3375,"L-06-10",NA
"4085","Sk_Fraser",2001,"Long Cr. - Shore","Quesnel - Summer",5920,5920,NA,NA,3376,"L-06-10",NA
"4086","Sk_Fraser",2001,"Long Creek","Quesnel - Summer",1204,1204,NA,NA,45058,"L-06-10",NA
"4087","Sk_Fraser",2001,"Lynx Cr. - Shore","Quesnel - Summer",940,940,NA,NA,3355,"L-06-10",NA
"4088","Sk_Fraser",2001,"Lynx Creek","Quesnel - Summer",1890,1890,NA,NA,45069,"L-06-10",NA
"4089","Sk_Fraser",2001,"Marten Cr. - Shore","Quesnel - Summer",963,963,NA,NA,3377,"L-06-10",NA
"4090","Sk_Fraser",2001,"Marten Creek","Quesnel - Summer",178,178,NA,NA,45059,"L-06-10",NA
"4091","Sk_Fraser",2001,"McKinley Creek, lower","Quesnel - Summer",257203,257203,NA,NA,45043,"L-06-10",NA
"4092","Sk_Fraser",2001,"McKinley Creek, upper","Quesnel - Summer",10224,10224,NA,NA,45098,"L-06-10",NA
"4093","Sk_Fraser",2001,"Mitchell River","Quesnel - Summer",920325,920325,NA,NA,46913,"L-06-10",NA
"4094","Sk_Fraser",2001,"Moffat Creek","Quesnel - Summer",3159,3159,NA,NA,45042,"L-06-10",NA
"4095","Sk_Fraser",2001,"North Arm - shore, Bowling to Goose Pt.","Quesnel - Summer",171,171,NA,NA,3382,"L-06-10",NA
"4096","Sk_Fraser",2001,"North Arm - shore, Roaring to Deception Pt.","Quesnel - Summer",353,353,NA,NA,3383,"L-06-10",NA
"4097","Sk_Fraser",2001,"North Arm - unnamed cove","Quesnel - Summer",7184,7184,NA,NA,3386,"L-06-10",NA
"4098","Sk_Fraser",2001,"Opa Beach","Quesnel - Summer",108,108,NA,NA,3378,"L-06-10",NA
"4099","Sk_Fraser",2001,"Penfold Camp Shore","Quesnel - Summer",270,270,NA,NA,3379,"L-06-10",NA
"4100","Sk_Fraser",2001,"Penfold Creek","Quesnel - Summer",50305,50305,NA,NA,45060,"L-06-10",NA
"4101","Sk_Fraser",2001,"Peninsula Bay","Quesnel - Summer",468,468,NA,NA,3358,"L-06-10",NA
"4102","Sk_Fraser",2001,"Quartz Point","Quesnel - Summer",70,70,NA,NA,3356,"L-06-10",NA
"4103","Sk_Fraser",2001,"Roaring Point","Quesnel - Summer",508,508,NA,NA,3380,"L-06-10",NA
"4104","Sk_Fraser",2001,"Roaring R. - Shore","Quesnel - Summer",7632,7632,NA,NA,3381,"L-06-10",NA
"4105","Sk_Fraser",2001,"Roaring River","Quesnel - Summer",11477,11477,NA,NA,45063,"L-06-10",NA
"4106","Sk_Fraser",2001,"Rock Slide","Quesnel - Summer",126,126,NA,NA,3357,"L-06-10",NA
"4107","Sk_Fraser",2001,"Service Creek","Quesnel - Summer",223,223,NA,NA,3081,"L-06-10",NA
"4108","Sk_Fraser",2001,"Slate Bay","Quesnel - Summer",252,252,NA,NA,3359,"L-06-10",NA
"4109","Sk_Fraser",2001,"Slate Bay, 1 km east","Quesnel - Summer",1022,1022,NA,NA,3360,"L-06-10",NA
"4110","Sk_Fraser",2001,"Spusks Creek","Quesnel - Summer",3242,3242,NA,NA,3082,"L-06-10",NA
"4111","Sk_Fraser",2001,"Sue Creek","Quesnel - Summer",49,49,NA,NA,3083,"L-06-10",NA
"4112","Sk_Fraser",2001,"Summit Creek","Quesnel - Summer",11963,11963,NA,NA,45074,"L-06-10",NA
"4113","Sk_Fraser",2001,"Taku Creek","Quesnel - Summer",434,434,NA,NA,3084,"L-06-10",NA
"4114","Sk_Fraser",2001,"Tasse Creek","Quesnel - Summer",740,740,NA,NA,3086,"L-06-10",NA
"4115","Sk_Fraser",2001,"Tasse Creek - shore","Quesnel - Summer",135,135,NA,NA,3387,"L-06-10",NA
"4116","Sk_Fraser",2001,"Trickle Creek","Quesnel - Summer",68,68,NA,NA,3087,"L-06-10",NA
"4117","Sk_Fraser",2001,"Wasko Creek","Quesnel - Summer",72826,72826,NA,NA,45065,"L-06-10",NA
"4118","Sk_Fraser",2001,"Wasko Creek - shore","Quesnel - Summer",180,180,NA,NA,3384,"L-06-10",NA
"4119","Sk_Fraser",2001,"Wasko Creek - Upper","Quesnel - Summer",677,677,NA,NA,3263,"L-06-10",NA
"4120","Sk_Fraser",2001,"Watt Cr. - Shore","Quesnel - Summer",4667,4667,NA,NA,3385,"L-06-10",NA
"4121","Sk_Fraser",2001,"Watt Creek","Quesnel - Summer",6446,6446,NA,NA,45062,"L-06-10",NA
"4122","Sk_Fraser",2001,"Whiffle Creek","Quesnel - Summer",745,745,NA,NA,3088,"L-06-10",NA
