"","CU_name","Return.Year","TribDeme","Estimate"
"7482","South Thompson",1991,"Tappen Cr",11
"7483","South Thompson",1991,"Teto Cr",NA
"7484","South Thompson",1991,"Trinity Cr",19
"7485","South Thompson",1991,"Tsikwustum Cr",NA
"7486","South Thompson",1991,"Tsuius Cr",NA
"7487","South Thompson",1991,"Wap Cr",140
"7488","South Thompson",1991,"Wright Cr",3
"7489","South Thompson",1991,"Yard Cr",4
"7490","South Thompson",1992,"Adams R (lwr)",465
"7491","South Thompson",1992,"Adams R (upr)",1112
"7492","South Thompson",1992,"Anstey R",149
"7493","South Thompson",1992,"Ashton Cr",NA
"7494","South Thompson",1992,"Bessette Cr",186
"7495","South Thompson",1992,"Blurton Cr",93
"7496","South Thompson",1992,"Bolean Cr",NA
"7497","South Thompson",1992,"Brash Cr",NA
"7498","South Thompson",1992,"Burton Cr",NA
"7499","South Thompson",1992,"Canoe Cr",37
"7500","South Thompson",1992,"Cayenne Cr",103
"7501","South Thompson",1992,"Celista Cr",13
"7502","South Thompson",1992,"Cooke Cr",NA
"7503","South Thompson",1992,"Crazy Cr",3
"7504","South Thompson",1992,"Creighton Cr",279
"7505","South Thompson",1992,"Danforth Cr (Kingfisher Cr)",84
"7506","South Thompson",1992,"Dudgeon Cr",NA
"7507","South Thompson",1992,"Duteau Cr",931
"7508","South Thompson",1992,"Eagle R",3617
"7509","South Thompson",1992,"Fortune Cr",1
"7510","South Thompson",1992,"Gold Cr ",NA
"7511","South Thompson",1992,"Gollen Cr",NA
"7512","South Thompson",1992,"Harbour Cr",221
"7513","South Thompson",1992,"Harris Cr",372
"7514","South Thompson",1992,"Hemlock Cr",NA
"7515","South Thompson",1992,"Hiuihill Cr",16
"7516","South Thompson",1992,"Hlina Cr",NA
"7517","South Thompson",1992,"Hunakwa Cr",223
"7518","South Thompson",1992,"Ireland Cr",56
"7519","South Thompson",1992,"Johnson Cr",93
"7520","South Thompson",1992,"Kingfisher Cr",NA
"7521","South Thompson",1992,"Little R",NA
"7522","South Thompson",1992,"Little Shuswap L",NA
"7523","South Thompson",1992,"Loftus Cr",NA
"7524","South Thompson",1992,"McNomee Cr",134
"7525","South Thompson",1992,"Momich R",77
"7526","South Thompson",1992,"Nikwikwaia Cr",9
"7527","South Thompson",1992,"Noisy Cr",15
"7528","South Thompson",1992,"Oliver Cr",NA
"7529","South Thompson",1992,"Onyx Cr",37
"7530","South Thompson",1992,"Owlhead Cr",4
"7531","South Thompson",1992,"Palmer Cr",NA
"7532","South Thompson",1992,"Perry R",29
"7533","South Thompson",1992,"Ross Cr",NA
"7534","South Thompson",1992,"S Thompson R",NA
"7535","South Thompson",1992,"Salmon R",2374
"7536","South Thompson",1992,"Scotch Cr",93
"7537","South Thompson",1992,"Senn Cr",315
"7538","South Thompson",1992,"Seymour R",82
"7539","South Thompson",1992,"Shuswap R (lwr)",465
"7540","South Thompson",1992,"Shuswap R (mid)",1489
"7541","South Thompson",1992,"Sinmax Cr",112
"7542","South Thompson",1992,"South Pass Cr",57
"7543","South Thompson",1992,"Sunset Cr",NA
"7544","South Thompson",1992,"Tappen Cr",28
"7545","South Thompson",1992,"Teto Cr",NA
"7546","South Thompson",1992,"Trinity Cr",93
"7547","South Thompson",1992,"Tsikwustum Cr",NA
"7548","South Thompson",1992,"Tsuius Cr",NA
"7549","South Thompson",1992,"Wap Cr",558
"7550","South Thompson",1992,"Wright Cr",8
"7551","South Thompson",1992,"Yard Cr",11
"7552","South Thompson",1993,"Adams R (lwr)",37
"7553","South Thompson",1993,"Adams R (upr)",220
"7554","South Thompson",1993,"Anstey R",14
"7555","South Thompson",1993,"Ashton Cr",NA
"7556","South Thompson",1993,"Bessette Cr",38
"7557","South Thompson",1993,"Blurton Cr",56
"7558","South Thompson",1993,"Bolean Cr",22
"7559","South Thompson",1993,"Brash Cr",NA
"7560","South Thompson",1993,"Burton Cr",NA
"7561","South Thompson",1993,"Canoe Cr",47
"7562","South Thompson",1993,"Cayenne Cr",20
"7563","South Thompson",1993,"Celista Cr",3
"7564","South Thompson",1993,"Cooke Cr",NA
"7565","South Thompson",1993,"Crazy Cr",1
"7566","South Thompson",1993,"Creighton Cr",22
"7567","South Thompson",1993,"Danforth Cr (Kingfisher Cr)",112
"7568","South Thompson",1993,"Dudgeon Cr",NA
"7569","South Thompson",1993,"Duteau Cr",22
"7570","South Thompson",1993,"Eagle R",908
"7571","South Thompson",1993,"Fortune Cr",NA
"7572","South Thompson",1993,"Gold Cr ",NA
"7573","South Thompson",1993,"Gollen Cr",NA
"7574","South Thompson",1993,"Harbour Cr",44
"7575","South Thompson",1993,"Harris Cr",37
"7576","South Thompson",1993,"Hemlock Cr",NA
"7577","South Thompson",1993,"Hiuihill Cr",3
"7578","South Thompson",1993,"Hlina Cr",NA
"7579","South Thompson",1993,"Hunakwa Cr",28
"7580","South Thompson",1993,"Ireland Cr",12
"7581","South Thompson",1993,"Johnson Cr",45
"7582","South Thompson",1993,"Kingfisher Cr",NA
"7583","South Thompson",1993,"Little R",NA
"7584","South Thompson",1993,"Little Shuswap L",NA
"7585","South Thompson",1993,"Loftus Cr",NA
"7586","South Thompson",1993,"McNomee Cr",27
"7587","South Thompson",1993,"Momich R",15
"7588","South Thompson",1993,"Nikwikwaia Cr",2
"7589","South Thompson",1993,"Noisy Cr",3
"7590","South Thompson",1993,"Oliver Cr",NA
"7591","South Thompson",1993,"Onyx Cr",6
"7592","South Thompson",1993,"Owlhead Cr",1
"7593","South Thompson",1993,"Palmer Cr",NA
"7594","South Thompson",1993,"Perry R",6
"7595","South Thompson",1993,"Ross Cr",NA
"7596","South Thompson",1993,"S Thompson R",NA
"7597","South Thompson",1993,"Salmon R",488
"7598","South Thompson",1993,"Scotch Cr",19
"7599","South Thompson",1993,"Senn Cr",62
"7600","South Thompson",1993,"Seymour R",16
"7601","South Thompson",1993,"Shuswap R (lwr)",37
"7602","South Thompson",1993,"Shuswap R (mid)",37
"7603","South Thompson",1993,"Sinmax Cr",22
"7604","South Thompson",1993,"South Pass Cr",11
"7605","South Thompson",1993,"Sunset Cr",NA
"7606","South Thompson",1993,"Tappen Cr",6
"7607","South Thompson",1993,"Teto Cr",NA
"7608","South Thompson",1993,"Trinity Cr",11
"7609","South Thompson",1993,"Tsikwustum Cr",NA
"7610","South Thompson",1993,"Tsuius Cr",0
"7611","South Thompson",1993,"Wap Cr",134
"7612","South Thompson",1993,"Wright Cr",2
"7613","South Thompson",1993,"Yard Cr",2
"7614","South Thompson",1994,"Adams R (lwr)",130
"7615","South Thompson",1994,"Adams R (upr)",389
"7616","South Thompson",1994,"Anstey R",25
"7617","South Thompson",1994,"Ashton Cr",NA
"7618","South Thompson",1994,"Bessette Cr",186
"7619","South Thompson",1994,"Blurton Cr",15
"7620","South Thompson",1994,"Bolean Cr",NA
"7621","South Thompson",1994,"Brash Cr",NA
"7622","South Thompson",1994,"Burton Cr",NA
"7623","South Thompson",1994,"Canoe Cr",11
"7624","South Thompson",1994,"Cayenne Cr",36
"7625","South Thompson",1994,"Celista Cr",5
"7626","South Thompson",1994,"Cooke Cr",NA
"7627","South Thompson",1994,"Crazy Cr",1
"7628","South Thompson",1994,"Creighton Cr",54
"7629","South Thompson",1994,"Danforth Cr (Kingfisher Cr)",60
"7630","South Thompson",1994,"Dudgeon Cr",NA
"7631","South Thompson",1994,"Duteau Cr",269
"7632","South Thompson",1994,"Eagle R",1771
"7633","South Thompson",1994,"Fortune Cr",1
"7634","South Thompson",1994,"Gold Cr ",NA
"7635","South Thompson",1994,"Gollen Cr",NA
"7636","South Thompson",1994,"Harbour Cr",78
"7637","South Thompson",1994,"Harris Cr",88
"7638","South Thompson",1994,"Hemlock Cr",NA
"7639","South Thompson",1994,"Hiuihill Cr",5
"7640","South Thompson",1994,"Hlina Cr",NA
"7641","South Thompson",1994,"Hunakwa Cr",50
"7642","South Thompson",1994,"Ireland Cr",21
"7643","South Thompson",1994,"Johnson Cr",11
"7644","South Thompson",1994,"Kingfisher Cr",NA
"7645","South Thompson",1994,"Little R",NA
"7646","South Thompson",1994,"Little Shuswap L",NA
"7647","South Thompson",1994,"Loftus Cr",NA
"7648","South Thompson",1994,"McNomee Cr",47
"7649","South Thompson",1994,"Momich R",27
"7650","South Thompson",1994,"Nikwikwaia Cr",3
"7651","South Thompson",1994,"Noisy Cr",5
"7652","South Thompson",1994,"Oliver Cr",NA
"7653","South Thompson",1994,"Onyx Cr",11
"7654","South Thompson",1994,"Owlhead Cr",1
"7655","South Thompson",1994,"Palmer Cr",NA
"7656","South Thompson",1994,"Perry R",10
"7657","South Thompson",1994,"Ross Cr",NA
"7658","South Thompson",1994,"S Thompson R",NA
"7659","South Thompson",1994,"Salmon R",410
"7660","South Thompson",1994,"Scotch Cr",19
"7661","South Thompson",1994,"Senn Cr",110
"7662","South Thompson",1994,"Seymour R",29
"7663","South Thompson",1994,"Shuswap R (lwr)",186
"7664","South Thompson",1994,"Shuswap R (mid)",558
"7665","South Thompson",1994,"Sinmax Cr",39
"7666","South Thompson",1994,"South Pass Cr",20
"7667","South Thompson",1994,"Sunset Cr",NA
"7668","South Thompson",1994,"Tappen Cr",11
"7669","South Thompson",1994,"Teto Cr",NA
"7670","South Thompson",1994,"Trinity Cr",18
"7671","South Thompson",1994,"Tsikwustum Cr",NA
"7672","South Thompson",1994,"Tsuius Cr",1
"7673","South Thompson",1994,"Wap Cr",335
"7674","South Thompson",1994,"Wright Cr",3
"7675","South Thompson",1994,"Yard Cr",4
"7676","South Thompson",1995,"Adams R (lwr)",140
"7677","South Thompson",1995,"Adams R (upr)",336
"7678","South Thompson",1995,"Anstey R",22
"7679","South Thompson",1995,"Ashton Cr",NA
"7680","South Thompson",1995,"Bessette Cr",279
"7681","South Thompson",1995,"Blurton Cr",19
"7682","South Thompson",1995,"Bolean Cr",37
"7683","South Thompson",1995,"Brash Cr",NA
"7684","South Thompson",1995,"Burton Cr",NA
"7685","South Thompson",1995,"Canoe Cr",19
"7686","South Thompson",1995,"Cayenne Cr",31
"7687","South Thompson",1995,"Celista Cr",4
"7688","South Thompson",1995,"Cooke Cr",NA
"7689","South Thompson",1995,"Crazy Cr",1
"7690","South Thompson",1995,"Creighton Cr",93
"7691","South Thompson",1995,"Danforth Cr (Kingfisher Cr)",47
"7692","South Thompson",1995,"Dudgeon Cr",NA
"7693","South Thompson",1995,"Duteau Cr",372
"7694","South Thompson",1995,"Eagle R",954
"7695","South Thompson",1995,"Fortune Cr",1
"7696","South Thompson",1995,"Gold Cr ",NA
"7697","South Thompson",1995,"Gollen Cr",NA
"7698","South Thompson",1995,"Harbour Cr",67
"7699","South Thompson",1995,"Harris Cr",140
"7700","South Thompson",1995,"Hemlock Cr",NA
"7701","South Thompson",1995,"Hiuihill Cr",5
"7702","South Thompson",1995,"Hlina Cr",NA
"7703","South Thompson",1995,"Hunakwa Cr",112
"7704","South Thompson",1995,"Ireland Cr",47
"7705","South Thompson",1995,"Johnson Cr",47
"7706","South Thompson",1995,"Kingfisher Cr",NA
"7707","South Thompson",1995,"Little R",NA
"7708","South Thompson",1995,"Little Shuswap L",NA
"7709","South Thompson",1995,"Loftus Cr",NA
"7710","South Thompson",1995,"McNomee Cr",41
"7711","South Thompson",1995,"Momich R",23
"7712","South Thompson",1995,"Nikwikwaia Cr",3
"7713","South Thompson",1995,"Noisy Cr",4
"7714","South Thompson",1995,"Oliver Cr",NA
"7715","South Thompson",1995,"Onyx Cr",9
"7716","South Thompson",1995,"Owlhead Cr",1
"7717","South Thompson",1995,"Palmer Cr",NA
"7718","South Thompson",1995,"Perry R",9
"7719","South Thompson",1995,"Ross Cr",NA
"7720","South Thompson",1995,"S Thompson R",NA
"7721","South Thompson",1995,"Salmon R",896
"7722","South Thompson",1995,"Scotch Cr",37
"7723","South Thompson",1995,"Senn Cr",95
"7724","South Thompson",1995,"Seymour R",25
"7725","South Thompson",1995,"Shuswap R (lwr)",47
"7726","South Thompson",1995,"Shuswap R (mid)",93
"7727","South Thompson",1995,"Sinmax Cr",34
"7728","South Thompson",1995,"South Pass Cr",17
"7729","South Thompson",1995,"Sunset Cr",NA
"7730","South Thompson",1995,"Tappen Cr",19
"7731","South Thompson",1995,"Teto Cr",NA
"7732","South Thompson",1995,"Trinity Cr",15
"7733","South Thompson",1995,"Tsikwustum Cr",NA
"7734","South Thompson",1995,"Tsuius Cr",0
"7735","South Thompson",1995,"Wap Cr",93
"7736","South Thompson",1995,"Wright Cr",2
"7737","South Thompson",1995,"Yard Cr",3
"7738","South Thompson",1996,"Adams R (lwr)",30
"7739","South Thompson",1996,"Adams R (upr)",223
"7740","South Thompson",1996,"Anstey R",7
"7741","South Thompson",1996,"Ashton Cr",NA
"7742","South Thompson",1996,"Bessette Cr",19
"7743","South Thompson",1996,"Blurton Cr",6
"7744","South Thompson",1996,"Bolean Cr",NA
"7745","South Thompson",1996,"Brash Cr",NA
"7746","South Thompson",1996,"Burton Cr",NA
"7747","South Thompson",1996,"Canoe Cr",10
"7748","South Thompson",1996,"Cayenne Cr",10
"7749","South Thompson",1996,"Celista Cr",1
"7750","South Thompson",1996,"Cooke Cr",NA
"7751","South Thompson",1996,"Crazy Cr",0
"7752","South Thompson",1996,"Creighton Cr",16
"7753","South Thompson",1996,"Danforth Cr (Kingfisher Cr)",21
"7754","South Thompson",1996,"Dudgeon Cr",NA
"7755","South Thompson",1996,"Duteau Cr",56
"7756","South Thompson",1996,"Eagle R",303
"7757","South Thompson",1996,"Fortune Cr",0
"7758","South Thompson",1996,"Gold Cr ",NA
"7759","South Thompson",1996,"Gollen Cr",NA
"7760","South Thompson",1996,"Harbour Cr",22
"7761","South Thompson",1996,"Harris Cr",26
"7762","South Thompson",1996,"Hemlock Cr",NA
"7763","South Thompson",1996,"Hiuihill Cr",2
"7764","South Thompson",1996,"Hlina Cr",NA
"7765","South Thompson",1996,"Hunakwa Cr",4
"7766","South Thompson",1996,"Ireland Cr",2
"7767","South Thompson",1996,"Johnson Cr",15
"7768","South Thompson",1996,"Kingfisher Cr",NA
"7769","South Thompson",1996,"Little R",NA
"7770","South Thompson",1996,"Little Shuswap L",NA
"7771","South Thompson",1996,"Loftus Cr",NA
"7772","South Thompson",1996,"McNomee Cr",14
"7773","South Thompson",1996,"Momich R",8
"7774","South Thompson",1996,"Nikwikwaia Cr",1
"7775","South Thompson",1996,"Noisy Cr",2
"7776","South Thompson",1996,"Oliver Cr",NA
"7777","South Thompson",1996,"Onyx Cr",3
"7778","South Thompson",1996,"Owlhead Cr",0
"7779","South Thompson",1996,"Palmer Cr",NA
"7780","South Thompson",1996,"Perry R",3
"7781","South Thompson",1996,"Ross Cr",NA
"7782","South Thompson",1996,"S Thompson R",NA
"7783","South Thompson",1996,"Salmon R",126
"7784","South Thompson",1996,"Scotch Cr",30
"7785","South Thompson",1996,"Senn Cr",32
"7786","South Thompson",1996,"Seymour R",8
"7787","South Thompson",1996,"Shuswap R (lwr)",76
"7788","South Thompson",1996,"Shuswap R (mid)",223
"7789","South Thompson",1996,"Sinmax Cr",11
"7790","South Thompson",1996,"South Pass Cr",6
"7791","South Thompson",1996,"Sunset Cr",NA
"7792","South Thompson",1996,"Tappen Cr",3
"7793","South Thompson",1996,"Teto Cr",NA
"7794","South Thompson",1996,"Trinity Cr",15
"7795","South Thompson",1996,"Tsikwustum Cr",NA
"7796","South Thompson",1996,"Tsuius Cr",0
"7797","South Thompson",1996,"Wap Cr",69
"7798","South Thompson",1996,"Wright Cr",1
"7799","South Thompson",1996,"Yard Cr",1
"7800","South Thompson",1997,"Adams R (lwr)",74
"7801","South Thompson",1997,"Adams R (upr)",195
"7802","South Thompson",1997,"Anstey R",8
"7803","South Thompson",1997,"Ashton Cr",NA
"7804","South Thompson",1997,"Bessette Cr",21
"7805","South Thompson",1997,"Blurton Cr",7
"7806","South Thompson",1997,"Bolean Cr",15
"7807","South Thompson",1997,"Brash Cr",NA
"7808","South Thompson",1997,"Burton Cr",NA
"7809","South Thompson",1997,"Canoe Cr",19
"7810","South Thompson",1997,"Cayenne Cr",11
"7811","South Thompson",1997,"Celista Cr",1
"7812","South Thompson",1997,"Cooke Cr",NA
"7813","South Thompson",1997,"Crazy Cr",0
"7814","South Thompson",1997,"Creighton Cr",9
"7815","South Thompson",1997,"Danforth Cr (Kingfisher Cr)",93
"7816","South Thompson",1997,"Dudgeon Cr",NA
"7817","South Thompson",1997,"Duteau Cr",85
"7818","South Thompson",1997,"Eagle R",179
"7819","South Thompson",1997,"Fortune Cr",0
"7820","South Thompson",1997,"Gold Cr ",NA
"7821","South Thompson",1997,"Gollen Cr",NA
"7822","South Thompson",1997,"Harbour Cr",24
"7823","South Thompson",1997,"Harris Cr",28
"7824","South Thompson",1997,"Hemlock Cr",NA
"7825","South Thompson",1997,"Hiuihill Cr",2
"7826","South Thompson",1997,"Hlina Cr",NA
"7827","South Thompson",1997,"Hunakwa Cr",37
"7828","South Thompson",1997,"Ireland Cr",4
"7829","South Thompson",1997,"Johnson Cr",28
"7830","South Thompson",1997,"Kingfisher Cr",NA
"7831","South Thompson",1997,"Little R",NA
"7832","South Thompson",1997,"Little Shuswap L",NA
"7833","South Thompson",1997,"Loftus Cr",NA
"7834","South Thompson",1997,"McNomee Cr",15
"7835","South Thompson",1997,"Momich R",9
"7836","South Thompson",1997,"Nikwikwaia Cr",1
"7837","South Thompson",1997,"Noisy Cr",2
"7838","South Thompson",1997,"Oliver Cr",NA
"7839","South Thompson",1997,"Onyx Cr",3
"7840","South Thompson",1997,"Owlhead Cr",0
"7841","South Thompson",1997,"Palmer Cr",NA
"7842","South Thompson",1997,"Perry R",3
"7843","South Thompson",1997,"Ross Cr",NA
"7844","South Thompson",1997,"S Thompson R",NA
"7845","South Thompson",1997,"Salmon R",41
"7846","South Thompson",1997,"Scotch Cr",4
"7847","South Thompson",1997,"Senn Cr",35
"7848","South Thompson",1997,"Seymour R",9
"7849","South Thompson",1997,"Shuswap R (lwr)",82
"7850","South Thompson",1997,"Shuswap R (mid)",372
"7851","South Thompson",1997,"Sinmax Cr",12
"7852","South Thompson",1997,"South Pass Cr",6
"7853","South Thompson",1997,"Sunset Cr",NA
"7854","South Thompson",1997,"Tappen Cr",3
"7855","South Thompson",1997,"Teto Cr",NA
"7856","South Thompson",1997,"Trinity Cr",6
"7857","South Thompson",1997,"Tsikwustum Cr",NA
"7858","South Thompson",1997,"Tsuius Cr",0
"7859","South Thompson",1997,"Wap Cr",65
"7860","South Thompson",1997,"Wright Cr",1
"7861","South Thompson",1997,"Yard Cr",1
"7862","South Thompson",1998,"Adams R (lwr)",159
"7863","South Thompson",1998,"Adams R (upr)",345
"7864","South Thompson",1998,"Anstey R",6
"7865","South Thompson",1998,"Ashton Cr",NA
"7866","South Thompson",1998,"Bessette Cr",167
"7867","South Thompson",1998,"Blurton Cr",2
"7868","South Thompson",1998,"Bolean Cr",0
"7869","South Thompson",1998,"Brash Cr",NA
"7870","South Thompson",1998,"Burton Cr",NA
"7871","South Thompson",1998,"Canoe Cr",15
"7872","South Thompson",1998,"Cayenne Cr",7
"7873","South Thompson",1998,"Celista Cr",5
"7874","South Thompson",1998,"Cooke Cr",NA
"7875","South Thompson",1998,"Crazy Cr",1
"7876","South Thompson",1998,"Creighton Cr",33
"7877","South Thompson",1998,"Danforth Cr (Kingfisher Cr)",39
"7878","South Thompson",1998,"Dudgeon Cr",NA
"7879","South Thompson",1998,"Duteau Cr",41
"7880","South Thompson",1998,"Eagle R",2692
"7881","South Thompson",1998,"Fortune Cr",0
"7882","South Thompson",1998,"Gold Cr ",NA
"7883","South Thompson",1998,"Gollen Cr",NA
"7884","South Thompson",1998,"Harbour Cr",84
"7885","South Thompson",1998,"Harris Cr",20
"7886","South Thompson",1998,"Hemlock Cr",NA
"7887","South Thompson",1998,"Hiuihill Cr",1
"7888","South Thompson",1998,"Hlina Cr",NA
"7889","South Thompson",1998,"Hunakwa Cr",117
"7890","South Thompson",1998,"Ireland Cr",20
"7891","South Thompson",1998,"Johnson Cr",2
"7892","South Thompson",1998,"Kingfisher Cr",NA
"7893","South Thompson",1998,"Little R",NA
"7894","South Thompson",1998,"Little Shuswap L",NA
"7895","South Thompson",1998,"Loftus Cr",NA
"7896","South Thompson",1998,"McNomee Cr",51
"7897","South Thompson",1998,"Momich R",115
"7898","South Thompson",1998,"Nikwikwaia Cr",3
"7899","South Thompson",1998,"Noisy Cr",1
"7900","South Thompson",1998,"Oliver Cr",NA
"7901","South Thompson",1998,"Onyx Cr",1
"7902","South Thompson",1998,"Owlhead Cr",24
"7903","South Thompson",1998,"Palmer Cr",0
"7904","South Thompson",1998,"Perry R",11
"7905","South Thompson",1998,"Ross Cr",NA
"7906","South Thompson",1998,"S Thompson R",NA
"7907","South Thompson",1998,"Salmon R",80
"7908","South Thompson",1998,"Scotch Cr",19
"7909","South Thompson",1998,"Senn Cr",119
"7910","South Thompson",1998,"Seymour R",30
"7911","South Thompson",1998,"Shuswap R (lwr)",612
"7912","South Thompson",1998,"Shuswap R (mid)",365
"7913","South Thompson",1998,"Sinmax Cr",9
"7914","South Thompson",1998,"South Pass Cr",9
"7915","South Thompson",1998,"Sunset Cr",NA
"7916","South Thompson",1998,"Tappen Cr",3
"7917","South Thompson",1998,"Teto Cr",NA
"7918","South Thompson",1998,"Trinity Cr",6
"7919","South Thompson",1998,"Tsikwustum Cr",NA
"7920","South Thompson",1998,"Tsuius Cr",0
"7921","South Thompson",1998,"Wap Cr",93
"7922","South Thompson",1998,"Wright Cr",3
"7923","South Thompson",1998,"Yard Cr",4
"7924","South Thompson",1999,"Adams R (lwr)",96
"7925","South Thompson",1999,"Adams R (upr)",100
"7926","South Thompson",1999,"Anstey R",2
"7927","South Thompson",1999,"Ashton Cr",0
"7928","South Thompson",1999,"Bessette Cr",39
"7929","South Thompson",1999,"Blurton Cr",6
"7930","South Thompson",1999,"Bolean Cr",0
"7931","South Thompson",1999,"Brash Cr",0
"7932","South Thompson",1999,"Burton Cr",NA
"7933","South Thompson",1999,"Canoe Cr",12
"7934","South Thompson",1999,"Cayenne Cr",5
"7935","South Thompson",1999,"Celista Cr",4
"7936","South Thompson",1999,"Cooke Cr",0
"7937","South Thompson",1999,"Crazy Cr",1
"7938","South Thompson",1999,"Creighton Cr",22
"7939","South Thompson",1999,"Danforth Cr (Kingfisher Cr)",6
"7940","South Thompson",1999,"Dudgeon Cr",NA
"7941","South Thompson",1999,"Duteau Cr",54
"7942","South Thompson",1999,"Eagle R",1908
"7943","South Thompson",1999,"Fortune Cr",6
"7944","South Thompson",1999,"Gold Cr ",NA
"7945","South Thompson",1999,"Gollen Cr",NA
"7946","South Thompson",1999,"Harbour Cr",68
"7947","South Thompson",1999,"Harris Cr",2
"7948","South Thompson",1999,"Hemlock Cr",NA
"7949","South Thompson",1999,"Hiuihill Cr",4
"7950","South Thompson",1999,"Hlina Cr",NA
"7951","South Thompson",1999,"Hunakwa Cr",23
"7952","South Thompson",1999,"Ireland Cr",9
"7953","South Thompson",1999,"Johnson Cr",4
"7954","South Thompson",1999,"Kingfisher Cr",NA
"7955","South Thompson",1999,"Little R",NA
"7956","South Thompson",1999,"Little Shuswap L",NA
"7957","South Thompson",1999,"Loftus Cr",NA
"7958","South Thompson",1999,"McNomee Cr",30
"7959","South Thompson",1999,"Momich R",41
"7960","South Thompson",1999,"Nikwikwaia Cr",3
"7961","South Thompson",1999,"Noisy Cr",1
"7962","South Thompson",1999,"Oliver Cr",NA
"7963","South Thompson",1999,"Onyx Cr",1
"7964","South Thompson",1999,"Owlhead Cr",1
"7965","South Thompson",1999,"Palmer Cr",0
"7966","South Thompson",1999,"Perry R",9
"7967","South Thompson",1999,"Ross Cr",NA
"7968","South Thompson",1999,"S Thompson R",NA
"7969","South Thompson",1999,"Salmon R",83
"7970","South Thompson",1999,"Scotch Cr",15
"7971","South Thompson",1999,"Senn Cr",96
"7972","South Thompson",1999,"Seymour R",24
"7973","South Thompson",1999,"Shuswap R (lwr)",208
"7974","South Thompson",1999,"Shuswap R (mid)",168
"7975","South Thompson",1999,"Sinmax Cr",8
"7976","South Thompson",1999,"South Pass Cr",7
"7977","South Thompson",1999,"Sunset Cr",NA
"7978","South Thompson",1999,"Tappen Cr",3
"7979","South Thompson",1999,"Teto Cr",NA
"7980","South Thompson",1999,"Trinity Cr",9
"7981","South Thompson",1999,"Tsikwustum Cr",NA
"7982","South Thompson",1999,"Tsuius Cr",0
"7983","South Thompson",1999,"Wap Cr",156
"7984","South Thompson",1999,"Wright Cr",2
"7985","South Thompson",1999,"Yard Cr",3
"7986","South Thompson",2000,"Adams R (lwr)",48
"7987","South Thompson",2000,"Adams R (upr)",128
"7988","South Thompson",2000,"Anstey R",22
"7989","South Thompson",2000,"Ashton Cr",NA
"7990","South Thompson",2000,"Bessette Cr",21
"7991","South Thompson",2000,"Blurton Cr",0
"7992","South Thompson",2000,"Bolean Cr",0
"7993","South Thompson",2000,"Brash Cr",NA
"7994","South Thompson",2000,"Burton Cr",NA
"7995","South Thompson",2000,"Canoe Cr",7
"7996","South Thompson",2000,"Cayenne Cr",3
"7997","South Thompson",2000,"Celista Cr",3
"7998","South Thompson",2000,"Cooke Cr",NA
"7999","South Thompson",2000,"Crazy Cr",1
"8000","South Thompson",2000,"Creighton Cr",1
"8001","South Thompson",2000,"Danforth Cr (Kingfisher Cr)",12
"8002","South Thompson",2000,"Dudgeon Cr",NA
"8003","South Thompson",2000,"Duteau Cr",14
"8004","South Thompson",2000,"Eagle R",1739
"8005","South Thompson",2000,"Fortune Cr",0
"8006","South Thompson",2000,"Gold Cr ",NA
"8007","South Thompson",2000,"Gollen Cr",NA
"8008","South Thompson",2000,"Harbour Cr",42
"8009","South Thompson",2000,"Harris Cr",16
"8010","South Thompson",2000,"Hemlock Cr",NA
"8011","South Thompson",2000,"Hiuihill Cr",3
"8012","South Thompson",2000,"Hlina Cr",NA
"8013","South Thompson",2000,"Hunakwa Cr",20
"8014","South Thompson",2000,"Ireland Cr",2
"8015","South Thompson",2000,"Johnson Cr",3
"8016","South Thompson",2000,"Kingfisher Cr",NA
"8017","South Thompson",2000,"Little R",NA
"8018","South Thompson",2000,"Little Shuswap L",NA
"8019","South Thompson",2000,"Loftus Cr",NA
"8020","South Thompson",2000,"McNomee Cr",26
"8021","South Thompson",2000,"Momich R",15
"8022","South Thompson",2000,"Nikwikwaia Cr",2
"8023","South Thompson",2000,"Noisy Cr",0
"8024","South Thompson",2000,"Oliver Cr",NA
"8025","South Thompson",2000,"Onyx Cr",1
"8026","South Thompson",2000,"Owlhead Cr",0
"8027","South Thompson",2000,"Palmer Cr",NA
"8028","South Thompson",2000,"Perry R",6
"8029","South Thompson",2000,"Ross Cr",NA
"8030","South Thompson",2000,"S Thompson R",NA
"8031","South Thompson",2000,"Salmon R",58
"8032","South Thompson",2000,"Scotch Cr",10
"8033","South Thompson",2000,"Senn Cr",60
"8034","South Thompson",2000,"Seymour R",15
"8035","South Thompson",2000,"Shuswap R (lwr)",152
"8036","South Thompson",2000,"Shuswap R (mid)",450
"8037","South Thompson",2000,"Sinmax Cr",99
"8038","South Thompson",2000,"South Pass Cr",4
"8039","South Thompson",2000,"Sunset Cr",NA
"8040","South Thompson",2000,"Tappen Cr",2
"8041","South Thompson",2000,"Teto Cr",NA
"8042","South Thompson",2000,"Trinity Cr",2
"8043","South Thompson",2000,"Tsikwustum Cr",NA
"8044","South Thompson",2000,"Tsuius Cr",2
"8045","South Thompson",2000,"Wap Cr",364
"8046","South Thompson",2000,"Wright Cr",2
"8047","South Thompson",2000,"Yard Cr",2
"8048","South Thompson",2001,"Adams R (lwr)",129
"8049","South Thompson",2001,"Adams R (upr)",1612
"8050","South Thompson",2001,"Anstey R",38
