"","CU_name","Return.Year","TribDeme","Estimate"
"1700","North Thompson",2004,"Paul Cr",10
"1701","North Thompson",2004,"Peterson Cr",NA
"1702","North Thompson",2004,"Pig Channel",323
"1703","North Thompson",2004,"Raft R",264
"1704","North Thompson",2004,"Reg Christie Cr",92
"1705","North Thompson",2004,"Saskum Cr",NA
"1706","North Thompson",2004,"Shannon Cr",31
"1707","North Thompson",2004,"Tumtum Cr",48
"1708","North Thompson",2004,"Wire Cache Cr",37
"1709","North Thompson",2005,"Albreda R",250
"1710","North Thompson",2005,"Avola Cr",45
"1711","North Thompson",2005,"Barriere R",184
"1712","North Thompson",2005,"Barriere R (lwr)",NA
"1713","North Thompson",2005,"Barriere R (upr)",NA
"1714","North Thompson",2005,"Birch Island Channel",NA
"1715","North Thompson",2005,"Blue R",311
"1716","North Thompson",2005,"Cedar Cr",5
"1717","North Thompson",2005,"Cook Cr",206
"1718","North Thompson",2005,"Darlington Cr",5
"1719","North Thompson",2005,"Dunn Cr",465
"1720","North Thompson",2005,"E Barriere R",19
"1721","North Thompson",2005,"Fennell Cr",174
"1722","North Thompson",2005,"Finn Cr",37
"1723","North Thompson",2005,"Haggard Cr",3
"1724","North Thompson",2005,"Harper Cr",5
"1725","North Thompson",2005,"Lemieux Cr",638
"1726","North Thompson",2005,"Lindquist Cr",2
"1727","North Thompson",2005,"Louis Cr",1131
"1728","North Thompson",2005,"Lyon Cr",569
"1729","North Thompson",2005,"Mann Cr",9
"1730","North Thompson",2005,"N Thompson R (mid)",144
"1731","North Thompson",2005,"N Thompson R (upr)",48
"1732","North Thompson",2005,"Paul Cr",NA
"1733","North Thompson",2005,"Peterson Cr",2
"1734","North Thompson",2005,"Pig Channel",32
"1735","North Thompson",2005,"Raft R",60
"1736","North Thompson",2005,"Reg Christie Cr",16
"1737","North Thompson",2005,"Saskum Cr",NA
"1738","North Thompson",2005,"Shannon Cr",23
"1739","North Thompson",2005,"Tumtum Cr",19
"1740","North Thompson",2005,"Wire Cache Cr",116
"1741","North Thompson",2006,"Albreda R",261
"1742","North Thompson",2006,"Avola Cr",5
"1743","North Thompson",2006,"Barriere R",760
"1744","North Thompson",2006,"Barriere R (lwr)",NA
"1745","North Thompson",2006,"Barriere R (upr)",NA
"1746","North Thompson",2006,"Birch Island Channel",NA
"1747","North Thompson",2006,"Blue R",948
"1748","North Thompson",2006,"Cedar Cr",3
"1749","North Thompson",2006,"Cook Cr",NA
"1750","North Thompson",2006,"Darlington Cr",NA
"1751","North Thompson",2006,"Dunn Cr",620
"1752","North Thompson",2006,"E Barriere R",NA
"1753","North Thompson",2006,"Fennell Cr",190
"1754","North Thompson",2006,"Finn Cr",13
"1755","North Thompson",2006,"Haggard Cr",NA
"1756","North Thompson",2006,"Harper Cr",NA
"1757","North Thompson",2006,"Lemieux Cr",82
"1758","North Thompson",2006,"Lindquist Cr",NA
"1759","North Thompson",2006,"Louis Cr",182
"1760","North Thompson",2006,"Lyon Cr",160
"1761","North Thompson",2006,"Mann Cr",6
"1762","North Thompson",2006,"N Thompson R (mid)",119
"1763","North Thompson",2006,"N Thompson R (upr)",56
"1764","North Thompson",2006,"Paul Cr",5
"1765","North Thompson",2006,"Peterson Cr",NA
"1766","North Thompson",2006,"Pig Channel",72
"1767","North Thompson",2006,"Raft R",167
"1768","North Thompson",2006,"Reg Christie Cr",NA
"1769","North Thompson",2006,"Saskum Cr",3
"1770","North Thompson",2006,"Shannon Cr",3
"1771","North Thompson",2006,"Tumtum Cr",5
"1772","North Thompson",2006,"Wire Cache Cr",10
"1773","North Thompson",2007,"Albreda R",5231
"1774","North Thompson",2007,"Avola Cr",480
"1775","North Thompson",2007,"Barriere R",1563
"1776","North Thompson",2007,"Barriere R (lwr)",NA
"1777","North Thompson",2007,"Barriere R (upr)",NA
"1778","North Thompson",2007,"Birch Island Channel",11
"1779","North Thompson",2007,"Blue R",2347
"1780","North Thompson",2007,"Cedar Cr",20
"1781","North Thompson",2007,"Cook Cr",1055
"1782","North Thompson",2007,"Darlington Cr",7
"1783","North Thompson",2007,"Dunn Cr",1432
"1784","North Thompson",2007,"E Barriere R",120
"1785","North Thompson",2007,"Fennell Cr",1117
"1786","North Thompson",2007,"Finn Cr",254
"1787","North Thompson",2007,"Haggard Cr",13
"1788","North Thompson",2007,"Harper Cr",24
"1789","North Thompson",2007,"Lemieux Cr",1556
"1790","North Thompson",2007,"Lindquist Cr",3
"1791","North Thompson",2007,"Louis Cr",1432
"1792","North Thompson",2007,"Lyon Cr",4873
"1793","North Thompson",2007,"Mann Cr",28
"1794","North Thompson",2007,"N Thompson R (mid)",754
"1795","North Thompson",2007,"N Thompson R (upr)",115
"1796","North Thompson",2007,"Paul Cr",7
"1797","North Thompson",2007,"Peterson Cr",7
"1798","North Thompson",2007,"Pig Channel",509
"1799","North Thompson",2007,"Raft R",959
"1800","North Thompson",2007,"Reg Christie Cr",65
"1801","North Thompson",2007,"Saskum Cr",18
"1802","North Thompson",2007,"Shannon Cr",73
"1803","North Thompson",2007,"Tumtum Cr",275
"1804","North Thompson",2007,"Wire Cache Cr",152
"1805","North Thompson",2008,"Albreda R",400
"1806","North Thompson",2008,"Avola Cr",7
"1807","North Thompson",2008,"Barriere R",204
"1808","North Thompson",2008,"Barriere R (lwr)",NA
"1809","North Thompson",2008,"Barriere R (upr)",NA
"1810","North Thompson",2008,"Birch Island Channel",NA
"1811","North Thompson",2008,"Blue R",368
"1812","North Thompson",2008,"Cedar Cr",0
"1813","North Thompson",2008,"Cook Cr",406
"1814","North Thompson",2008,"Darlington Cr",NA
"1815","North Thompson",2008,"Dunn Cr",914
"1816","North Thompson",2008,"E Barriere R",8
"1817","North Thompson",2008,"Fennell Cr",208
"1818","North Thompson",2008,"Finn Cr",5
"1819","North Thompson",2008,"Haggard Cr",2
"1820","North Thompson",2008,"Harper Cr",NA
"1821","North Thompson",2008,"Lemieux Cr",186
"1822","North Thompson",2008,"Lindquist Cr",2
"1823","North Thompson",2008,"Louis Cr",649
"1824","North Thompson",2008,"Lyon Cr",179
"1825","North Thompson",2008,"Mann Cr",NA
"1826","North Thompson",2008,"N Thompson R (mid)",3
"1827","North Thompson",2008,"N Thompson R (upr)",204
"1828","North Thompson",2008,"Paul Cr",NA
"1829","North Thompson",2008,"Peterson Cr",2
"1830","North Thompson",2008,"Pig Channel",7
"1831","North Thompson",2008,"Raft R",59
"1832","North Thompson",2008,"Reg Christie Cr",2
"1833","North Thompson",2008,"Saskum Cr",NA
"1834","North Thompson",2008,"Shannon Cr",15
"1835","North Thompson",2008,"Tumtum Cr",8
"1836","North Thompson",2008,"Wire Cache Cr",11
"1837","North Thompson",2009,"Albreda R",1190
"1838","North Thompson",2009,"Avola Cr",52
"1839","North Thompson",2009,"Barriere R",1240
"1840","North Thompson",2009,"Barriere R (lwr)",NA
"1841","North Thompson",2009,"Barriere R (upr)",NA
"1842","North Thompson",2009,"Birch Island Channel",175
"1843","North Thompson",2009,"Blue R",1778
"1844","North Thompson",2009,"Cedar Cr",13
"1845","North Thompson",2009,"Cook Cr",69
"1846","North Thompson",2009,"Darlington Cr",NA
"1847","North Thompson",2009,"Dunn Cr",1105
"1848","North Thompson",2009,"E Barriere R",NA
"1849","North Thompson",2009,"Fennell Cr",495
"1850","North Thompson",2009,"Finn Cr",13
"1851","North Thompson",2009,"Haggard Cr",NA
"1852","North Thompson",2009,"Harper Cr",26
"1853","North Thompson",2009,"Lemieux Cr",293
"1854","North Thompson",2009,"Lindquist Cr",0
"1855","North Thompson",2009,"Louis Cr",395
"1856","North Thompson",2009,"Lyon Cr",387
"1857","North Thompson",2009,"Mann Cr",32
"1858","North Thompson",2009,"N Thompson R (mid)",144
"1859","North Thompson",2009,"N Thompson R (upr)",741
"1860","North Thompson",2009,"Paul Cr",NA
"1861","North Thompson",2009,"Peterson Cr",5
"1862","North Thompson",2009,"Pig Channel",625
"1863","North Thompson",2009,"Raft R",725
"1864","North Thompson",2009,"Reg Christie Cr",119
"1865","North Thompson",2009,"Saskum Cr",NA
"1866","North Thompson",2009,"Shannon Cr",6
"1867","North Thompson",2009,"Tumtum Cr",3
"1868","North Thompson",2009,"Wire Cache Cr",NA
"1869","North Thompson",2010,"Albreda R",829
"1870","North Thompson",2010,"Avola Cr",111
"1871","North Thompson",2010,"Barriere R",1213
"1872","North Thompson",2010,"Barriere R (lwr)",NA
"1873","North Thompson",2010,"Barriere R (upr)",NA
"1874","North Thompson",2010,"Birch Island Channel",75
"1875","North Thompson",2010,"Blue R",2865
"1876","North Thompson",2010,"Cedar Cr",16
"1877","North Thompson",2010,"Cook Cr",73
"1878","North Thompson",2010,"Darlington Cr",NA
"1879","North Thompson",2010,"Dunn Cr",1717
"1880","North Thompson",2010,"E Barriere R",10
"1881","North Thompson",2010,"Fennell Cr",664
"1882","North Thompson",2010,"Finn Cr",46
"1883","North Thompson",2010,"Haggard Cr",2
"1884","North Thompson",2010,"Harper Cr",5
"1885","North Thompson",2010,"Lemieux Cr",958
"1886","North Thompson",2010,"Lindquist Cr",NA
"1887","North Thompson",2010,"Louis Cr",978
"1888","North Thompson",2010,"Lyon Cr",647
"1889","North Thompson",2010,"Mann Cr",9
"1890","North Thompson",2010,"N Thompson R (mid)",32
"1891","North Thompson",2010,"N Thompson R (upr)",1043
"1892","North Thompson",2010,"Paul Cr",NA
"1893","North Thompson",2010,"Peterson Cr",2
"1894","North Thompson",2010,"Pig Channel",167
"1895","North Thompson",2010,"Raft R",641
"1896","North Thompson",2010,"Reg Christie Cr",24
"1897","North Thompson",2010,"Saskum Cr",17
"1898","North Thompson",2010,"Shannon Cr",3
"1899","North Thompson",2010,"Tumtum Cr",12
"1900","North Thompson",2010,"Wire Cache Cr",NA
"1901","North Thompson",2011,"Albreda R",336
"1902","North Thompson",2011,"Avola Cr",87
"1903","North Thompson",2011,"Barriere R",857
"1904","North Thompson",2011,"Barriere R (lwr)",NA
"1905","North Thompson",2011,"Barriere R (upr)",NA
"1906","North Thompson",2011,"Birch Island Channel",23
"1907","North Thompson",2011,"Blue R",799
"1908","North Thompson",2011,"Cedar Cr",5
"1909","North Thompson",2011,"Cook Cr",290
"1910","North Thompson",2011,"Darlington Cr",NA
"1911","North Thompson",2011,"Dunn Cr",1753
"1912","North Thompson",2011,"E Barriere R",4
"1913","North Thompson",2011,"Fennell Cr",486
"1914","North Thompson",2011,"Finn Cr",8
"1915","North Thompson",2011,"Haggard Cr",2
"1916","North Thompson",2011,"Harper Cr",NA
"1917","North Thompson",2011,"Lemieux Cr",702
"1918","North Thompson",2011,"Lindquist Cr",NA
"1919","North Thompson",2011,"Louis Cr",1766
"1920","North Thompson",2011,"Lyon Cr",743
"1921","North Thompson",2011,"Mann Cr",108
"1922","North Thompson",2011,"N Thompson R (mid)",105
"1923","North Thompson",2011,"N Thompson R (upr)",336
"1924","North Thompson",2011,"Paul Cr",10
"1925","North Thompson",2011,"Peterson Cr",NA
"1926","North Thompson",2011,"Pig Channel",121
"1927","North Thompson",2011,"Raft R",223
"1928","North Thompson",2011,"Reg Christie Cr",4
"1929","North Thompson",2011,"Saskum Cr",NA
"1930","North Thompson",2011,"Shannon Cr",15
"1931","North Thompson",2011,"Tumtum Cr",20
"1932","North Thompson",2011,"Wire Cache Cr",NA
"1933","North Thompson",2012,"Albreda R",1136
"1934","North Thompson",2012,"Avola Cr",351
"1935","North Thompson",2012,"Barriere R",3076
"1936","North Thompson",2012,"Barriere R (lwr)",NA
"1937","North Thompson",2012,"Barriere R (upr)",NA
"1938","North Thompson",2012,"Birch Island Channel",275
"1939","North Thompson",2012,"Blue R",1473
"1940","North Thompson",2012,"Cedar Cr",15
"1941","North Thompson",2012,"Cook Cr",852
"1942","North Thompson",2012,"Darlington Cr",10
"1943","North Thompson",2012,"Dunn Cr",3795
"1944","North Thompson",2012,"E Barriere R",NA
"1945","North Thompson",2012,"Fennell Cr",1245
"1946","North Thompson",2012,"Finn Cr",21
"1947","North Thompson",2012,"Haggard Cr",NA
"1948","North Thompson",2012,"Harper Cr",33
"1949","North Thompson",2012,"Lemieux Cr",3246
"1950","North Thompson",2012,"Lindquist Cr",12
"1951","North Thompson",2012,"Louis Cr",356
"1952","North Thompson",2012,"Lyon Cr",1239
"1953","North Thompson",2012,"Mann Cr",109
"1954","North Thompson",2012,"N Thompson R (mid)",450
"1955","North Thompson",2012,"N Thompson R (upr)",36
"1956","North Thompson",2012,"Paul Cr",14
"1957","North Thompson",2012,"Peterson Cr",10
"1958","North Thompson",2012,"Pig Channel",518
"1959","North Thompson",2012,"Raft R",1614
"1960","North Thompson",2012,"Reg Christie Cr",66
"1961","North Thompson",2012,"Saskum Cr",NA
"1962","North Thompson",2012,"Shannon Cr",58
"1963","North Thompson",2012,"Tumtum Cr",47
"1964","North Thompson",2012,"Wire Cache Cr",3
"1965","North Thompson",2013,"Albreda R",686
"1966","North Thompson",2013,"Avola Cr",100
"1967","North Thompson",2013,"Barriere R",1945
"1968","North Thompson",2013,"Barriere R (lwr)",NA
"1969","North Thompson",2013,"Barriere R (upr)",NA
"1970","North Thompson",2013,"Birch Island Channel",127
"1971","North Thompson",2013,"Blue R",1518
"1972","North Thompson",2013,"Cedar Cr",10
"1973","North Thompson",2013,"Cook Cr",194
"1974","North Thompson",2013,"Darlington Cr",NA
"1975","North Thompson",2013,"Dunn Cr",2877
"1976","North Thompson",2013,"E Barriere R",74
"1977","North Thompson",2013,"Fennell Cr",1082
"1978","North Thompson",2013,"Finn Cr",25
"1979","North Thompson",2013,"Haggard Cr",8
"1980","North Thompson",2013,"Harper Cr",4
"1981","North Thompson",2013,"Lemieux Cr",2043
"1982","North Thompson",2013,"Lindquist Cr",NA
"1983","North Thompson",2013,"Louis Cr",1361
"1984","North Thompson",2013,"Lyon Cr",993
"1985","North Thompson",2013,"Mann Cr",88
"1986","North Thompson",2013,"N Thompson R (mid)",1077
"1987","North Thompson",2013,"N Thompson R (upr)",303
"1988","North Thompson",2013,"Paul Cr",18
"1989","North Thompson",2013,"Peterson Cr",NA
"1990","North Thompson",2013,"Pig Channel",377
"1991","North Thompson",2013,"Raft R",1301
"1992","North Thompson",2013,"Reg Christie Cr",37
"1993","North Thompson",2013,"Saskum Cr",23
"1994","North Thompson",2013,"Shannon Cr",NA
"1995","North Thompson",2013,"Tumtum Cr",NA
"1996","North Thompson",2013,"Wire Cache Cr",NA
"1997","North Thompson",2014,"Albreda R",372
"1998","North Thompson",2014,"Avola Cr",306
"1999","North Thompson",2014,"Barriere R",84
"2000","North Thompson",2014,"Barriere R (lwr)",NA
"2001","North Thompson",2014,"Barriere R (upr)",NA
"2002","North Thompson",2014,"Birch Island Channel",NA
"2003","North Thompson",2014,"Blue R",25
"2004","North Thompson",2014,"Cedar Cr",11
"2005","North Thompson",2014,"Cook Cr",178
"2006","North Thompson",2014,"Darlington Cr",NA
"2007","North Thompson",2014,"Dunn Cr",962
"2008","North Thompson",2014,"E Barriere R",12
"2009","North Thompson",2014,"Fennell Cr",57
"2010","North Thompson",2014,"Finn Cr",164
"2011","North Thompson",2014,"Haggard Cr",3
"2012","North Thompson",2014,"Harper Cr",6
"2013","North Thompson",2014,"Lemieux Cr",695
"2014","North Thompson",2014,"Lindquist Cr",NA
"2015","North Thompson",2014,"Louis Cr",952
"2016","North Thompson",2014,"Lyon Cr",993
"2017","North Thompson",2014,"Mann Cr",19
"2018","North Thompson",2014,"N Thompson R (mid)",12
"2019","North Thompson",2014,"N Thompson R (upr)",69
"2020","North Thompson",2014,"Paul Cr",NA
"2021","North Thompson",2014,"Peterson Cr",3
"2022","North Thompson",2014,"Pig Channel",35
"2023","North Thompson",2014,"Raft R",114
"2024","North Thompson",2014,"Reg Christie Cr",14
"2025","North Thompson",2014,"Saskum Cr",NA
"2026","North Thompson",2014,"Shannon Cr",26
"2027","North Thompson",2014,"Tumtum Cr",90
"2028","North Thompson",2014,"Wire Cache Cr",45
"2029","North Thompson",2015,"Albreda R",645
"2030","North Thompson",2015,"Avola Cr",48
"2031","North Thompson",2015,"Barriere R",NA
"2032","North Thompson",2015,"Barriere R (lwr)",88
"2033","North Thompson",2015,"Barriere R (upr)",60
"2034","North Thompson",2015,"Birch Island Channel",40
"2035","North Thompson",2015,"Blue R",128
"2036","North Thompson",2015,"Cedar Cr",NA
"2037","North Thompson",2015,"Cook Cr",14
"2038","North Thompson",2015,"Darlington Cr",NA
"2039","North Thompson",2015,"Dunn Cr",597
"2040","North Thompson",2015,"E Barriere R",3
"2041","North Thompson",2015,"Fennell Cr",3
"2042","North Thompson",2015,"Finn Cr",14
"2043","North Thompson",2015,"Haggard Cr",3
"2044","North Thompson",2015,"Harper Cr",3
"2045","North Thompson",2015,"Lemieux Cr",351
"2046","North Thompson",2015,"Lindquist Cr",NA
"2047","North Thompson",2015,"Louis Cr",59
"2048","North Thompson",2015,"Lyon Cr",288
"2049","North Thompson",2015,"Mann Cr",31
"2050","North Thompson",2015,"N Thompson R (mid)",330
"2051","North Thompson",2015,"N Thompson R (upr)",111
"2052","North Thompson",2015,"Paul Cr",47
"2053","North Thompson",2015,"Peterson Cr",NA
"2054","North Thompson",2015,"Pig Channel",109
"2055","North Thompson",2015,"Raft R",176
"2056","North Thompson",2015,"Reg Christie Cr",7
"2057","North Thompson",2015,"Saskum Cr",NA
"2058","North Thompson",2015,"Shannon Cr",NA
"2059","North Thompson",2015,"Tumtum Cr",10
"2060","North Thompson",2015,"Wire Cache Cr",14
"2061","North Thompson",2016,"Albreda R",1578
"2062","North Thompson",2016,"Avola Cr",340
"2063","North Thompson",2016,"Barriere R",NA
"2064","North Thompson",2016,"Barriere R (lwr)",1219
"2065","North Thompson",2016,"Barriere R (upr)",381
"2066","North Thompson",2016,"Birch Island Channel",5
"2067","North Thompson",2016,"Blue R",1643
"2068","North Thompson",2016,"Cedar Cr",36
"2069","North Thompson",2016,"Cook Cr",805
"2070","North Thompson",2016,"Darlington Cr",14
"2071","North Thompson",2016,"Dunn Cr",2828
"2072","North Thompson",2016,"E Barriere R",115
"2073","North Thompson",2016,"Fennell Cr",203
"2074","North Thompson",2016,"Finn Cr",41
"2075","North Thompson",2016,"Haggard Cr",NA
"2076","North Thompson",2016,"Harper Cr",22
"2077","North Thompson",2016,"Lemieux Cr",1739
"2078","North Thompson",2016,"Lindquist Cr",41
"2079","North Thompson",2016,"Louis Cr",529
"2080","North Thompson",2016,"Lyon Cr",2690
"2081","North Thompson",2016,"Mann Cr",61
"2082","North Thompson",2016,"N Thompson R (mid)",408
"2083","North Thompson",2016,"N Thompson R (upr)",1119
"2084","North Thompson",2016,"Paul Cr",11
"2085","North Thompson",2016,"Peterson Cr",17
"2086","North Thompson",2016,"Pig Channel",169
"2087","North Thompson",2016,"Raft R",623
"2088","North Thompson",2016,"Reg Christie Cr",25
"2089","North Thompson",2016,"Saskum Cr",NA
"2090","North Thompson",2016,"Shannon Cr",43
"2091","North Thompson",2016,"Tumtum Cr",87
"2092","North Thompson",2016,"Wire Cache Cr",120
"2093","North Thompson",2017,"Albreda R",677
"2094","North Thompson",2017,"Avola Cr",26
"2095","North Thompson",2017,"Barriere R",NA
"2096","North Thompson",2017,"Barriere R (lwr)",1187
"2097","North Thompson",2017,"Barriere R (upr)",585
"2098","North Thompson",2017,"Birch Island Channel",43
"2099","North Thompson",2017,"Blue R",1287
"2100","North Thompson",2017,"Cedar Cr",31
"2101","North Thompson",2017,"Cook Cr",201
"2102","North Thompson",2017,"Darlington Cr",NA
"2103","North Thompson",2017,"Dunn Cr",1426
"2104","North Thompson",2017,"E Barriere R",6
"2105","North Thompson",2017,"Fennell Cr",231
"2106","North Thompson",2017,"Finn Cr",10
"2107","North Thompson",2017,"Haggard Cr",9
"2108","North Thompson",2017,"Harper Cr",7
"2109","North Thompson",2017,"Lemieux Cr",1035
"2110","North Thompson",2017,"Lindquist Cr",10
"2111","North Thompson",2017,"Louis Cr",2432
"2112","North Thompson",2017,"Lyon Cr",1431
"2113","North Thompson",2017,"Mann Cr",97
"2114","North Thompson",2017,"N Thompson R (mid)",NA
"2115","North Thompson",2017,"N Thompson R (upr)",24
"2116","North Thompson",2017,"Paul Cr",NA
"2117","North Thompson",2017,"Peterson Cr",NA
"2118","North Thompson",2017,"Pig Channel",236
"2119","North Thompson",2017,"Raft R",815
"2120","North Thompson",2017,"Reg Christie Cr",39
"2121","North Thompson",2017,"Saskum Cr",NA
"2122","North Thompson",2017,"Shannon Cr",47
"2123","North Thompson",2017,"Tumtum Cr",4
"2124","North Thompson",2017,"Wire Cache Cr",14
"2125","North Thompson",2018,"Albreda R",615
"2126","North Thompson",2018,"Avola Cr",327
"2127","North Thompson",2018,"Barriere R",NA
"2128","North Thompson",2018,"Barriere R (lwr)",1016
"2129","North Thompson",2018,"Barriere R (upr)",500
"2130","North Thompson",2018,"Birch Island Channel",81
"2131","North Thompson",2018,"Blue R",1483
"2132","North Thompson",2018,"Cedar Cr",17
"2133","North Thompson",2018,"Cook Cr",NA
"2134","North Thompson",2018,"Darlington Cr",8
"2135","North Thompson",2018,"Dunn Cr",2218
"2136","North Thompson",2018,"E Barriere R",14
"2137","North Thompson",2018,"Fennell Cr",86
"2138","North Thompson",2018,"Finn Cr",23
"2139","North Thompson",2018,"Haggard Cr",3
"2140","North Thompson",2018,"Harper Cr",30
"2141","North Thompson",2018,"Lemieux Cr",323
"2142","North Thompson",2018,"Lindquist Cr",3
"2143","North Thompson",2018,"Louis Cr",458
"2144","North Thompson",2018,"Lyon Cr",1530
"2145","North Thompson",2018,"Mann Cr",NA
"2146","North Thompson",2018,"N Thompson R (mid)",432
"2147","North Thompson",2018,"N Thompson R (upr)",345
"2148","North Thompson",2018,"Paul Cr",12
"2149","North Thompson",2018,"Peterson Cr",NA
"2150","North Thompson",2018,"Pig Channel",638
"2151","North Thompson",2018,"Raft R",941
"2152","North Thompson",2018,"Reg Christie Cr",59
"2153","North Thompson",2018,"Saskum Cr",NA
"2154","North Thompson",2018,"Shannon Cr",81
"2155","North Thompson",2018,"Tumtum Cr",35
"2156","North Thompson",2018,"Wire Cache Cr",151
"2157","South Thompson",1975,"Adams R (upr)",112
"2158","South Thompson",1975,"Anstey R",93
"2159","South Thompson",1975,"Bessette Cr",1396
"2160","South Thompson",1975,"Blurton Cr",37
"2161","South Thompson",1975,"Canoe Cr",47
"2162","South Thompson",1975,"Cayenne Cr",28
"2163","South Thompson",1975,"Celista Cr",8
"2164","South Thompson",1975,"Crazy Cr",2
"2165","South Thompson",1975,"Creighton Cr",91
"2166","South Thompson",1975,"Danforth Cr (Kingfisher Cr)",47
"2167","South Thompson",1975,"Duteau Cr",458
"2168","South Thompson",1975,"Eagle R",2792
"2169","South Thompson",1975,"Harbour Cr",132
"2170","South Thompson",1975,"Harris Cr",151
"2171","South Thompson",1975,"Hiuihill Cr",9
"2172","South Thompson",1975,"Hunakwa Cr",47
"2173","South Thompson",1975,"Ireland Cr",36
"2174","South Thompson",1975,"Johnson Cr",41
"2175","South Thompson",1975,"McNomee Cr",80
"2176","South Thompson",1975,"Momich R",28
"2177","South Thompson",1975,"Nikwikwaia Cr",5
"2178","South Thompson",1975,"Onyx Cr",19
"2179","South Thompson",1975,"Owlhead Cr",2
"2180","South Thompson",1975,"Perry R",17
"2181","South Thompson",1975,"Salmon R",1396
"2182","South Thompson",1975,"Scotch Cr",47
"2183","South Thompson",1975,"Senn Cr",188
"2184","South Thompson",1975,"Seymour R",49
"2185","South Thompson",1975,"Shuswap R (lwr)",186
"2186","South Thompson",1975,"Shuswap R (mid)",279
"2187","South Thompson",1975,"Sinmax Cr",112
"2188","South Thompson",1975,"South Pass Cr",34
"2189","South Thompson",1975,"Tappen Cr",47
"2190","South Thompson",1975,"Trinity Cr",30
"2191","South Thompson",1975,"Wap Cr",279
"2192","South Thompson",1975,"Wright Cr",5
"2193","South Thompson",1975,"Yard Cr",7
"2194","South Thompson",1976,"Adams R (upr)",93
"2195","South Thompson",1976,"Anstey R",28
"2196","South Thompson",1976,"Bessette Cr",47
"2197","South Thompson",1976,"Blurton Cr",47
"2198","South Thompson",1976,"Canoe Cr",19
"2199","South Thompson",1976,"Cayenne Cr",40
"2200","South Thompson",1976,"Celista Cr",5
"2201","South Thompson",1976,"Crazy Cr",1
"2202","South Thompson",1976,"Creighton Cr",74
"2203","South Thompson",1976,"Danforth Cr (Kingfisher Cr)",19
"2204","South Thompson",1976,"Duteau Cr",605
"2205","South Thompson",1976,"Eagle R",2048
"2206","South Thompson",1976,"Harbour Cr",87
"2207","South Thompson",1976,"Harris Cr",195
"2208","South Thompson",1976,"Hiuihill Cr",6
"2209","South Thompson",1976,"Hunakwa Cr",47
"2210","South Thompson",1976,"Ireland Cr",24
"2211","South Thompson",1976,"Johnson Cr",27
"2212","South Thompson",1976,"McNomee Cr",53
"2213","South Thompson",1976,"Momich R",30
"2214","South Thompson",1976,"Nikwikwaia Cr",4
"2215","South Thompson",1976,"Onyx Cr",12
"2216","South Thompson",1976,"Owlhead Cr",2
"2217","South Thompson",1976,"Perry R",11
"2218","South Thompson",1976,"Salmon R",1675
"2219","South Thompson",1976,"Scotch Cr",9
"2220","South Thompson",1976,"Senn Cr",124
"2221","South Thompson",1976,"Seymour R",2
"2222","South Thompson",1976,"Shuswap R (lwr)",74
"2223","South Thompson",1976,"Shuswap R (mid)",112
"2224","South Thompson",1976,"Sinmax Cr",34
"2225","South Thompson",1976,"South Pass Cr",37
"2226","South Thompson",1976,"Tappen Cr",2
"2227","South Thompson",1976,"Trinity Cr",20
"2228","South Thompson",1976,"Wap Cr",37
"2229","South Thompson",1976,"Wright Cr",3
"2230","South Thompson",1976,"Yard Cr",4
"2231","South Thompson",1977,"Adams R (upr)",279
"2232","South Thompson",1977,"Anstey R",66
"2233","South Thompson",1977,"Bessette Cr",130
"2234","South Thompson",1977,"Blurton Cr",74
"2235","South Thompson",1977,"Canoe Cr",87
"2236","South Thompson",1977,"Cayenne Cr",19
"2237","South Thompson",1977,"Celista Cr",12
"2238","South Thompson",1977,"Crazy Cr",3
"2239","South Thompson",1977,"Creighton Cr",4
"2240","South Thompson",1977,"Danforth Cr (Kingfisher Cr)",115
"2241","South Thompson",1977,"Duteau Cr",175
"2242","South Thompson",1977,"Eagle R",5015
"2243","South Thompson",1977,"Harbour Cr",203
"2244","South Thompson",1977,"Harris Cr",232
"2245","South Thompson",1977,"Hiuihill Cr",14
"2246","South Thompson",1977,"Hunakwa Cr",130
"2247","South Thompson",1977,"Ireland Cr",55
"2248","South Thompson",1977,"Johnson Cr",63
"2249","South Thompson",1977,"McNomee Cr",123
"2250","South Thompson",1977,"Momich R",19
"2251","South Thompson",1977,"Nikwikwaia Cr",8
"2252","South Thompson",1977,"Onyx Cr",29
"2253","South Thompson",1977,"Owlhead Cr",4
"2254","South Thompson",1977,"Perry R",26
"2255","South Thompson",1977,"Salmon R",2956
"2256","South Thompson",1977,"Scotch Cr",65
"2257","South Thompson",1977,"Senn Cr",289
"2258","South Thompson",1977,"Seymour R",47
"2259","South Thompson",1977,"Shuswap R (lwr)",186
"2260","South Thompson",1977,"Shuswap R (mid)",1106
"2261","South Thompson",1977,"Sinmax Cr",74
"2262","South Thompson",1977,"South Pass Cr",74
"2263","South Thompson",1977,"Tappen Cr",22
"2264","South Thompson",1977,"Trinity Cr",47
"2265","South Thompson",1977,"Wap Cr",961
"2266","South Thompson",1977,"Wright Cr",7
"2267","South Thompson",1977,"Yard Cr",10
"2268","South Thompson",1978,"Adams R (upr)",186
"2269","South Thompson",1978,"Anstey R",140
"2270","South Thompson",1978,"Bessette Cr",156
"2271","South Thompson",1978,"Blurton Cr",19
"2272","South Thompson",1978,"Canoe Cr",186
"2273","South Thompson",1978,"Cayenne Cr",74
