Year,Watershed Group Name,Stock Name(stream),Timing Group,CU Name,spnpeak,arrival,Total,jacks,males,females,spawn%,eff_fem,remarks,Estimate Method,Survey Start,Survey End,Number Inspections,est_type,Forecast
1939,Late South Thompson,Lower Shuswap River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Two surveys; no sockeye observed. Fisheries Guardian supplied info.,Peak Live + Cummulative Dead,10/14/1939,11/13/1939,2,"Type-4: Relative Abundance, medium resolution",9
1939,Late South Thompson,Middle Shuswap River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1939,Late South Thompson,Hunakwa Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1939,Late South Thompson,Salmon River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1939,North Thompson,Barriere River,T3,Kamloops - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/21/1939,,1,"Type-4: Relative Abundance, medium resolution",26
1939,North Thompson,"Barriere River, upper",T2,North Barriere - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,14
1939,North Thompson,North Thompson River,T3,Kamloops - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/12/1939,,1,,25
1939,North Thompson,Clearwater River,T3,Kamloops - Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,26
1939,Chilcotin,S. End Chilko Lake,T2,Chilko - Early Summer,,,0,0,0,0,0,0,Likely not surveyed,,,,,,7
1939,Chilcotin,Taseko Lake,T2,Taseko - Early Summer,,,0,0,0,0,0,0,Likely not surveyed,,,,,,22
1939,Quesnel,Little Horsefly River,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1939,Quesnel,McKinley Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1939,Quesnel,Mitchell River,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1939,Nechako,Early Nadina River,T2,Francois (First Run) - Early Summer (extirpated?),,,0,0,0,0,0,0,Present,,,,,,17
1939,Nechako,Late Nadina River,T2,Nadina-Francois - Early Summer,,,0,0,0,0,0,0,Present.,,,,,,17
1939,Nechako,Ormond Creek,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,
1939,Early Stuart,Ankwill Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Bivouac Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Blanchet Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Crow Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Driftwood River,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Present?,,,,,,1
1939,Early Stuart,Dust Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Sidney Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/16/1939,9/18/1939,3,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,Fleming Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/16/1939,,1,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,Lovell Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,French Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Frypan Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Gluske Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,7/30/1939,8/12/1939,2,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,Hudson Bay Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Leo Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,McDougall Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Paula Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/16/1939,,1,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,Point Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Van Decar Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/2/1939,,1,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,Sakeniche River,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Sandpoint Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Shale Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Sinta Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,Maclaing Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,15 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Early Stuart,25 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1939,Late Stuart,Kazchek Creek,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Late Stuart,Kuzkwa Creek,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Late Stuart,Middle River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Late Stuart,Pinchi Creek,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Late Stuart,Sakeniche River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Late Stuart,Tachie River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1939,Early South Thompson,Seymour River,T2,Shuswap - Early Summer,,,250,0,125,125,95,119,Minimum.,Peak Live + Cummulative Dead,9/5/1939,9/28/1939,2,"Type-4: Relative Abundance, medium resolution",8
1939,Early Stuart,Forfar Creek,T1,Takla-Trembleur - Early Stuart,Aug 10-15,31-Jul,160,0,77,83,91.43,76,Minimum.,Peak Live + Cummulative Dead,7/31/1939,8/22/1939,6,"Type-3: Relative Abundance, high resolution",1
1939,Early Stuart,Kazchek Creek,T1,Takla-Trembleur - Early Stuart,,,4,0,2,2,100,2,,Peak Live + Cummulative Dead,7/27/1939,8/23/1939,3,"Type-4: Relative Abundance, medium resolution",1
1939,Early Stuart,O'Ne-ell Creek,T1,Takla-Trembleur - Early Stuart,Aug 10-15,29-Jul,806,0,333,473,90.43,428,Minimum.  33-year avg. % spawn used.,Peak Live + Cummulative Dead,7/29/1939,8/26/1939,7,"Type-3: Relative Abundance, high resolution",1
1939,Early Stuart,Narrows Creek,T1,Takla-Trembleur - Early Stuart,,,9,0,4,5,100,5,Minimum.,Peak Live + Cummulative Dead,7/28/1939,8/24/1939,3,"Type-4: Relative Abundance, medium resolution",1
1939,Harrison-Lillooet,Douglas Creek,T4,Harrison (D/S) - Late,Sep 16-20,10-Sep,225,0,112,113,99.36,112,Harrison % spawn used.,Peak Live + Cummulative Dead,9/14/1939,10/10/1939,2,"Type-5: Relative Abundance, low resolution",28
1939,Harrison-Lillooet,East Creek,T4,Harrison (U/S) - Late,,,25,0,12,13,99.36,13,Minimum.  29-year Harrison R. avg. % spawn.,,,,,,13
1939,Harrison-Lillooet,Harrison River,T3,Harrison River - Summer,,,200,0,100,100,99.36,99,29-year avg. % spawn.,,,,,,19
1939,Harrison-Lillooet,Trout Lake Creek,T4,Harrison (D/S) - Late,,,193,0,96,97,96.71,94,Minimum.  6-year avg % spawn.,Peak Live + Cummulative Dead,10/12/1939,11/1/1939,2,"Type-5: Relative Abundance, low resolution",28
1939,Harrison-Lillooet,Miller Creek,T4,Lillooet-Harrison - Late,,,7,0,3,4,95,4,Birkenhead % spawn used.,Peak Live + Cummulative Dead,9/25/1939,10/25/1939,2,"Type-4: Relative Abundance, medium resolution",28
1939,Harrison-Lillooet,25 Mile Creek,T4,Lillooet-Harrison - Late,,,49,0,20,29,95,28,Birkenhead % spawn used.,Peak Live + Cummulative Dead,10/17/1939,,1,"Type-4: Relative Abundance, medium resolution",28
1939,Harrison-Lillooet,Weaver Creek,T4,Harrison (U/S) - Late,,,4646,0,2323,2323,95,2207,,Peak Live + Cummulative Dead,9/11/1939,10/9/1939,2,"Type-5: Relative Abundance, low resolution",13
1939,Late South Thompson,Little River,T4,Shuswap Complex - Late,Oct 15-20,2-Oct,15687,146,6984,8557,95,8129,,Peak Live + Cummulative Dead,10/2/1939,11/15/1939,12,"Type-3: Relative Abundance, high resolution",9
1939,Late South Thompson,"Adams River, lower",T4,Shuswap Complex - Late,Oct 15-20,2-Oct,16200,151,7213,8836,95,8394,Minimum.,Peak Live + Cummulative Dead,10/2/1939,11/15/1939,28,"Type-3: Relative Abundance, high resolution",9
1939,Lower Fraser,Emory Creek,T4,CU not identified,,,218,0,108,110,0,0,Two waves observed:  Sep 28 & Dec 1. Blocked fish.,Peak Live + Cummulative Dead,7/28/1939,,2,"Type-4: Relative Abundance, medium resolution",
1939,Lower Fraser,Spuzzum Creek,T4,CU not identified,,,159,0,79,80,0,0,Two waves observed Sep 16 & Dec 7.,,,,,,
1939,Lower Fraser,Kawkawa Creek/Lake,T4,Kawkawa - Late,Sep 20-25,5-Sep,1226,0,613,613,79,484,,,,,,,
1939,Lower Fraser,Upper Pitt River,T2,Pitt - Early Summer,,,16446,0,8222,8224,95.36,7842,31-year avg. % spawn.,,,,,,18
1939,Nechako,Endako River,T2,Fraser - Early Summer,,1-Sep,18,0,9,9,91.05,8,,Peak Live + Cummulative Dead,9/6/1939,9/18/1939,3,"Type-4: Relative Abundance, medium resolution",
1939,Nechako,Nithi River,T3,Francois-Fraser - Summer,,13-Sep,5,0,2,3,79.8,2,,Peak Live + Cummulative Dead,9/14/1939,,1,"Type-4: Relative Abundance, medium resolution",
1939,North Thompson,Finn Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/14/1939,,1,"Type-4: Relative Abundance, medium resolution",26
1939,North Thompson,Lemieux Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,8/12/1939,9/21/1939,2,"Type-4: Relative Abundance, medium resolution",26
1939,North Thompson,Mann Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,8/12/1939,9/21/1939,2,"Type-4: Relative Abundance, medium resolution",26
1939,Nechako,Stellako River,T3,Francois-Fraser - Summer,,15-Sep,2585,0,1084,1501,91.05,1367,,Peak Live + Cummulative Dead,9/16/1939,11/9/1939,22,"Type-3: Relative Abundance, high resolution",3
1939,North Thompson,Raft River,T3,Kamloops - Summer,Aug 30-Sep 6,12-Aug,2687,0,1120,1567,83.6,1310,,Peak Live + Cummulative Dead,8/12/1939,9/24/1939,14,"Type-3: Relative Abundance, high resolution",5
1939,Upper Fraser,"Bowron River, upper",T2,Bowron - Early Summer,Aug 30-Sep 3,10-Aug,4584,0,1919,2665,93.58,2494,Minimum.,Peak Live + Cummulative Dead,8/11/1939,9/29/1939,12,"Type-3: Relative Abundance, high resolution",4
1939,Quesnel,Horsefly River,T3,Quesnel - Summer,,,7,0,3,4,100,4,,Peak Live + Cummulative Dead,7/31/1939,8/29/1939,2,"Type-4: Relative Abundance, medium resolution",6
1939,Late South Thompson,Onyx Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,11/1/1939,,1,"Type-4: Relative Abundance, medium resolution",9
1939,Late South Thompson,Celista Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,One survey; no sockeye observed. Creek dry.,Peak Live + Cummulative Dead,11/1/1939,,1,"Type-4: Relative Abundance, medium resolution",9
1939,Early Stuart,Sowchea Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/31/1939,,1,"Type-5: Relative Abundance, low resolution",1
1939,Early South Thompson,McNomee Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,9/5/1939,9/28/1939,2,"Type-4: Relative Abundance, medium resolution",8
1939,Harrison-Lillooet,Cogburn Creek,T4,Harrison (D/S) - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,10/12/1939,,1,"Type-5: Relative Abundance, low resolution",28
1939,Late South Thompson,Bessette Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,11/13/1939,,1,"Type-4: Relative Abundance, medium resolution",9
1939,North Thompson,Dunn Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/12/1939,,1,"Type-4: Relative Abundance, medium resolution",26
1939,Harrison-Lillooet,Mystery Creek,T4,Harrison (D/S) - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/15/1939,,1,"Type-4: Relative Abundance, medium resolution",28
1939,Harrison-Lillooet,20 Mile Creek,T4,Harrison (D/S) - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/15/1939,,1,"Type-4: Relative Abundance, medium resolution",28
1939,Seton-Anderson,Cayoosh Creek,T3,CU not identified,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,11/7/1939,,1,"Type-4: Relative Abundance, medium resolution",
1940,Chilcotin,Chilko River,T3,Chilko - Summer,Sep 17-26,15-Aug,341760,4204,183664,153892,100,153892,Minimum.,Peak Live + Cummulative Dead,8/1/1940,10/29/1940,,"Type-3: Relative Abundance, high resolution",7
1940,Harrison-Lillooet,Big Silver Creek,T4,Harrison (D/S) - Late,,25-Aug,7042,0,2975,4067,87.91,3575,Minimum.  13-year avg. % spawn.,Peak Live + Cummulative Dead,9/8/1940,10/2/1940,3,"Type-4: Relative Abundance, medium resolution",28
1940,Harrison-Lillooet,Birkenhead River,T4,Lillooet-Harrison - Late,Sep 20-26,29-Aug,29580,5810,11110,12660,94.84,12007,Minimum. Partial weir installed.,Fixed Site Census,8/18/1940,11/4/1940,73,"Type-3: Relative Abundance, high resolution",10
1940,Late Stuart,Middle River,T3,Takla-Trembleur-Stuart - Summer,,,261,258,1,2,100,2,Minimum. No fish reported on Kazchek Bar.,Peak Live + Cummulative Dead,9/10/1940,9/22/1940,8,"Type-3: Relative Abundance, high resolution",2
1940,Lower Fraser,Coquihalla River,T4,CU not identified,Sep 15-19,1-Sep,378,0,145,233,11.03,26,,Peak Live + Cummulative Dead,9/5/1940,10/24/1940,3,"Type-4: Relative Abundance, medium resolution",
1940,Lower Fraser,Cultus Lake,T4,Cultus - Late,Nov 23-28,20-Sep,74121,585,16089,57447,86.3,49577,,,,,,,11
1940,Late South Thompson,Anstey River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Eagle River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Momich River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Sinmax Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Scotch Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,10/4/1940,11/14/1940,2,"Type-4: Relative Abundance, medium resolution",9
1940,Late South Thompson,Seymour River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Shuswap Lake,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Lower Shuswap River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,10/11/1940,,1,"Type-4: Relative Abundance, medium resolution",9
1940,Late South Thompson,Middle Shuswap River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Hunakwa Creek,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,Late South Thompson,Salmon River,T4,Shuswap Complex - Late,,,0,0,0,0,0,0,Not inspected?,,,,,,9
1940,North Thompson,Barriere River,T3,Kamloops - Summer,,,0,0,0,0,0,0,Four surveys; no sockeye observed.,Peak Live + Cummulative Dead,7/28/1940,9/9/1940,4,"Type-4: Relative Abundance, medium resolution",26
1940,North Thompson,"Barriere River, upper",T2,North Barriere - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,14
1940,North Thompson,North Thompson River,T3,Kamloops - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/26/1940,,1,"Type-4: Relative Abundance, medium resolution",25
1940,North Thompson,Clearwater River,T3,Kamloops - Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,26
1940,Chilcotin,Taseko Lake,T2,Taseko - Early Summer,,,0,0,0,0,0,0,Likely not surveyed,,,,,,22
1940,Quesnel,Little Horsefly River,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1940,Quesnel,McKinley Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1940,Quesnel,Mitchell River,T3,Quesnel - Summer,,,0,0,0,0,0,0,None observed?,,,,,,6
1940,Nechako,Early Nadina River,T2,Francois (First Run) - Early Summer (extirpated?),,,0,0,0,0,0,0,,Peak Live + Cummulative Dead,8/31/1940,,,,17
1940,Nechako,Nithi River,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed.,Peak Live + Cummulative Dead,8/31/1940,10/16/1940,3,"Type-4: Relative Abundance, medium resolution",
1940,Early Stuart,Ankwill Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Bivouac Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Blanchet Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Crow Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Driftwood River,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Dust Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/18/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Sidney Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/18/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Lovell Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,French Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Frypan Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Gluske Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Hudson Bay Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Leo Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,McDougall Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Narrows Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/2/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Paula Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,8/18/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Point Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Van Decar Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,One survey; no sockeye observed. Creek blocked by willows and log jams.,Peak Live + Cummulative Dead,8/15/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Sakeniche River,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Sandpoint Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Shale Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Sinta Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,Maclaing Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Early Stuart,15 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,Geological Survey reported no sockeye observed.,Estimate,,,,"Type-5: Relative Abundance, low resolution",1
1940,Early Stuart,25 Mile Creek,T1,Takla-Trembleur - Early Stuart,,,0,0,0,0,0,0,None observed?,,,,,,1
1940,Late Stuart,Pinchi Creek,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1940,Late Stuart,Sakeniche River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,None observed?,,,,,,2
1940,Late Stuart,Tachie River,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/13/1940,,1,"Type-4: Relative Abundance, medium resolution",2
1940,Harrison-Lillooet,Lillooet Slough,T4,Lillooet-Harrison - Late,,,0,0,0,0,0,0,Present,Adults Present,,,,"Type-4: Relative Abundance, medium resolution",28
1940,Harrison-Lillooet,Miller Creek,T4,Lillooet-Harrison - Late,,,0,0,0,0,0,0,Three surveys; no sockeye observed.,Peak Live + Cummulative Dead,9/7/1940,10/14/1940,4,"Type-4: Relative Abundance, medium resolution",28
1940,Harrison-Lillooet,Ryan River,T4,Lillooet-Harrison - Late,,,0,0,0,0,0,0,Present,Adults Present,,,1,"Type-4: Relative Abundance, medium resolution",28
1940,Harrison-Lillooet,Sampson Creek,T4,Lillooet-Harrison - Late,,,0,0,0,0,0,0,Present,Adults Present,9/11/1940,9/30/1940,3,"Type-4: Relative Abundance, medium resolution",28
1940,Early South Thompson,Scotch Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,15
1940,Early South Thompson,Anstey River,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,21
1940,Early South Thompson,Eagle River,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,21
1940,Early South Thompson,"Momich River, lower",T2,Shuswap - Early Summer,,,0,0,0,0,0,0,None Observed?,,,,,,21
1940,Early South Thompson,"Adams River, upper",T2,Shuswap - Early Summer,,,0,0,0,0,0,0,Not inspected?,,,,,,21
1940,Harrison-Lillooet,Bear Creek,T4,Harrison (D/S) - Late,,,0,0,0,0,0,0,None observed?,,,,,,28
1940,Lower Fraser,Chilliwack Lake,T2,Chilliwack - Early Summer,,,0,0,0,0,0,0,None observed?,,,,,,23
1940,Mid Fraser,Bridge River,T3,Middle Fraser - Summer,,,0,0,0,0,0,0,None observed?,,,,,,
1940,Chilcotin,S. End Chilko Lake,T2,Chilko - Early Summer,,,15000,184,8061,6755,100,6755,"Est. Aug 22 near Chesi Creek, Chilko R. sex ratio & % spawn used.",,,,,,7
1940,Early Stuart,Fleming Creek,T1,Takla-Trembleur - Early Stuart,,,4,4,0,0,0,0,Minimum.,Peak Live + Cummulative Dead,8/18/1940,,1,"Type-4: Relative Abundance, medium resolution",1
1940,Early Stuart,Forfar Creek,T1,Takla-Trembleur - Early Stuart,Aug 12-15,29-Jul,112,54,27,31,91.43,28,Minimum.,Peak Live + Cummulative Dead,7/18/1940,8/29/1940,7,"Type-3: Relative Abundance, high resolution",1
1940,Early Stuart,O'Ne-ell Creek,T1,Takla-Trembleur - Early Stuart,Aug 12-15,28-Jul,219,159,20,40,90.43,36,Minimum.  Weir counts.  33-year % spawn. Jacks able to bypass weir.,Fixed Site Census,7/25/1940,9/5/1940,26,"Type-3: Relative Abundance, high resolution",1
