"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"18727",2019,"CK-14","Chinook","South Thompson_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18728",2020,"CK-14","Chinook","South Thompson_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18729",2021,"CK-14","Chinook","South Thompson_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18730",2022,"CK-14","Chinook","South Thompson_SU_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18731",1995,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",16252.3482651172,NA,NA,NA,NA,NA
"18732",1996,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",17889.1330035367,NA,NA,NA,NA,NA
"18733",1997,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",21983.9801326114,NA,NA,NA,NA,NA
"18734",1998,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",22184.5799810748,NA,NA,NA,NA,NA
"18735",1999,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",28291.0944789652,NA,NA,NA,NA,NA
"18736",2000,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",27789.6826303179,NA,NA,NA,NA,NA
"18737",2001,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",32152.0938429389,NA,NA,NA,NA,NA
"18738",2002,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",38634.598687886,NA,NA,NA,NA,NA
"18739",2003,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",36777.7914724759,NA,NA,NA,NA,NA
"18740",2004,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",32580.7989846164,NA,NA,NA,NA,NA
"18741",2005,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",27447.6330569465,NA,NA,NA,NA,NA
"18742",2006,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",28025.7284630592,NA,NA,NA,NA,NA
"18743",2007,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",23500.0563958116,NA,NA,NA,NA,NA
"18744",2008,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",22786.0048221898,NA,NA,NA,NA,NA
"18745",2009,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",24762.2642930838,NA,NA,NA,NA,NA
"18746",2010,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",25942.9223294009,NA,NA,NA,NA,NA
"18747",2011,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",27040.1553814047,NA,NA,NA,NA,NA
"18748",2012,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",19573.8180841675,NA,NA,NA,NA,NA
"18749",2013,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",20236.5611583919,NA,NA,NA,NA,NA
"18750",2014,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",17940.5166733492,NA,NA,NA,NA,NA
"18751",2015,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",21475.7646551409,NA,NA,NA,NA,NA
"18752",2016,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",23903.0537378698,NA,NA,NA,NA,NA
"18753",2017,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",19708.0997800504,NA,NA,NA,NA,NA
"18754",2018,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",15544.1476514445,NA,NA,NA,NA,NA
"18755",2019,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",14473.8877053966,NA,NA,NA,NA,NA
"18756",2020,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",20424.5103435707,NA,NA,NA,NA,NA
"18757",2021,"CK-15","Chinook","Shuswap River_SU_0.3","RelLBM",24866.4572088907,NA,NA,NA,NA,NA
"18758",1995,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",16252.3482651172,1000,10000,16.2523482651172,"Green",NA
"18759",1996,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",17889.1330035367,1000,10000,17.8891330035367,"Green",NA
"18760",1997,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",21983.9801326114,1000,10000,21.9839801326114,"Green",NA
"18761",1998,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",22184.5799810748,1000,10000,22.1845799810748,"Green",NA
"18762",1999,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",28291.0944789652,1000,10000,28.2910944789652,"Green",NA
"18763",2000,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",27789.6826303179,1000,10000,27.7896826303179,"Green",NA
"18764",2001,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",32152.0938429389,1000,10000,32.1520938429389,"Green",NA
"18765",2002,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",38634.598687886,1000,10000,38.634598687886,"Green",NA
"18766",2003,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",36777.7914724759,1000,10000,36.7777914724759,"Green",NA
"18767",2004,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",32580.7989846164,1000,10000,32.5807989846164,"Green",NA
"18768",2005,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",27447.6330569465,1000,10000,27.4476330569465,"Green",NA
"18769",2006,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",28025.7284630592,1000,10000,28.0257284630592,"Green",NA
"18770",2007,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",23500.0563958116,1000,10000,23.5000563958116,"Green",NA
"18771",2008,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",22786.0048221898,1000,10000,22.7860048221898,"Green",NA
"18772",2009,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",24762.2642930838,1000,10000,24.7622642930838,"Green",NA
"18773",2010,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",25942.9223294009,1000,10000,25.9429223294009,"Green",NA
"18774",2011,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",27040.1553814047,1000,10000,27.0401553814047,"Green",NA
"18775",2012,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",19573.8180841675,1000,10000,19.5738180841675,"Green",NA
"18776",2013,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",20236.5611583919,1000,10000,20.2365611583919,"Green",NA
"18777",2014,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",17940.5166733492,1000,10000,17.9405166733492,"Green",NA
"18778",2015,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",21475.7646551409,1000,10000,21.4757646551409,"Green",NA
"18779",2016,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",23903.0537378698,1000,10000,23.9030537378698,"Green",NA
"18780",2017,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",19708.0997800504,1000,10000,19.7080997800504,"Green",NA
"18781",2018,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",15544.1476514445,1000,10000,15.5441476514445,"Green",NA
"18782",2019,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",14473.8877053966,1000,10000,14.4738877053966,"Green",NA
"18783",2020,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",20424.5103435707,1000,10000,20.4245103435707,"Green",NA
"18784",2021,"CK-15","Chinook","Shuswap River_SU_0.3","AbsLBM",24866.4572088907,1000,10000,24.8664572088907,"Green",NA
"18785",1995,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18786",1996,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18787",1997,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18788",1998,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18789",1999,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18790",2000,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18791",2001,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18792",2002,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18793",2003,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18794",2004,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18795",2005,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18796",2006,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18797",2007,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18798",2008,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18799",2009,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18800",2010,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18801",2011,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18802",2012,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18803",2013,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18804",2014,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18805",2015,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18806",2016,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18807",2017,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18808",2018,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18809",2019,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18810",2021,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18811",1995,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18812",1996,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18813",1997,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18814",1998,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18815",1999,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18816",2000,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18817",2001,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18818",2002,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18819",2003,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18820",2004,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18821",2005,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18822",2006,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18823",2007,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18824",2008,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18825",2009,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18826",2010,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18827",2011,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18828",2012,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18829",2013,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18830",2014,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18831",2015,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18832",2016,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18833",2017,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18834",2018,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18835",2019,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18836",2021,"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18837",1995,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18838",1996,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18839",1997,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18840",1998,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18841",1999,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18842",2000,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18843",2001,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18844",2002,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18845",2003,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18846",2004,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18847",2005,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18848",2006,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18849",2007,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18850",2008,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18851",2009,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18852",2010,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18853",2011,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18854",2012,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18855",2013,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18856",2014,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18857",2015,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18858",2016,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18859",2017,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18860",2018,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18861",2019,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18862",2020,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18863",2021,"CK-17","Chinook","Lower Thompson_SP_1.2","RelLBM",NA,NA,NA,NA,NA,NA
"18864",1995,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18865",1996,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18866",1997,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18867",1998,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18868",1999,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18869",2000,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18870",2001,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18871",2002,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18872",2003,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18873",2004,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18874",2005,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18875",2006,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18876",2007,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18877",2008,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18878",2009,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18879",2010,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18880",2011,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18881",2012,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18882",2013,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18883",2014,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18884",2015,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18885",2016,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18886",2017,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18887",2018,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18888",2019,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18889",2020,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18890",2021,"CK-17","Chinook","Lower Thompson_SP_1.2","AbsLBM",NA,1000,10000,NA,NA,NA
"18891",1995,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18892",1996,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18893",1997,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18894",1998,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18895",1999,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18896",2000,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18897",2001,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18898",2002,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18899",2003,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18900",2004,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18901",2005,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18902",2006,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18903",2007,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18904",2008,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18905",2009,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18906",2010,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18907",2011,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18908",2012,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18909",2013,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18910",2014,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18911",2015,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18912",2016,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18913",2017,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18914",2018,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18915",2019,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18916",2020,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18917",2021,"CK-18","Chinook","North Thompson_SP_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18918",1995,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18919",1996,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18920",1997,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18921",1998,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18922",1999,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18923",2000,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18924",2001,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18925",2002,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18926",2003,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18927",2004,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18928",2005,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18929",2006,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18930",2007,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18931",2008,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18932",2009,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18933",2010,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18934",2011,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18935",2012,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18936",2013,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18937",2014,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18938",2015,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18939",2016,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18940",2017,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18941",2018,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18942",2019,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18943",2020,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18944",2021,"CK-18","Chinook","North Thompson_SP_1.3","AbsLBM",NA,1000,10000,NA,NA,NA
"18945",1995,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18946",1996,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18947",1997,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18948",1998,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18949",1999,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18950",2000,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18951",2001,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18952",2002,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18953",2003,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18954",2004,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18955",2005,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18956",2006,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18957",2007,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18958",2008,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
"18959",2009,"CK-19","Chinook","North Thompson_SU_1.3","RelLBM",NA,NA,NA,NA,NA,NA
