"DataSet","Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","Recruits_Total","Recruits_Wild","CU_ID_Report","Abd_StartYr","UseYear"
"Sk_Fraser","Sockeye",2017,8020.6703,4033,8020.6703,4033,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE
"Sk_Fraser","Sockeye",2018,182167.224,91609,182167.224,91609,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE
"Sk_Fraser","Sockeye",2019,2807.6815,1674,2807.6815,1674,"CU_20","Shuswap_ES","TBD",NA,NA,"CU-20",1950,TRUE
"Sk_Fraser","Sockeye",1950,1203318.676,580405,1203318.676,580405,"CU_23","Shuswap_L","TBD",9316321,9316321,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1951,137565.8,84622.2421,137565.8,84622.2421,"CU_23","Shuswap_L","TBD",522030,522030,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1952,7090.8353,4211,7090.8353,4211,"CU_23","Shuswap_L","TBD",16451,16451,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1953,3272.0128,1623,3272.0128,1623,"CU_23","Shuswap_L","TBD",29571,29571,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1954,1814228.7464,1064033,1814228.7464,1064033,"CU_23","Shuswap_L","TBD",15107801,15107801,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1955,63315.5571,44949.7496,63315.5571,44949.7496,"CU_23","Shuswap_L","TBD",853876,853876,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1956,3173.2155,2103,3173.2155,2103,"CU_23","Shuswap_L","TBD",7419,7419,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1957,2596.18,1648,2596.18,1648,"CU_23","Shuswap_L","TBD",2206,2206,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1958,2232629.9065,1122466,2232629.9065,1122466,"CU_23","Shuswap_L","TBD",2080873,2080873,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1959,134515.9002,89888.6144,134515.9002,89888.6144,"CU_23","Shuswap_L","TBD",374607,374607,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1960,1849.79,1322,1849.79,1322,"CU_23","Shuswap_L","TBD",2333,2333,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1961,1093.846,854,1093.846,854,"CU_23","Shuswap_L","TBD",6996,6996,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1962,1120138.6056,635154,1120138.6056,635154,"CU_23","Shuswap_L","TBD",2751141,2751141,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1963,157163.536,80802.0807,157163.536,80802.0807,"CU_23","Shuswap_L","TBD",3051092,3051092,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1964,600.376,345,600.376,345,"CU_23","Shuswap_L","TBD",17280,17280,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1965,2058.995,1332,2058.995,1332,"CU_23","Shuswap_L","TBD",24312,24312,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1966,1197282.382,650902.3319,1197282.382,650902.3319,"CU_23","Shuswap_L","TBD",3937025,3937025,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1967,737687.9241,402347.9276,737687.9241,402347.9276,"CU_23","Shuswap_L","TBD",3116378,3116378,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1968,3476.753,2713,3476.753,2713,"CU_23","Shuswap_L","TBD",20783,20783,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1969,5756.7977,3166,5756.7977,3166,"CU_23","Shuswap_L","TBD",27967,27967,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1970,1407279.6289,770226,1407279.6289,770226,"CU_23","Shuswap_L","TBD",5376623,5376623,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1971,288890.156,159047.2429,288890.156,159047.2429,"CU_23","Shuswap_L","TBD",680439,680439,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1972,4183.694,2155,4183.694,2155,"CU_23","Shuswap_L","TBD",40407,40407,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1973,3781.6168,2467,3781.6168,2467,"CU_23","Shuswap_L","TBD",64051,64051,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1974,1089424.8674,602025,1089424.8674,602025,"CU_23","Shuswap_L","TBD",6898196,6898196,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1975,163004.8054,85321.8541,163004.8054,85321.8541,"CU_23","Shuswap_L","TBD",1023083,1023083,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1976,4780,3072,4780,3072,"CU_23","Shuswap_L","TBD",13049,13049,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1977,12365.7236,6027,12365.7236,6027,"CU_23","Shuswap_L","TBD",93025,93025,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1978,1887280.0881,959494,1887280.0881,959494,"CU_23","Shuswap_L","TBD",9474629,9474629,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1979,293159.3891,160826,293159.3891,160826,"CU_23","Shuswap_L","TBD",1491217,1491217,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1980,2500,1817,2500,1817,"CU_23","Shuswap_L","TBD",21794,21794,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1981,10210.1897,5950,10210.1897,5950,"CU_23","Shuswap_L","TBD",9466,9466,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1982,3010270.8774,1527328,3010270.8774,1527328,"CU_23","Shuswap_L","TBD",9312105,9312105,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1983,210780.331,99417.1569,210780.331,99417.1569,"CU_23","Shuswap_L","TBD",1963829,1963829,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1984,4335,2403,4335,2403,"CU_23","Shuswap_L","TBD",33071,33071,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1985,1484,813,1484,813,"CU_23","Shuswap_L","TBD",4319,4319,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1986,2318244.846,1045052,2318244.846,1045052,"CU_23","Shuswap_L","TBD",10814466,10814466,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1987,594054.1628,308538,594054.1628,308538,"CU_23","Shuswap_L","TBD",3895414,3895414,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1988,5007,3556,5007,3556,"CU_23","Shuswap_L","TBD",8219,8219,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1989,565,381,565,381,"CU_23","Shuswap_L","TBD",12858,12858,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1990,3674665.8648,1701738,3674665.8648,1701738,"CU_23","Shuswap_L","TBD",7728193,7728193,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1991,1242772.1483,610736,1242772.1483,610736,"CU_23","Shuswap_L","TBD",865206,865206,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1992,12716.244,6562,12716.244,6562,"CU_23","Shuswap_L","TBD",19909,19909,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1993,1313.6093,751,1313.6093,751,"CU_23","Shuswap_L","TBD",15343,15343,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1994,1361672.5386,651920,1361672.5386,651920,"CU_23","Shuswap_L","TBD",2607292,2607292,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1995,411380.1269,207346,411380.1269,207346,"CU_23","Shuswap_L","TBD",771116,771116,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1996,11371.6907,5461,11371.6907,5461,"CU_23","Shuswap_L","TBD",61102,61102,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1997,977.3496,597,977.3496,597,"CU_23","Shuswap_L","TBD",34429,34429,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1998,1321774.1314,673093,1321774.1314,673093,"CU_23","Shuswap_L","TBD",7162244,7162244,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1999,256499.3308,138036,256499.3308,138036,"CU_23","Shuswap_L","TBD",698802,698802,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2000,461.0638,160,461.0638,160,"CU_23","Shuswap_L","TBD",1388,1388,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2001,3728.9404,2071,3728.9404,2071,"CU_23","Shuswap_L","TBD",7698,7698,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2002,5334542.957,2769867,5334542.957,2769867,"CU_23","Shuswap_L","TBD",7441039,7441039,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2003,364281.3697,188404,364281.3697,188404,"CU_23","Shuswap_L","TBD",132424,132424,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2004,2994,2229,2994,2229,"CU_23","Shuswap_L","TBD",1935,1935,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2005,20853.109,11600,20853.109,11600,"CU_23","Shuswap_L","TBD",32714,32714,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2006,2224510.7887,1156726,2224510.7887,1156726,"CU_23","Shuswap_L","TBD",17498197,17498197,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2007,56904.8157,32015,56904.8157,32015,"CU_23","Shuswap_L","TBD",215974,215974,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2008,164,83,164,83,"CU_23","Shuswap_L","TBD",9300,9300,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2009,31897.691,19731,31897.691,19731,"CU_23","Shuswap_L","TBD",384008,384008,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2010,5525032.0978,3034375,5525032.0978,3034375,"CU_23","Shuswap_L","TBD",8166167,8166167,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2011,90589.5824,45961,90589.5824,45961,"CU_23","Shuswap_L","TBD",19944,19944,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2012,11,6,11,6,"CU_23","Shuswap_L","TBD",1,1,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2013,148781.0981,86223,148781.0981,86223,"CU_23","Shuswap_L","TBD",27943,27943,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2014,2109783.2788,1026647,2109783.2788,1026647,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2015,6322.2706,3171,6322.2706,3171,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2016,49,25,49,25,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2017,13767.474,8443,13767.474,8443,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2018,1502077.0386,783667,1502077.0386,783667,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",2019,5220.7185,3308,5220.7185,3308,"CU_23","Shuswap_L","TBD",NA,NA,"CU-23",1950,TRUE
"Sk_Fraser","Sockeye",1950,53009.3416,26695.162,53009.3416,26695.162,"CU_18","Takla_Trem_EStu","TBD",241087,241087,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1951,52776.2654,29929.3857,52776.2654,29929.3857,"CU_18","Takla_Trem_EStu","TBD",173645,173645,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1952,28035.5054,15687.8838,28035.5054,15687.8838,"CU_18","Takla_Trem_EStu","TBD",88572,88572,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1953,136795.8556,74127,136795.8556,74127,"CU_18","Takla_Trem_EStu","TBD",540597,540597,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1954,34423.3397,18008,34423.3397,18008,"CU_18","Takla_Trem_EStu","TBD",155482,155482,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1955,2044.62,1394.1044,2044.62,1394.1044,"CU_18","Takla_Trem_EStu","TBD",27456,27456,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1956,24678.9572,18171.3493,24678.9572,18171.3493,"CU_18","Takla_Trem_EStu","TBD",107428,107428,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1957,231329.7416,111850,231329.7416,111850,"CU_18","Takla_Trem_EStu","TBD",1219035,1219035,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1958,37300.4296,21961,37300.4296,21961,"CU_18","Takla_Trem_EStu","TBD",102352,102352,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1959,2587.2454,1305.6372,2587.2454,1305.6372,"CU_18","Takla_Trem_EStu","TBD",20835,20835,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1960,12407.0514,7375.8054,12407.0514,7375.8054,"CU_18","Takla_Trem_EStu","TBD",74127,74127,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1961,159481.9061,86358.4169,159481.9061,86358.4169,"CU_18","Takla_Trem_EStu","TBD",254331,254331,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1962,25398.8008,14104.5906,25398.8008,14104.5906,"CU_18","Takla_Trem_EStu","TBD",73653,73653,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1963,4107.466,2590.3578,4107.466,2590.3578,"CU_18","Takla_Trem_EStu","TBD",92222,92222,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1964,2320.213,1300.7129,2320.213,1300.7129,"CU_18","Takla_Trem_EStu","TBD",38889,38889,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1965,18575.9928,11172,18575.9928,11172,"CU_18","Takla_Trem_EStu","TBD",416779,416779,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1966,10081.1057,6083.9913,10081.1057,6083.9913,"CU_18","Takla_Trem_EStu","TBD",83040,83040,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1967,19944.3878,11168.9663,19944.3878,11168.9663,"CU_18","Takla_Trem_EStu","TBD",339270,339270,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1968,1345.558,792,1345.558,792,"CU_18","Takla_Trem_EStu","TBD",10412,10412,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1969,89437.5871,48042,89437.5871,48042,"CU_18","Takla_Trem_EStu","TBD",1370633,1370633,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1970,28190.0871,15685,28190.0871,15685,"CU_18","Takla_Trem_EStu","TBD",179544,179544,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1971,85376.6471,45133,85376.6471,45133,"CU_18","Takla_Trem_EStu","TBD",430503,430503,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1972,4220.1577,2253,4220.1577,2253,"CU_18","Takla_Trem_EStu","TBD",32207,32207,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1973,295836.4121,149756,295836.4121,149756,"CU_18","Takla_Trem_EStu","TBD",1346407,1346407,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1974,38005.6221,21493,38005.6221,21493,"CU_18","Takla_Trem_EStu","TBD",143525,143525,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1975,52058.917,25580,52058.917,25580,"CU_18","Takla_Trem_EStu","TBD",222859,222859,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1976,11442.4227,6757.6658,11442.4227,6757.6658,"CU_18","Takla_Trem_EStu","TBD",31834,31834,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1977,86808.7586,51966,86808.7586,51966,"CU_18","Takla_Trem_EStu","TBD",761122,761122,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1978,35783.4589,19744,35783.4589,19744,"CU_18","Takla_Trem_EStu","TBD",72650,72650,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1979,69280.2434,35300,69280.2434,35300,"CU_18","Takla_Trem_EStu","TBD",107696,107696,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1980,12613.8454,7331,12613.8454,7331,"CU_18","Takla_Trem_EStu","TBD",63491,63491,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1981,123167.6271,70675,123167.6271,70675,"CU_18","Takla_Trem_EStu","TBD",350095,350095,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1982,3751.3149,2157,3751.3149,2157,"CU_18","Takla_Trem_EStu","TBD",27803,27803,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1983,20425.6305,13251.6323,20425.6305,13251.6323,"CU_18","Takla_Trem_EStu","TBD",187709,187709,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1984,40193.4745,22004.6347,40193.4745,22004.6347,"CU_18","Takla_Trem_EStu","TBD",239403,239403,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1985,215689.2901,116680,215689.2901,116680,"CU_18","Takla_Trem_EStu","TBD",1205936,1205936,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1986,27347.6385,15137,27347.6385,15137,"CU_18","Takla_Trem_EStu","TBD",145883,145883,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1987,135216.5766,71858.2966,135216.5766,71858.2966,"CU_18","Takla_Trem_EStu","TBD",525912,525912,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1988,173944.986,77898,173944.986,77898,"CU_18","Takla_Trem_EStu","TBD",379236,379236,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1989,365822.0339,207141.1518,365822.0339,207141.1518,"CU_18","Takla_Trem_EStu","TBD",1137681,1137681,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1990,93458.675,45419.7472,93458.675,45419.7472,"CU_18","Takla_Trem_EStu","TBD",166084,166084,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1991,138499.1873,79623,138499.1873,79623,"CU_18","Takla_Trem_EStu","TBD",143773,143773,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1992,58462.4067,35748.7696,58462.4067,35748.7696,"CU_18","Takla_Trem_EStu","TBD",100366,100366,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1993,679754.8169,379362,679754.8169,379362,"CU_18","Takla_Trem_EStu","TBD",1813936,1813936,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1994,26898.5072,14434,26898.5072,14434,"CU_18","Takla_Trem_EStu","TBD",29024,29024,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1995,108242.0267,54925,108242.0267,54925,"CU_18","Takla_Trem_EStu","TBD",189580,189580,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1996,83541.9385,37811,83541.9385,37811,"CU_18","Takla_Trem_EStu","TBD",464146,464146,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1997,217302.4682,68896,217302.4682,68896,"CU_18","Takla_Trem_EStu","TBD",147370,147370,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1998,18351.2226,9222,18351.2226,9222,"CU_18","Takla_Trem_EStu","TBD",28690,28690,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1999,21476.7067,7842,21476.7067,7842,"CU_18","Takla_Trem_EStu","TBD",30566,30566,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2000,79823.9814,30214,79823.9814,30214,"CU_18","Takla_Trem_EStu","TBD",135874,135874,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2001,158475.9838,76644,158475.9838,76644,"CU_18","Takla_Trem_EStu","TBD",252001,252001,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2002,23767.44,12197,23767.44,12197,"CU_18","Takla_Trem_EStu","TBD",24566,24566,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2003,12724.2003,6770,12724.2003,6770,"CU_18","Takla_Trem_EStu","TBD",10019,10019,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2004,9072.5738,4935,9072.5738,4935,"CU_18","Takla_Trem_EStu","TBD",37464,37464,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2005,97586.7407,48001,97586.7407,48001,"CU_18","Takla_Trem_EStu","TBD",83971,83971,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2006,32019.2581,15602,32019.2581,15602,"CU_18","Takla_Trem_EStu","TBD",108697,108697,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2007,4581.9417,2360,4581.9417,2360,"CU_18","Takla_Trem_EStu","TBD",12675,12675,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2008,26230.6214,14026,26230.6214,14026,"CU_18","Takla_Trem_EStu","TBD",192957,192957,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2009,42994.8532,21345,42994.8532,21345,"CU_18","Takla_Trem_EStu","TBD",190929,190929,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2010,55361.4083,36092.622,55361.4083,36092.622,"CU_18","Takla_Trem_EStu","TBD",136224,136224,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2011,611.4289,233,611.4289,233,"CU_18","Takla_Trem_EStu","TBD",2493,2493,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2012,19860.8188,6754,19860.8188,6754,"CU_18","Takla_Trem_EStu","TBD",19731,19731,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2013,75337.4659,38609,75337.4659,38609,"CU_18","Takla_Trem_EStu","TBD",27243,27243,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2014,45454.4684,22939,45454.4684,22939,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2015,7579.3157,4017,7579.3157,4017,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2016,6791.3794,3637,6791.3794,3637,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2017,12870.1013,7126,12870.1013,7126,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2018,39676.7937,21336,39676.7937,21336,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",2019,89,46,89,46,"CU_18","Takla_Trem_EStu","TBD",NA,NA,"CU-18",1950,TRUE
"Sk_Fraser","Sockeye",1953,171530.4884,NA,171530.4884,NA,"CU_21","Takla_Trem_S_S","TBD",1549542,1549542,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1954,5392.184,2687,5392.184,2687,"CU_21","Takla_Trem_S_S","TBD",137815,137815,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1955,7209.7474,3274,7209.7474,3274,"CU_21","Takla_Trem_S_S","TBD",51316,51316,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1956,831.4691,428,831.4691,428,"CU_21","Takla_Trem_S_S","TBD",46102,46102,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1957,507828.1986,296397,507828.1986,296397,"CU_21","Takla_Trem_S_S","TBD",1329010,1329010,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1958,23619,12531,23619,12531,"CU_21","Takla_Trem_S_S","TBD",54005,54005,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1959,8042.5604,4090,8042.5604,4090,"CU_21","Takla_Trem_S_S","TBD",7325,7325,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1960,2315.386,1307,2315.386,1307,"CU_21","Takla_Trem_S_S","TBD",9590,9590,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1961,321959.8759,194160,321959.8759,194160,"CU_21","Takla_Trem_S_S","TBD",777920,777920,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1962,15718.3703,9006,15718.3703,9006,"CU_21","Takla_Trem_S_S","TBD",45024,45024,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1963,2423.938,1092,2423.938,1092,"CU_21","Takla_Trem_S_S","TBD",12024,12024,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1964,1816,824,1816,824,"CU_21","Takla_Trem_S_S","TBD",3041,3041,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1965,201470.2318,122780,201470.2318,122780,"CU_21","Takla_Trem_S_S","TBD",1124200,1124200,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1966,7963.095,4124,7963.095,4124,"CU_21","Takla_Trem_S_S","TBD",73805,73805,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1967,1547.65,897,1547.65,897,"CU_21","Takla_Trem_S_S","TBD",16332,16332,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1968,354.6425,179,354.6425,179,"CU_21","Takla_Trem_S_S","TBD",31299,31299,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1969,194968.2495,113877,194968.2495,113877,"CU_21","Takla_Trem_S_S","TBD",1622780,1622780,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1970,14700.5364,8027,14700.5364,8027,"CU_21","Takla_Trem_S_S","TBD",70520,70520,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1971,1427.8829,707,1427.8829,707,"CU_21","Takla_Trem_S_S","TBD",65527,65527,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1972,7341,3375,7341,3375,"CU_21","Takla_Trem_S_S","TBD",18766,18766,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1973,206307.4798,115565,206307.4798,115565,"CU_21","Takla_Trem_S_S","TBD",663965,663965,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1974,13877.82,7371,13877.82,7371,"CU_21","Takla_Trem_S_S","TBD",49861,49861,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1975,11263.6764,5679,11263.6764,5679,"CU_21","Takla_Trem_S_S","TBD",214575,214575,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1976,2816.5662,1674,2816.5662,1674,"CU_21","Takla_Trem_S_S","TBD",3339,3339,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1977,143746.351,74722,143746.351,74722,"CU_21","Takla_Trem_S_S","TBD",1357637,1357637,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1978,12738,7075,12738,7075,"CU_21","Takla_Trem_S_S","TBD",78748,78748,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1979,31918,16357,31918,16357,"CU_21","Takla_Trem_S_S","TBD",6854,6854,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1980,551.8018,287,551.8018,287,"CU_21","Takla_Trem_S_S","TBD",21440,21440,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1981,229524.2273,118846,229524.2273,118846,"CU_21","Takla_Trem_S_S","TBD",2033901,2033901,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1982,16758,8612,16758,8612,"CU_21","Takla_Trem_S_S","TBD",60796,60796,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1983,2246,1423,2246,1423,"CU_21","Takla_Trem_S_S","TBD",17912,17912,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1984,1228,658.8727,1228,658.8727,"CU_21","Takla_Trem_S_S","TBD",14522,14522,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1985,265383.7004,158893,265383.7004,158893,"CU_21","Takla_Trem_S_S","TBD",3499874,3499874,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1986,26805.4525,14775,26805.4525,14775,"CU_21","Takla_Trem_S_S","TBD",816297,816297,"CU-21",1953,TRUE
"Sk_Fraser","Sockeye",1987,5315.2722,2138,5315.2722,2138,"CU_21","Takla_Trem_S_S","TBD",379087,379087,"CU-21",1953,TRUE
