CU_ID,Species,Stock,Label,Year,Metric,Value,LBM,UBM,Status,Data_Type
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2017,RelAbd,8897.367955,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2018,RelAbd,7780.224298,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2019,RelAbd,5454.574581,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1995,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1996,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1997,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1998,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1999,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2000,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2001,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2002,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2003,AbsAbd,NA,1000,10000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2004,AbsAbd,11921.66527,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2005,AbsAbd,7112.229932,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2006,AbsAbd,5142.328455,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2007,AbsAbd,4066.030052,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2008,AbsAbd,4076.696254,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2009,AbsAbd,4597.853603,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2010,AbsAbd,5843.33203,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2011,AbsAbd,7211.548513,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2012,AbsAbd,9507.991288,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2013,AbsAbd,11429.11362,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2014,AbsAbd,11955.77401,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2015,AbsAbd,12640.95336,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2016,AbsAbd,10246.49964,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2017,AbsAbd,8897.367955,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2018,AbsAbd,7780.224298,1000,10000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2019,AbsAbd,5454.574581,1000,10000,Amber,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,1995,RelAbd,98035.79962,24256,122612,Amber,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,1996,RelAbd,130896.7874,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,1997,RelAbd,114686.2749,24256,122612,Amber,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,1998,RelAbd,126659.3172,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,1999,RelAbd,138618.8428,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,2000,RelAbd,142595.7526,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,2001,RelAbd,182284.9851,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,2002,RelAbd,209862.9289,24256,122612,Green,Abs_Abd
CU-7,Sockeye,Fran_Fras_S,SpnForAbd_Wild,2003,RelAbd,186134.4586,24256,122612,Green,Abs_Abd
