"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","RelAbd","AbsAbd","NumStdMetrics"
"CK-19","Chinook","North Thompson_SU_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-19","Chinook","North Thompson_SU_1.3",2003,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",2004,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",2005,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",2006,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",2007,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-19","Chinook","North Thompson_SU_1.3",2008,"Rel_Idx",NA,NA,"Amber","Green",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2009,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2010,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2011,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2012,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2013,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2014,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2015,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2016,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2017,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2018,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-19","Chinook","North Thompson_SU_1.3",2019,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",1997,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",1998,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",1999,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2000,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2001,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2002,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2003,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2004,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2005,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2006,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2007,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2008,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2009,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2010,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2011,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2012,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2013,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2014,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2015,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2016,"Rel_Idx",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2017,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2018,"Rel_Idx",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x",2019,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2000,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2001,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2002,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2003,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2004,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2005,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2006,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2007,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2008,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2009,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2010,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2011,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2012,"Abs_Abd",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2013,"Abs_Abd",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2014,"Abs_Abd",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2015,"Abs_Abd",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2016,"Abs_Abd",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2017,"Abs_Abd",NA,NA,"Red",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2018,"Abs_Abd",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x",2019,"Abs_Abd",NA,NA,"Amber",NA,NA,NA,NA,NA,NA,NA,1
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",1995,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",1996,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",1997,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",1998,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",1999,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2000,"Abs_Abd",NA,"Amber","Green","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2001,"Abs_Abd",NA,"Amber","Green","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2002,"Abs_Abd",NA,"Amber","Green","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2003,"Abs_Abd",NA,"Amber","Amber","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2004,"Abs_Abd",NA,"Amber","Amber","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2005,"Abs_Abd",NA,"Amber","Red","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2006,"Abs_Abd",NA,"Amber","Red","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2007,"Abs_Abd",NA,"Amber","Red","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2008,"Abs_Abd",NA,"Amber","Red","Red",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2009,"Abs_Abd",NA,"Red","Red","Red",NA,NA,NA,"Red",NA,"Red",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2010,"Abs_Abd",NA,"Red","Red","Red",NA,NA,NA,"Red",NA,"Red",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2011,"Abs_Abd",NA,"Amber","Amber","Amber",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2012,"Abs_Abd",NA,"Amber","Amber","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2013,"Abs_Abd",NA,"Amber","Amber","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2014,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2015,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2016,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2017,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2018,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-22","Chinook","East Vancouver Island-Cowichan & Koksilah_FA_0.x",2019,"Abs_Abd",NA,"Amber","Green","Green",NA,NA,NA,"Amber",NA,"Amber",4
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",1995,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",1996,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",1997,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",1998,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",1999,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2000,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2001,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2002,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2003,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2004,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2005,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2006,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2007,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2008,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2009,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2010,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2011,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2012,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2013,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2014,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2015,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2016,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2017,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2018,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-25","Chinook","East Vancouver Island-Nanaimo & Chemainus_FA_0.x",2019,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",1995,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",1996,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",1997,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",1998,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",1999,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2000,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2001,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2002,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2003,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2004,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2005,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2006,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2007,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2008,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2009,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2010,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2011,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2012,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2013,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2014,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2015,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2016,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2017,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2018,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-27","Chinook","East Vancouver Island-Qualicum & Puntledge_FA_0.x",2019,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2008,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2009,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2010,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2011,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2012,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2013,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2014,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2015,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2016,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2017,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2018,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-28","Chinook","Southern Mainland-Southern Fjords_FA_0.x",2019,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-29","Chinook","East Vancouver Island-North_FA_0.x",1995,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
