"Species","DU_ID","CU_Name","CU_acro","CU_ID","Year","SpnForTrend_Total","SpnForTrend_Wild","AllSitesInfilledAdj","TotalER","MarineSurvival","Hatch_Rel_from_Within_CU","Hatch_Rel_from_Outside_CU","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2004,202,202,146.288602,NA,NA,NA,NA,202,202,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2005,1491,1491,1079.783691,NA,NA,NA,NA,1491,1491,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2006,1259,1259,911.769059,NA,NA,NA,NA,1259,1259,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2007,1968,1968,1425.227568,NA,NA,NA,NA,1968,1968,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2008,234,234,169.463034,NA,NA,NA,NA,234,234,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2009,631,631,456.970831,NA,NA,NA,NA,631,631,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2010,1520,1520,1100.78552,NA,NA,NA,NA,1520,1520,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2011,941,941,681.473141,NA,NA,NA,NA,941,941,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2012,624,624,451.901424,NA,NA,NA,NA,624,624,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2013,224,224,162.221024,NA,NA,NA,NA,224,224,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2014,383,383,277.368983,NA,NA,NA,NA,383,383,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2015,460,460,333.13246,NA,NA,NA,NA,460,460,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2016,238,238,172.359838,NA,NA,NA,NA,238,238,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2017,320,320,231.74432,NA,NA,NA,NA,320,320,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2018,144,144,104.284944,NA,NA,NA,NA,144,144,NA,NA
"Chinook","DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",2019,178,178,128.907778,NA,NA,NA,NA,178,178,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1981,NA,NA,NA,NA,NA,49300,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1986,NA,NA,NA,NA,NA,126106,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1987,NA,NA,NA,NA,NA,123934,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1988,NA,NA,NA,NA,NA,164620,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1989,NA,NA,NA,NA,NA,130607,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1990,NA,NA,NA,NA,NA,119846,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2002,276,276,276,NA,NA,NA,NA,276,276,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2003,180,180,180,NA,NA,NA,NA,180,180,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2005,188,188,188,NA,NA,NA,NA,188,188,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2006,211,211,211,NA,NA,NA,NA,211,211,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2007,103,103,103,NA,NA,NA,NA,103,103,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2008,198,198,198,NA,NA,NA,NA,198,198,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2009,105,105,105,NA,NA,NA,NA,105,105,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2010,85,85,85,NA,NA,NA,NA,85,85,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2011,178,178,178,NA,NA,NA,NA,178,178,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2012,103,103,103,NA,NA,NA,NA,103,103,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2014,75,75,75,NA,NA,NA,NA,75,75,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2016,49,49,49,NA,NA,NA,NA,49,49,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2017,74,74,74,NA,NA,NA,NA,74,74,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2018,175,175,175,NA,NA,NA,NA,175,175,NA,NA
"Chinook","DU4","Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","CK-05",2019,18,18,18,NA,NA,NA,NA,18,18,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1981,NA,NA,NA,NA,NA,4975,60365,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1982,NA,NA,NA,NA,NA,10972,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1985,NA,NA,NA,NA,NA,40985,493774,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1986,NA,NA,NA,NA,NA,106705,465139,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1987,NA,NA,NA,NA,NA,NA,904989,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1988,NA,NA,NA,NA,NA,NA,645516,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1989,NA,NA,NA,NA,NA,256773,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1990,NA,NA,NA,NA,NA,854079,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1991,NA,NA,NA,NA,NA,423863,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1992,NA,NA,NA,NA,NA,401097,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1993,NA,NA,NA,NA,NA,411510,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1994,NA,NA,NA,NA,NA,452650,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1995,NA,NA,NA,NA,NA,442680,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1996,NA,NA,NA,NA,NA,411833,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1997,NA,NA,NA,NA,NA,445319,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1998,NA,NA,NA,NA,NA,526035,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",1999,NA,NA,NA,NA,NA,406112,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2000,NA,NA,NA,NA,NA,432999,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2001,NA,NA,NA,NA,NA,357265,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2002,NA,NA,NA,NA,NA,467135,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2003,NA,NA,NA,NA,NA,501659,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2004,NA,NA,NA,NA,NA,478345,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2005,NA,NA,NA,NA,NA,421867,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2006,NA,NA,NA,NA,NA,419101,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2007,NA,NA,NA,NA,NA,431941,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2008,NA,NA,NA,NA,NA,514750,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2009,NA,NA,NA,NA,NA,492486,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2010,NA,NA,NA,NA,NA,321985,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2011,NA,NA,NA,NA,NA,467878,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2012,NA,NA,NA,NA,NA,491265,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2013,NA,NA,NA,NA,NA,456924,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2014,NA,NA,NA,NA,NA,522998,NA,NA,NA,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2015,94,94,94,NA,NA,529923,NA,94,94,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2016,48,48,48,NA,NA,530108,NA,48,48,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2017,105,105,105,NA,NA,521254,NA,105,105,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2018,20,20,20,NA,NA,NA,NA,20,20,NA,NA
"Chinook","DU5","Lower Fraser River_SU_1.3","LFR-summer","CK-06",2019,31,31,31,NA,NA,NA,NA,31,31,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinook","DU6","Maria Slough_SU_0.3","Maria","CK-07",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
